,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
27,27,1.3902127659574468,2022-04-14 16:45:18.541417,2022-04-14 16:45:33.045857,0 days 00:00:14.504440000,351.8828165860348,75.7646014361471,COMPLETE
28,28,1.3164102564102562,2022-04-14 16:45:33.046766,2022-04-14 16:45:40.321928,0 days 00:00:07.275162000,280.10969041633706,47.122080857023036,COMPLETE
29,29,1.4351219512195124,2022-04-14 16:45:40.322470,2022-04-14 16:45:47.857310,0 days 00:00:07.534840000,426.5128067109442,32.77067385039248,COMPLETE
30,30,1.4253061224489796,2022-04-14 16:45:47.857867,2022-04-14 16:46:03.759077,0 days 00:00:15.901210000,386.0079063547201,72.95913950293395,COMPLETE
31,31,1.3741463414634147,2022-04-14 16:46:03.759629,2022-04-14 16:46:18.867303,0 days 00:00:15.107674000,452.01888690194477,60.686508232494866,COMPLETE
32,32,1.4253061224489796,2022-04-14 16:46:18.867879,2022-04-14 16:46:35.033930,0 days 00:00:16.166051000,474.22394760832816,61.179492908713684,COMPLETE
33,33,1.374222222222222,2022-04-14 16:46:35.034885,2022-04-14 16:46:47.311131,0 days 00:00:12.276246000,429.7631008390422,52.86695721421811,COMPLETE
34,34,1.36,2022-04-14 16:46:47.311701,2022-04-14 16:47:02.963584,0 days 00:00:15.651883000,467.6521434393284,61.74236186957647,COMPLETE
35,35,1.3584999999999998,2022-04-14 16:47:02.964153,2022-04-14 16:47:12.278628,0 days 00:00:09.314475000,399.1362156335789,42.98934967527873,COMPLETE
36,36,1.421509433962264,2022-04-14 16:47:12.279186,2022-04-14 16:47:25.010159,0 days 00:00:12.730973000,334.2481634860161,69.1597562249853,COMPLETE
37,37,1.4497674418604651,2022-04-14 16:47:25.011053,2022-04-14 16:47:32.894597,0 days 00:00:07.883544000,158.26912235519913,90.09593491215524,COMPLETE
38,38,1.4431578947368422,2022-04-14 16:47:32.895216,2022-04-14 16:47:46.385006,0 days 00:00:13.489790000,445.81458133875105,55.20281146119114,COMPLETE
39,39,1.3946938775510205,2022-04-14 16:47:46.385561,2022-04-14 16:47:56.830385,0 days 00:00:10.444824000,290.7301651520312,64.03911171933693,COMPLETE
40,40,1.4595121951219514,2022-04-14 16:47:56.830942,2022-04-14 16:48:14.816056,0 days 00:00:17.985114000,410.8813328183692,79.8600732920045,COMPLETE
41,41,1.3820833333333333,2022-04-14 16:48:14.816671,2022-04-14 16:48:17.970985,0 days 00:00:03.154314000,497.54596463612455,11.915769911823624,COMPLETE
42,42,1.4530434782608694,2022-04-14 16:48:17.971528,2022-04-14 16:48:36.025282,0 days 00:00:18.053754000,472.87415920890425,69.7347679624697,COMPLETE
43,43,1.507391304347826,2022-04-14 16:48:36.026143,2022-04-14 16:48:45.724853,0 days 00:00:09.698710000,462.50075410209575,38.79939276096769,COMPLETE
44,44,1.3932075471698113,2022-04-14 16:48:45.725416,2022-04-14 16:48:54.016749,0 days 00:00:08.291333000,428.7336503112101,35.70891600741197,COMPLETE
45,45,1.4154098360655738,2022-04-14 16:48:54.017309,2022-04-14 16:49:09.958357,0 days 00:00:15.941048000,442.8632393914029,64.2822841514322,COMPLETE
46,46,1.42375,2022-04-14 16:49:09.958917,2022-04-14 16:49:17.365283,0 days 00:00:07.406366000,308.19239502737094,42.70158918462094,COMPLETE
47,47,1.3263829787234043,2022-04-14 16:49:17.365872,2022-04-14 16:49:20.838507,0 days 00:00:03.472635000,220.78335789515447,28.736657212684683,COMPLETE
48,48,1.4965217391304348,2022-04-14 16:49:20.839057,2022-04-14 16:49:34.912677,0 days 00:00:14.073620000,368.4090983769911,67.05245145781714,COMPLETE
49,49,1.2524324324324325,2022-04-14 16:49:34.913513,2022-04-14 16:49:50.835897,0 days 00:00:15.922384000,371.24911099653764,78.84284789274825,COMPLETE
