,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
0,0.2088913269438852,0.1618306342364526,1.0695831957933222,0.06968689255035856,0.043621566146924244,0.027982370304863644,0.00713010918211618,0.027982370304863644,0.00713010918211618,0.06968689255035856,0.07489995783104543,0.022769305024176775,0.03840850086623737,0.033195435585550506,0.06968689255035856,0.012343174462803046,0.043621566146924244,0.043621566146924244,0.0801130231117323,0.07489995783104543,0.0644738272696717,0.05926076198898484,0.01755623974348991,0.027982370304863644,0.043621566146924244,0.033195435585550506,0.00713010918211618
1,0.20950319061121458,0.16231821273644098,1.0701398671340696,0.06780439067842776,0.0434902288070221,0.0289017316841787,0.009450402187054167,0.0289017316841787,0.009450402187054167,0.06780439067842776,0.0726672230527089,0.02403889930989756,0.03862739643274096,0.033764564058459824,0.06780439067842776,0.0143132345613353,0.0434902288070221,0.0434902288070221,0.07753005542699003,0.0726672230527089,0.06294155830414663,0.058078725929865495,0.019176066935616434,0.0289017316841787,0.0434902288070221,0.033764564058459824,0.009450402187054167
2,0.21031162805161968,0.16300621968909534,1.0705826341134026,0.06531709640657718,0.043316696648520885,0.030116456793687112,0.012516136987242077,0.030116456793687112,0.012516136987242077,0.06531709640657718,0.06971717635818844,0.025716376842075846,0.03891661669690963,0.034516536745298365,0.06531709640657718,0.016916216938853337,0.043316696648520885,0.043316696648520885,0.0741172563097997,0.06971717635818844,0.06091701645496591,0.05651693650335465,0.021316296890464593,0.030116456793687112,0.043316696648520885,0.034516536745298365,0.012516136987242077
3,0.21130826113540685,0.1639221179519998,1.0706807801665896,0.06225078646526851,0.04310276804796447,0.031613956997582064,0.01629554226373884,0.031613956997582064,0.01629554226373884,0.06225078646526851,0.06608039014872931,0.02778435331412125,0.03927316436450367,0.03544356068104286,0.06225078646526851,0.020125145947199646,0.04310276804796447,0.04310276804796447,0.06990999383219011,0.06608039014872931,0.05842118278180769,0.05459157909834689,0.023954749630660452,0.031613956997582064,0.04310276804796447,0.03544356068104286,0.01629554226373884
4,0.21243702542058762,0.16504828173553038,1.0702142643546377,0.05877795257549634,0.04286047731146874,0.033309992153052186,0.020576011941830105,0.033309992153052186,0.020576011941830105,0.05877795257549634,0.06196144762830185,0.030126497100246657,0.03967698225866322,0.0364934872058577,0.05877795257549634,0.023759506994635627,0.04286047731146874,0.04286047731146874,0.06514494268110738,0.06196144762830185,0.055594457522690814,0.052410962469885296,0.02694300204744115,0.033309992153052186,0.04286047731146874,0.0364934872058577,0.020576011941830105
5,0.21359859489252828,0.16630374081495508,1.0691196362826465,0.055204187990240905,0.042611144898543944,0.03505531904352577,0.024980884570168192,0.03505531904352577,0.024980884570168192,0.055204187990240905,0.0577227966085803,0.03253671042518637,0.040092536280204545,0.03757392766186515,0.055204187990240905,0.027499493188507588,0.042611144898543944,0.042611144898543944,0.06024140522691969,0.0577227966085803,0.052685579371901506,0.050166970753562114,0.03001810180684698,0.03505531904352577,0.042611144898543944,0.03757392766186515,0.024980884570168192
6,0.2146818728111168,0.167560929169718,1.067563146716214,0.05187130058663771,0.042378617870385576,0.036683008240634286,0.02908886206763257,0.036683008240634286,0.02908886206763257,0.05187130058663771,0.05376983712988813,0.034784471697383856,0.04048008132713514,0.03858154478388471,0.05187130058663771,0.030987398610883,0.042378617870385576,0.042378617870385576,0.05566837367313857,0.05376983712988813,0.04997276404338728,0.04807422750013685,0.032885935154133426,0.036683008240634286,0.042378617870385576,0.03858154478388471,0.02908886206763257
7,0.21560357826270093,0.1686948015233994,1.0658513281914064,0.04903551815564393,0.0421807725845023,0.03806792524181731,0.03258412878490401,0.03806792524181731,0.03258412878490401,0.04903551815564393,0.050406467269872246,0.03669697612758899,0.04080982347027397,0.039438874356045636,0.04903551815564393,0.03395507789913234,0.0421807725845023,0.0421807725845023,0.051777416384100584,0.050406467269872246,0.0476645690414156,0.04629361992718727,0.03532602701336066,0.03806792524181731,0.0421807725845023,0.039438874356045636,0.03258412878490401
8,0.21632881197725742,0.16962765031413882,1.064265240029738,0.04680421419344072,0.042025100215046254,0.03915763182800956,0.035334340645293984,0.03915763182800956,0.035334340645293984,0.04680421419344072,0.04776003698911961,0.03820180903233067,0.041069277419367355,0.040113454623688455,0.04680421419344072,0.03629016344097288,0.042025100215046254,0.042025100215046254,0.04871585978479852,0.04776003698911961,0.045848391397761826,0.04489256860208293,0.037245986236651776,0.03915763182800956,0.042025100215046254,0.040113454623688455,0.035334340645293984
9,0.21686525108693216,0.17034032728028484,1.0629617424005537,0.04515376870687127,0.04190995285551815,0.03996366334470628,0.0373686106636238,0.03996366334470628,0.0373686106636238,0.04515376870687127,0.04580253187714188,0.03931490017443566,0.04126118968524753,0.0406124265149769,0.04515376870687127,0.03801737383389442,0.04190995285551815,0.04190995285551815,0.04645129504741251,0.04580253187714188,0.04450500553660064,0.04385624236633002,0.03866613700416504,0.03996366334470628,0.04190995285551815,0.0406124265149769,0.0373686106636238
