,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,HDFC Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,NESTLEIND Weight,RELIANCE Weight,SHREECEM Weight,TCS Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,WIPRO Weight
7089,24.994375353509238,18.987832511000267,1.1277946201128115,11.333690518695725,0.6320122977765668,1.2475352589998459,2.819367383429604,0.5241488313697277,3.3907952570913844,1.5424077336229822,6.761276958565408,1.3743726621484829,8.232035274029542,9.683343195879688,0.13192369983367108,2.798620502064578,11.701436075847218,8.878149134853533,4.240690131885278,8.72158125327796,0.4563493743761676,1.745000494156793,6.385904993596673,4.843297120384179,2.556061848114987
13878,24.24643724310906,18.37550819626553,1.1246729626399732,5.122580323394184,0.7506837622528025,5.063508330503056,7.9526342899820355,1.5565373927542583,10.083716034914232,11.218948439017435,8.274990987403358,4.729842282967555,9.508104138819764,0.5966681255975148,5.013332773100367,0.30339156450930604,1.1990364316935045,0.4878146636069646,0.04966497793464044,11.464248475126155,0.7131468782439724,3.639494429039574,5.453755954056843,1.2266986397678563,5.591201105314613
7658,23.860160051823215,18.04001118479031,1.1241766894757579,0.9567445765474349,1.7904073662781714,0.15121338272550594,8.710175562821876,2.1852474962779223,5.709106443587376,7.082980225969266,3.2371569641260733,7.385735607733898,8.031791675515333,10.388848465856231,4.018225086504235,1.2560588811490252,9.203683492459662,1.2815651360900508,2.951655413174058,9.339805341214877,7.190819598447691,0.6328504623920332,1.7141632910857765,3.7408152922223867,3.040950237821097
42919,25.55210866336642,19.702812502579242,1.1151762551914914,4.040850518653545,3.9152353573506424,1.9857287081835306,5.269760303026741,2.526531654860821,0.25487046439165323,7.446520669692306,9.244133299484403,3.5760695740977817,12.459078779417908,10.173301756705131,5.790264636351641,0.36984791006174444,3.654757616345007,0.6151883964875603,4.429568223911009,10.44691956170884,1.821200663203348,1.4412210976513655,3.5639057792353492,2.4546019518555293,4.520443077324135
35354,24.922757808428685,19.181809541555488,1.1126561215297086,2.7253351862428263,0.5034969117263391,5.585887202827677,9.066015402328324,1.7887834097016646,4.1653291494547195,5.445043679954593,7.422585190683508,0.9781748245929158,10.11772579543677,11.168759383301717,10.841167028798536,1.9293082044546537,8.665078076512254,2.502623294921352,0.8019791468975178,2.460522074290759,1.8569119219171333,2.8655086381066988,2.832531237228693,0.893392831150519,5.383841409470837
9709,23.51172519519944,17.921145032923448,1.112190385077644,7.518858163761822,0.5949276545019142,2.401948502067842,7.669831756675453,0.8164066768992265,4.632310326866978,6.642733213272852,2.83859763045037,4.62027690150183,7.280535088027988,9.301991132242016,2.38275565322825,3.306187237707503,8.853839567380392,4.428420461707027,1.4188863244689875,6.996997224777311,0.10280016961764596,0.4542800522762889,8.333497320771228,0.840786707202687,8.563132234594358
24525,24.662524399373158,19.04387017215556,1.107050416159545,0.6052389362356956,0.09435703835151656,2.474295811942184,1.4700300899809593,0.2254439114741384,5.941531573378598,8.571218419986113,7.301029247689394,0.9566292569274446,9.872993734033454,6.5439522843307,3.2229601476004275,2.4552435910601824,8.017818735370327,6.543937953764274,1.1812329955767924,5.642757613257216,0.346299708506736,7.428069199250379,9.22832225399452,2.353026614313639,9.523610882975293
21580,23.438464449794747,18.020100970377033,1.1020173795052408,8.620007965424623,0.7193746672030698,0.7778453528804132,1.2495520185930293,1.649366980413075,11.6415418954436,10.732768010756903,1.6218162446129933,3.591853473612663,5.420994745688916,9.813737236209832,6.592739043793229,0.8562178605708107,9.869420049960254,2.066092789433638,0.12503196423534993,4.288221285152243,2.5030821241299432,1.438176430559469,9.453874564841737,6.866542083690845,0.10174321279336863
27220,23.059361122962503,17.839911535576373,1.0918978540962345,1.0771189747761039,0.3377764322887011,0.9808933621784865,9.024497485967387,1.660641096042024,8.021264518213707,4.81941767222706,2.6631378056500727,3.8739465643086093,7.545868493754798,7.183953478817348,7.597833016808389,0.3833746069202862,8.857462603344421,3.406811857073042,0.5417493954190818,8.945361052568595,5.789222932810109,4.33275129586265,9.340279445847473,1.8353384426136816,1.781299466507984
10576,23.70927483692833,18.949925154054643,1.0622350575680952,5.344580464820666,0.5483197356353341,0.4275852048378317,7.340064566932142,0.605584849740139,6.882993818825945,5.855408987606936,8.177412101670509,3.336537638093794,10.378699262334363,10.768830569904043,1.8117039452962593,0.6186520183227687,8.377182795280017,0.5915262157275072,4.402640898000996,8.91508103746242,5.539439635330216,1.1715734525022852,6.826610872715334,1.2437172652113737,0.8358546637491174
