,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.28798530863442634,0.5412934027350071,0.5138620614879935,0.2211340787494301,4.415639211005173,7.513944682533465,4.241135956717972,7.302397010291044,1.801276333466761,4.025948235831462,0.18581750096970412,1.1538157595118506,1.1343455890359206,5.0442193888377425,6.417125976162974,2.043071735825761,0.06549858863969113,5.216664673217633,0.13715138123769108,10.324812218275905,8.338563428245543,10.480677762783705,0.006212889654923184,3.312922457062132,10.641555026153306,1.3038179765020907,4.672252139288123
