,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
34,34,2.2004948345159687,2022-03-15 08:45:46.955456,2022-03-15 08:46:50.068762,0 days 00:01:03.113306000,89,0.4605091384808042,511,0.40584502342929135,COMPLETE
35,35,2.1889165345983015,2022-03-15 08:46:50.069571,2022-03-15 08:48:14.481684,0 days 00:01:24.412113000,129,0.2222163926098809,396,0.5933766421395407,COMPLETE
36,36,2.1703821272191863,2022-03-15 08:48:14.482498,2022-03-15 08:51:47.519299,0 days 00:03:33.036801000,249,0.511449337668764,349,0.6714873371719456,COMPLETE
37,37,2.1619498489689186,2022-03-15 08:51:47.520082,2022-03-15 09:00:04.834616,0 days 00:08:17.314534000,350,0.40024932714989203,454,0.8778479665527763,COMPLETE
38,38,2.193830187593115,2022-03-15 09:00:04.835436,2022-03-15 09:00:18.831371,0 days 00:00:13.995935000,33,0.05834821014960283,421,0.5233902886353953,COMPLETE
39,39,2.152094261770752,2022-03-15 09:00:18.832099,2022-03-15 09:01:38.789657,0 days 00:01:19.957558000,153,0.37266191109309954,288,0.9813336125597688,COMPLETE
40,40,2.1322168820581315,2022-03-15 09:01:38.790348,2022-03-15 09:04:34.040905,0 days 00:02:55.250557000,303,0.7387433006648425,206,0.30027176448582216,COMPLETE
41,41,2.1849024675344326,2022-03-15 09:04:34.041718,2022-03-15 09:05:12.252497,0 days 00:00:38.210779000,70,0.11577675094403517,433,0.07963933990651045,COMPLETE
42,42,2.204976652734872,2022-03-15 09:05:12.253061,2022-03-15 09:08:08.494418,0 days 00:02:56.241357000,177,0.10549101818688095,505,0.4102598524337354,COMPLETE
43,43,2.1672663551562947,2022-03-15 09:08:08.495244,2022-03-15 09:08:24.813788,0 days 00:00:16.318544000,39,0.26963764026269266,399,0.6184349868271423,COMPLETE
44,44,2.240460906893087,2022-03-15 09:08:24.814497,2022-03-15 09:09:31.763629,0 days 00:01:06.949132000,101,0.004765644764102522,450,0.01977247473371252,COMPLETE
45,45,2.2117644666911627,2022-03-15 09:09:31.764314,2022-03-15 09:10:45.982335,0 days 00:01:14.218021000,106,1.7777802800128528e-05,463,0.23521504321684492,COMPLETE
46,46,2.1127874714800092,2022-03-15 09:10:45.983159,2022-03-15 09:10:55.308153,0 days 00:00:09.324994000,27,0.882831999323543,358,0.6924159707808379,COMPLETE
47,47,2.1577548811267433,2022-03-15 09:10:55.308626,2022-03-15 09:10:55.780575,0 days 00:00:00.471949000,2,0.06253414554025705,315,0.7562583998203406,COMPLETE
48,48,2.251404062016377,2022-03-15 09:10:55.781003,2022-03-15 09:11:33.078365,0 days 00:00:37.297362000,71,0.033677973183402904,414,0.5134446738644485,COMPLETE
49,49,2.157758773160674,2022-03-15 09:11:33.079045,2022-03-15 09:14:51.023192,0 days 00:03:17.944147000,216,0.033532068093052106,411,0.02177446665129566,COMPLETE
50,50,2.181907406668711,2022-03-15 09:14:51.024015,2022-03-15 09:23:13.995712,0 days 00:08:22.971697000,428,0.08298386631171749,322,0.5271752784963313,COMPLETE
51,51,2.1526812338575425,2022-03-15 09:23:13.996519,2022-03-15 09:23:53.479515,0 days 00:00:39.482996000,70,0.1592741546756135,447,0.6256569093720629,COMPLETE
52,52,2.1703919050123264,2022-03-15 09:23:53.480229,2022-03-15 09:24:03.266542,0 days 00:00:09.786313000,25,0.031618118175118254,407,0.45654448531751735,COMPLETE
53,53,2.1500190024212795,2022-03-15 09:24:03.267100,2022-03-15 09:26:06.193879,0 days 00:02:02.926779000,145,0.22200840511924946,481,0.5284301776518918,COMPLETE
54,54,2.197228778226537,2022-03-15 09:26:06.194709,2022-03-15 09:27:19.384006,0 days 00:01:13.189297000,97,0.11370485582067431,523,0.6655966089300515,COMPLETE
55,55,2.211335934100118,2022-03-15 09:27:19.384746,2022-03-15 09:27:46.193385,0 days 00:00:26.808639000,78,0.00973348140621759,261,0.6020801521746919,COMPLETE
56,56,2.1798466079600507,2022-03-15 09:27:46.194074,2022-03-15 09:28:12.370559,0 days 00:00:26.176485000,60,0.14799249533585682,364,0.8204433185064789,COMPLETE
57,57,2.2028835017711783,2022-03-15 09:28:12.371122,2022-03-15 09:28:18.665751,0 days 00:00:06.294629000,24,0.5586447741489569,277,0.3702380827626366,COMPLETE
58,58,2.122954136446993,2022-03-15 09:28:18.666231,2022-03-15 09:28:24.158434,0 days 00:00:05.492203000,39,0.07789532937881116,133,0.4967879205640909,COMPLETE
59,59,2.206267256953384,2022-03-15 09:28:24.159125,2022-03-15 09:29:43.967859,0 days 00:01:19.808734000,108,0.18814420528303105,485,0.5572147072420799,COMPLETE
60,60,2.1521044164141845,2022-03-15 09:29:43.968530,2022-03-15 09:31:11.946798,0 days 00:01:27.978268000,135,0.2981819839212918,383,0.3114084680107888,COMPLETE
61,61,2.206097234437041,2022-03-15 09:31:11.947607,2022-03-15 09:31:39.343517,0 days 00:00:27.395910000,54,0.029952852456346185,439,0.09219065007274341,COMPLETE
62,62,2.193482038920777,2022-03-15 09:31:39.344243,2022-03-15 09:32:33.337802,0 days 00:00:53.993559000,85,0.08803194034612047,465,0.14830668452908158,COMPLETE
63,63,2.1640615716625975,2022-03-15 09:32:33.338625,2022-03-15 09:34:42.341902,0 days 00:02:09.003277000,164,0.12120946440358994,416,0.055488012856289355,COMPLETE
64,64,2.216222376615989,2022-03-15 09:34:42.342728,2022-03-15 09:34:48.284675,0 days 00:00:05.941947000,19,0.46115619423703935,343,0.02060159622549586,COMPLETE
65,65,2.207493868734052,2022-03-15 09:34:48.285150,2022-03-15 09:35:13.920544,0 days 00:00:25.635394000,51,0.24224520506856595,443,0.20766991637505644,COMPLETE
66,66,2.161561922950978,2022-03-15 09:35:13.920998,2022-03-15 09:35:48.994269,0 days 00:00:35.073271000,71,0.19655036397523667,390,0.11647528151224217,COMPLETE
67,67,2.1767130119758913,2022-03-15 09:35:48.994950,2022-03-15 09:37:30.083893,0 days 00:01:41.088943000,120,0.1411943296098816,528,0.7226502892494092,COMPLETE
68,68,2.209455526811145,2022-03-15 09:37:30.084686,2022-03-15 09:38:02.752888,0 days 00:00:32.668202000,94,0.05064229428705139,241,0.6516899772003942,COMPLETE
69,69,2.207471576479523,2022-03-15 09:38:02.753461,2022-03-15 09:38:03.292695,0 days 00:00:00.539234000,2,0.01631817098209406,360,0.9507155517584096,COMPLETE
70,70,2.2106238150922946,2022-03-15 09:38:03.293181,2022-03-15 09:38:31.242704,0 days 00:00:27.949523000,50,0.0898436437514556,496,0.004097201571917564,COMPLETE
71,71,2.1918267403202187,2022-03-15 09:38:31.243407,2022-03-15 09:38:36.519368,0 days 00:00:05.275961000,17,0.5651470558963534,345,0.03513217067826874,COMPLETE
72,72,2.151570268404406,2022-03-15 09:38:36.519820,2022-03-15 09:38:44.847420,0 days 00:00:08.327600000,28,0.4538120705650169,302,0.07023506132494674,COMPLETE
73,73,2.2149759710561714,2022-03-15 09:38:44.847861,2022-03-15 09:38:56.352926,0 days 00:00:11.505065000,34,0.4940658921892924,331,0.0004287601471930809,COMPLETE
74,74,2.171040889454334,2022-03-15 09:38:56.353358,2022-03-15 09:39:01.989058,0 days 00:00:05.635700000,15,0.4204672267691533,424,0.5669071839563086,COMPLETE
75,75,2.181166239213227,2022-03-15 09:39:01.989487,2022-03-15 09:39:31.974239,0 days 00:00:29.984752000,65,0.0560259179449216,375,0.1360020274256372,COMPLETE
76,76,2.1789481321595967,2022-03-15 09:39:31.974911,2022-03-15 09:39:35.757700,0 days 00:00:03.782789000,15,0.1669732772020872,285,0.4360877092617612,COMPLETE
77,77,2.1960954005990256,2022-03-15 09:39:35.758132,2022-03-15 09:39:53.221486,0 days 00:00:17.463354000,41,0.3678599591451224,400,0.7816912583297733,COMPLETE
78,78,2.193761340558791,2022-03-15 09:39:53.221925,2022-03-15 09:41:03.143720,0 days 00:01:09.921795000,103,0.6164275164557724,458,0.09736489321882076,COMPLETE
79,79,2.1480828199526245,2022-03-15 09:41:03.144545,2022-03-15 09:41:40.959647,0 days 00:00:37.815102000,81,0.4706770501249278,349,0.1629586195811638,COMPLETE
80,80,2.172016674581572,2022-03-15 09:41:40.960377,2022-03-15 09:46:06.244947,0 days 00:04:25.284570000,298,0.13147785478926552,320,0.6901834991232276,COMPLETE
81,81,2.1559696379179973,2022-03-15 09:46:06.245794,2022-03-15 09:46:16.391654,0 days 00:00:10.145860000,31,0.47705077710911215,329,0.016147417703164333,COMPLETE
82,82,2.183780310517117,2022-03-15 09:46:16.392137,2022-03-15 09:46:29.216244,0 days 00:00:12.824107000,40,0.5009916669709149,303,0.04878026223588483,COMPLETE
83,83,2.221321293334317,2022-03-15 09:46:29.216943,2022-03-15 09:46:33.318555,0 days 00:00:04.101612000,11,0.41120562555396917,432,0.006763118569556688,COMPLETE
84,84,2.194492473944697,2022-03-15 09:46:33.318991,2022-03-15 09:46:37.800834,0 days 00:00:04.481843000,12,0.4307544052388095,429,0.872331833934813,COMPLETE
85,85,2.1773450161289833,2022-03-15 09:46:37.801261,2022-03-15 09:47:10.258935,0 days 00:00:32.457674000,58,0.3892999041987039,472,0.037238112042232846,COMPLETE
86,86,2.1841796397502113,2022-03-15 09:47:10.259369,2022-03-15 09:47:10.872216,0 days 00:00:00.612847000,2,0.03238950997045534,408,0.11286304300291458,COMPLETE
87,87,2.200544660425476,2022-03-15 09:47:10.872651,2022-03-15 09:47:22.618259,0 days 00:00:11.745608000,27,0.35507391147195216,449,0.05974043071519004,COMPLETE
88,88,2.2380145510760427,2022-03-15 09:47:22.618696,2022-03-15 09:47:28.115838,0 days 00:00:05.497142000,16,0.3288040220859301,383,0.6031104173041635,COMPLETE
89,89,2.180086551999229,2022-03-15 09:47:28.116502,2022-03-15 09:48:02.365671,0 days 00:00:34.249169000,69,0.3044786358690134,395,0.5934874169895927,COMPLETE
90,90,2.178577156743354,2022-03-15 09:48:02.366241,2022-03-15 09:51:36.166398,0 days 00:03:33.800157000,219,0.2612550924188419,434,0.5494974903180988,COMPLETE
91,91,2.173713322233338,2022-03-15 09:51:36.167210,2022-03-15 09:51:42.996927,0 days 00:00:06.829717000,20,0.3980500509145217,371,0.6324893896967896,COMPLETE
92,92,2.200955025526345,2022-03-15 09:51:42.997410,2022-03-15 09:52:07.131427,0 days 00:00:24.134017000,51,0.3257010705450018,416,0.5112092967257299,COMPLETE
93,93,2.1442757599454407,2022-03-15 09:52:07.132012,2022-03-15 09:52:24.932303,0 days 00:00:17.800291000,43,0.6646339865209243,383,0.7569632285260232,COMPLETE
94,94,2.1587011470375357,2022-03-15 09:52:24.932800,2022-03-15 09:52:28.809308,0 days 00:00:03.876508000,13,0.353042141214071,343,0.4722039584748604,COMPLETE
95,95,2.1646313747152384,2022-03-15 09:52:28.810022,2022-03-15 10:00:51.461611,0 days 00:08:22.651589000,398,0.0013651836586300592,364,0.593064222630766,COMPLETE
96,96,2.1138245722199924,2022-03-15 10:00:51.462445,2022-03-15 10:00:54.479887,0 days 00:00:03.017442000,82,0.2837049489673695,27,0.547521580770292,COMPLETE
97,97,2.176468670239151,2022-03-15 10:00:54.480366,2022-03-15 10:00:55.155789,0 days 00:00:00.675423000,2,0.42093364630919966,451,0.6185757300603208,COMPLETE
98,98,2.251480886256851,2022-03-15 10:00:55.156223,2022-03-15 10:05:18.993863,0 days 00:04:23.837640000,252,0.07075677927383225,424,0.6573989807183648,COMPLETE
99,99,2.206267074520946,2022-03-15 10:05:18.994704,2022-03-15 10:11:14.196189,0 days 00:05:55.201485000,282,0.06941432129476986,472,0.7033503697419047,COMPLETE
