,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
33,33,2.407242836467015,2022-03-27 16:52:52.807346,2022-03-27 16:52:58.425594,0 days 00:00:05.618248000,157.65310038553008,70.89256546653189,COMPLETE
34,34,2.461707564320223,2022-03-27 16:52:58.426269,2022-03-27 16:53:03.287737,0 days 00:00:04.861468000,122.96168588005841,78.59184976880499,COMPLETE
35,35,2.3352327312845627,2022-03-27 16:53:03.288114,2022-03-27 16:53:10.353792,0 days 00:00:07.065678000,160.0287922992207,86.86532424993204,COMPLETE
36,36,2.4226639949325306,2022-03-27 16:53:10.354167,2022-03-27 16:53:15.977145,0 days 00:00:05.622978000,145.2129386581739,76.85720916974121,COMPLETE
37,37,2.276900523175873,2022-03-27 16:53:15.977526,2022-03-27 16:53:20.918695,0 days 00:00:04.941169000,140.58881061835712,68.38273378176221,COMPLETE
38,38,2.453049388649769,2022-03-27 16:53:20.919071,2022-03-27 16:53:28.106404,0 days 00:00:07.187333000,152.47437591121337,92.6736883006654,COMPLETE
39,39,2.360068110797506,2022-03-27 16:53:28.106789,2022-03-27 16:53:32.729492,0 days 00:00:04.622703000,103.77634297055457,87.28854347440408,COMPLETE
40,40,2.50236334572931,2022-03-27 16:53:32.729880,2022-03-27 16:53:37.303203,0 days 00:00:04.573323000,135.16637569370621,66.8537754481543,COMPLETE
41,41,2.331100866543531,2022-03-27 16:53:37.303583,2022-03-27 16:53:41.299148,0 days 00:00:03.995565000,116.85360029664099,67.8176860510612,COMPLETE
42,42,2.480172065043517,2022-03-27 16:53:41.299542,2022-03-27 16:53:46.515078,0 days 00:00:05.215536000,133.0003139603809,77.95937210107208,COMPLETE
43,43,2.3568156482847784,2022-03-27 16:53:46.515467,2022-03-27 16:53:51.913409,0 days 00:00:05.397942000,141.10230551970622,75.38462497784862,COMPLETE
44,44,2.4713412168715068,2022-03-27 16:53:51.913798,2022-03-27 16:53:58.714690,0 days 00:00:06.800892000,162.31884678530537,83.19640819912877,COMPLETE
45,45,2.3683686661685273,2022-03-27 16:53:58.715427,2022-03-27 16:54:05.646394,0 days 00:00:06.930967000,151.29046378721608,90.86367971908022,COMPLETE
46,46,2.2893895985017076,2022-03-27 16:54:05.646938,2022-03-27 16:54:09.223569,0 days 00:00:03.576631000,126.29611509375196,55.134287574923675,COMPLETE
47,47,2.3451880948017796,2022-03-27 16:54:09.224021,2022-03-27 16:54:14.278814,0 days 00:00:05.054793000,136.60683954339723,73.57953818288946,COMPLETE
48,48,2.3683686661685273,2022-03-27 16:54:14.279215,2022-03-27 16:54:19.102682,0 days 00:00:04.823467000,146.7419827940502,65.73049252212425,COMPLETE
49,49,2.392592735924775,2022-03-27 16:54:19.103058,2022-03-27 16:54:27.157895,0 days 00:00:08.054837000,170.66276525783243,94.14084463483724,COMPLETE
