,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,1.4491850082748639,2022-03-27 16:41:15.722951,2022-03-27 16:41:23.627021,0 days 00:00:07.904070000,279.4970923419167,56.25233553286643,COMPLETE
1,1,1.3996834020860385,2022-03-27 16:41:23.627709,2022-03-27 16:41:28.774945,0 days 00:00:05.147236000,296.8294356996972,34.982254320558006,COMPLETE
2,2,1.467755020430862,2022-03-27 16:41:28.775620,2022-03-27 16:41:40.794080,0 days 00:00:12.018460000,496.48550647317103,48.9091565111454,COMPLETE
3,3,1.43774413361795,2022-03-27 16:41:40.794734,2022-03-27 16:41:55.072381,0 days 00:00:14.277647000,423.9278326005713,67.27574797712774,COMPLETE
4,4,1.56626397878508,2022-03-27 16:41:55.073121,2022-03-27 16:42:04.516794,0 days 00:00:09.443673000,250.46910315434806,74.13972273984093,COMPLETE
5,5,1.4574576407190938,2022-03-27 16:42:04.517307,2022-03-27 16:42:06.506959,0 days 00:00:01.989652000,147.75107736078502,26.087180463248448,COMPLETE
6,6,1.4491850082748639,2022-03-27 16:42:06.507384,2022-03-27 16:42:10.579570,0 days 00:00:04.072186000,204.66970322688698,39.9772408026548,COMPLETE
7,7,1.445990625449864,2022-03-27 16:42:10.579948,2022-03-27 16:42:15.947995,0 days 00:00:05.368047000,122.22857365437099,87.41762529704006,COMPLETE
8,8,1.5298865092568328,2022-03-27 16:42:15.948359,2022-03-27 16:42:21.871921,0 days 00:00:05.923562000,181.65708990328318,64.35892284812617,COMPLETE
9,9,1.4778849283847448,2022-03-27 16:42:21.872574,2022-03-27 16:42:26.205864,0 days 00:00:04.333290000,403.826140528594,21.76166746204663,COMPLETE
10,10,1.408177443391331,2022-03-27 16:42:26.206232,2022-03-27 16:42:37.613525,0 days 00:00:11.407293000,243.63598945377106,93.00334493922168,COMPLETE
11,11,1.4849524159669056,2022-03-27 16:42:37.613908,2022-03-27 16:42:44.470334,0 days 00:00:06.856426000,184.79046523786272,74.48138963769021,COMPLETE
