,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,1.4210211997011162,2022-03-27 17:16:08.579483,2022-03-27 17:16:22.089731,0 days 00:00:13.510248000,330.4878642742375,81.87320953118986,COMPLETE
1,1,1.4301113021313872,2022-03-27 17:16:22.090411,2022-03-27 17:16:28.230868,0 days 00:00:06.140457000,280.07805284087135,42.33798202604512,COMPLETE
2,2,1.49868556073358,2022-03-27 17:16:28.231260,2022-03-27 17:16:34.941333,0 days 00:00:06.710073000,195.41547917029303,68.41822687106372,COMPLETE
3,3,1.5561000334328081,2022-03-27 17:16:34.941960,2022-03-27 17:16:45.903427,0 days 00:00:10.961467000,322.5071557694152,68.89317058433706,COMPLETE
4,4,1.4362836636870742,2022-03-27 17:16:45.903796,2022-03-27 17:16:52.268517,0 days 00:00:06.364721000,147.83635045557943,86.1031595664835,COMPLETE
5,5,1.4278891227748658,2022-03-27 17:16:52.269143,2022-03-27 17:16:55.017802,0 days 00:00:02.748659000,232.4569472924963,23.300643363077803,COMPLETE
6,6,1.4487366738432848,2022-03-27 17:16:55.018168,2022-03-27 17:16:59.380181,0 days 00:00:04.362013000,315.889654971901,27.22052295735619,COMPLETE
7,7,1.4849524159669056,2022-03-27 17:16:59.380541,2022-03-27 17:17:01.564944,0 days 00:00:02.184403000,163.87623595537883,26.99158360658119,COMPLETE
8,8,1.5237206075248568,2022-03-27 17:17:01.565307,2022-03-27 17:17:08.071758,0 days 00:00:06.506451000,208.6733354849859,62.84324706360365,COMPLETE
9,9,1.470480893774862,2022-03-27 17:17:08.072123,2022-03-27 17:17:19.176559,0 days 00:00:11.104436000,475.28575087219554,46.326378423634935,COMPLETE
10,10,1.4345236101806342,2022-03-27 17:17:19.177199,2022-03-27 17:17:39.215195,0 days 00:00:20.037996000,405.8706055460424,99.59382843221155,COMPLETE
11,11,1.465742559251112,2022-03-27 17:17:39.215567,2022-03-27 17:17:42.444746,0 days 00:00:03.229179000,101.97130219800692,63.92249101811859,COMPLETE
12,12,1.521644258688607,2022-03-27 17:17:42.445114,2022-03-27 17:17:53.794511,0 days 00:00:11.349397000,378.867501883203,58.64943747438738,COMPLETE
13,13,1.4134303373564459,2022-03-27 17:17:53.795144,2022-03-27 17:18:03.894994,0 days 00:00:10.099850000,256.98849330875777,76.21130863472847,COMPLETE
14,14,1.4230565949114047,2022-03-27 17:18:03.895492,2022-03-27 17:18:12.834914,0 days 00:00:08.939422000,374.71516910689996,47.066210435119075,COMPLETE
15,15,1.4884435102400773,2022-03-27 17:18:12.835336,2022-03-27 17:18:20.582342,0 days 00:00:07.747006000,216.14244550212285,71.95131813051778,COMPLETE
16,16,1.4210211997011162,2022-03-27 17:18:20.582722,2022-03-27 17:18:34.091206,0 days 00:00:13.508484000,492.0694803562691,54.329146993232385,COMPLETE
17,17,1.5370536836639859,2022-03-27 17:18:34.091584,2022-03-27 17:18:48.333451,0 days 00:00:14.241867000,293.1101336253596,97.5915991805976,COMPLETE
18,18,1.510463918801108,2022-03-27 17:18:48.333836,2022-03-27 17:19:09.850478,0 days 00:00:21.516642000,436.3492456520293,98.71344472213599,COMPLETE
19,19,1.4001225643729451,2022-03-27 17:19:09.851146,2022-03-27 17:19:11.796225,0 days 00:00:01.945079000,333.3259758079564,11.797086126011337,COMPLETE
20,20,1.3427588204886236,2022-03-27 17:19:11.796590,2022-03-27 17:19:25.152540,0 days 00:00:13.355950000,289.9303551958392,92.33009811835528,COMPLETE
21,21,1.470480893774862,2022-03-27 17:19:25.152908,2022-03-27 17:19:35.073629,0 days 00:00:09.920721000,254.62451722222477,78.72439336079135,COMPLETE
22,22,1.4190850920620617,2022-03-27 17:19:35.073991,2022-03-27 17:19:45.942839,0 days 00:00:10.868848000,354.5532610550729,61.44399849189951,COMPLETE
23,23,1.4362836636870742,2022-03-27 17:19:45.943211,2022-03-27 17:19:54.255868,0 days 00:00:08.312657000,188.3394551292536,88.39093845246249,COMPLETE
24,24,1.4274574494201364,2022-03-27 17:19:54.256504,2022-03-27 17:20:04.393178,0 days 00:00:10.136674000,287.3463775845308,70.61822473544132,COMPLETE
25,25,1.4457039500681332,2022-03-27 17:20:04.393684,2022-03-27 17:20:16.024793,0 days 00:00:11.631109000,252.22742816982566,92.5261778449431,COMPLETE
26,26,1.3640014662748718,2022-03-27 17:20:16.025225,2022-03-27 17:20:17.978396,0 days 00:00:01.953171000,105.68808255899162,36.38123510506636,COMPLETE
27,27,1.4516311572849987,2022-03-27 17:20:17.978773,2022-03-27 17:20:28.754251,0 days 00:00:10.775478000,412.35934232069405,52.144246498198996,COMPLETE
28,28,1.5440049384636048,2022-03-27 17:20:28.754619,2022-03-27 17:20:33.407433,0 days 00:00:04.652814000,142.0045846169848,65.73099080079709,COMPLETE
29,29,1.476922899138611,2022-03-27 17:20:33.407795,2022-03-27 17:20:47.246203,0 days 00:00:13.838408000,340.51595497286223,81.1017074767117,COMPLETE
30,30,1.4171080807404917,2022-03-27 17:20:47.246569,2022-03-27 17:20:52.511483,0 days 00:00:05.264914000,139.64210628542358,75.34192290166524,COMPLETE
31,31,1.480391671257553,2022-03-27 17:20:52.511849,2022-03-27 17:20:58.250185,0 days 00:00:05.738336000,176.7420051359515,64.3820843256314,COMPLETE
32,32,1.4357419805529898,2022-03-27 17:20:58.250843,2022-03-27 17:21:04.481147,0 days 00:00:06.230304000,216.6487753917613,57.84290044870155,COMPLETE
33,33,1.3923249939898692,2022-03-27 17:21:04.481509,2022-03-27 17:21:15.157009,0 days 00:00:10.675500000,311.47863654640753,68.72802730698125,COMPLETE
34,34,1.3771885338344858,2022-03-27 17:21:15.157382,2022-03-27 17:21:20.348666,0 days 00:00:05.191284000,122.89637959920117,84.66866253307622,COMPLETE
35,35,1.4091985849690165,2022-03-27 17:21:20.349034,2022-03-27 17:21:24.383159,0 days 00:00:04.034125000,207.89575553035527,38.61790053210508,COMPLETE
36,36,1.440900389403523,2022-03-27 17:21:24.383522,2022-03-27 17:21:28.581489,0 days 00:00:04.197967000,159.73863521980687,52.00084081161126,COMPLETE
37,37,1.4945878361608596,2022-03-27 17:21:28.581863,2022-03-27 17:21:37.471294,0 days 00:00:08.889431000,262.3678783839091,67.77232814673586,COMPLETE
38,38,1.5172539300986378,2022-03-27 17:21:37.471663,2022-03-27 17:21:42.765785,0 days 00:00:05.294122000,232.81323076617593,45.68640575905032,COMPLETE
39,39,1.4690544712555222,2022-03-27 17:21:42.766156,2022-03-27 17:21:54.106264,0 days 00:00:11.340108000,306.49567464371864,74.19844928184366,COMPLETE
40,40,1.48810323902611,2022-03-27 17:21:54.106900,2022-03-27 17:22:05.541870,0 days 00:00:11.434970000,273.82022190260744,83.1649996582369,COMPLETE
41,41,1.5052803066714493,2022-03-27 17:22:05.542389,2022-03-27 17:22:16.670147,0 days 00:00:11.127758000,368.14035560605714,60.87795142951067,COMPLETE
42,42,1.4278891227748658,2022-03-27 17:22:16.670574,2022-03-27 17:22:27.616841,0 days 00:00:10.946267000,389.08721961920526,56.136139294282074,COMPLETE
43,43,1.4036408531487317,2022-03-27 17:22:27.617237,2022-03-27 17:22:42.997102,0 days 00:00:15.379865000,452.73832726375446,67.11351568814521,COMPLETE
44,44,1.4689246559883233,2022-03-27 17:22:42.997484,2022-03-27 17:22:52.695853,0 days 00:00:09.698369000,330.1830170616912,58.60318776379855,COMPLETE
