,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.2364976708540411,0.3348026391678283,0.6770033431703504,4.836571023313013,2.40690529357042,8.417834195560113,4.808375287228797,5.238285767746736,3.8637900627143287,1.182337952047477,6.821940687617064,0.7269442239519457,4.855054021115645,1.3042029572720464,4.517235514968662,3.9751986809809443,3.5766019979041817,1.21497562540809,2.7185833161448874,1.2458570842956829,7.404354709032117,1.7327889817065318,6.341409474811933,7.8672624017704225,6.900223463847813,3.392571459788454,4.65069581720271
