,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.4140472981661985,0.5456769306240888,0.7407535679925804,4.673177672044357,4.106935521389827,2.674773166425832,3.6615472153010358,1.1931836221147567,5.343810562293765,6.284253597313752,4.082897242568977,5.969890388703812,3.4035273002946917,5.7273786248685035,4.494287709932603,2.723666453419983,6.50665830230903,7.266509761751765,4.264925043765403,0.4592273124081759,0.8736769025937465,0.8464143654575975,7.408727877796893,4.481308828973107,2.635219418555735,3.9953968392666237,6.922606270450049
