,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.2110587715954319,0.7652341884630394,0.26295689580260584,4.91110791084931,3.586657715384877,5.199282810713975,4.307982341284062,1.1045917609622864,4.588705402862305,6.458978210775847,1.0499584088498917,2.1766695674398857,3.9909223788127184,3.70983697185367,2.1813926033872786,6.639848217523976,5.7549136547651685,4.143132285938702,5.19431376237264,4.7787933661997695,1.477357810516387,4.616583576206181,3.8012337243577403,1.8527217595027894,7.0772870364501,4.574218074143326,6.823510648847117
