,498
Returns,32.8
Standard Deviation,20.571825392998065
Sharpe Ratio,1.4203892674466057
ASIANPAINT Weight,0.16503876926533398
BAJFINANCE Weight,17.980010647263594
BAJAJFINSV Weight,6.066170969806284
BRITANNIA Weight,1.9228857245865385
DIVISLAB Weight,4.846436496743908
GRASIM Weight,0.0017730378505561848
HCLTECH Weight,0.04068780088738554
HDFCBANK Weight,0.465337210816411
HINDALCO Weight,1.1879316188095055
HINDUNILVR Weight,20.546917276581325
ICICIBANK Weight,0.019379574978808593
INFY Weight,0.16841323763600377
JSWSTEEL Weight,0.19219714062266732
LT Weight,0.888092793463929
NESTLEIND Weight,0.7062465855172485
POWERGRID Weight,3.780453313663474
RELIANCE Weight,23.478712594694795
TCS Weight,0.2733407538967413
TATACONSUM Weight,0.1442759986151083
TATASTEEL Weight,0.0014368007141996452
TECHM Weight,1.4331343776011607
TITAN Weight,15.31303556129374
ULTRACEMCO Weight,0.37483518122634935
WIPRO Weight,0.0032565334649082315
