,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
22,22,1.3946823989894037,2022-03-28 16:41:38.713346,2022-03-28 16:41:47.078188,0 days 00:00:08.364842000,263.835495041474,63.35786089673708,COMPLETE
23,23,1.424694739949866,2022-03-28 16:41:47.078563,2022-03-28 16:41:57.091699,0 days 00:00:10.013136000,339.8502760152485,58.53370485662632,COMPLETE
24,24,1.3946823989894037,2022-03-28 16:41:57.092085,2022-03-28 16:42:04.451524,0 days 00:00:07.359439000,200.1745720841484,72.38774927293834,COMPLETE
25,25,1.3326965145898746,2022-03-28 16:42:04.452030,2022-03-28 16:42:07.779265,0 days 00:00:03.327235000,171.98238922558394,38.556533112964324,COMPLETE
26,26,1.415483031338239,2022-03-28 16:42:07.779688,2022-03-28 16:42:21.155959,0 days 00:00:13.376271000,316.8965220159301,85.39566749820735,COMPLETE
27,27,1.3901682192030607,2022-03-28 16:42:21.156369,2022-03-28 16:42:28.834576,0 days 00:00:07.678207000,266.46518253570724,57.38656768883875,COMPLETE
28,28,1.3959452945248687,2022-03-28 16:42:28.834958,2022-03-28 16:42:34.560050,0 days 00:00:05.725092000,242.01512303012547,47.52633594097854,COMPLETE
29,29,1.4172411800248668,2022-03-28 16:42:34.560737,2022-03-28 16:42:35.687981,0 days 00:00:01.127244000,118.92437733835919,18.563056300616424,COMPLETE
30,30,1.4221392336898664,2022-03-28 16:42:35.688362,2022-03-28 16:42:38.632916,0 days 00:00:02.944554000,161.07490772262324,36.224982642165656,COMPLETE
31,31,1.434132689205547,2022-03-28 16:42:38.633300,2022-03-28 16:42:44.430530,0 days 00:00:05.797230000,407.61911743471336,28.93460494786664,COMPLETE
32,32,1.3762998401511204,2022-03-28 16:42:44.430909,2022-03-28 16:42:49.472693,0 days 00:00:05.041784000,449.0449758918075,22.669074125969136,COMPLETE
33,33,1.2739853964114187,2022-03-28 16:42:49.473076,2022-03-28 16:42:51.509997,0 days 00:00:02.036921000,379.8785495759835,10.96270725512504,COMPLETE
34,34,1.4299927407327924,2022-03-28 16:42:51.510379,2022-03-28 16:43:05.294657,0 days 00:00:13.784278000,473.85898538889467,58.0627903858101,COMPLETE
35,35,1.4077911308342426,2022-03-28 16:43:05.295037,2022-03-28 16:43:10.567160,0 days 00:00:05.272123000,321.44876074861867,32.82336619001437,COMPLETE
36,36,1.3427055807748738,2022-03-28 16:43:10.567536,2022-03-28 16:43:13.547603,0 days 00:00:02.980067000,278.0895663462135,21.307651011348106,COMPLETE
37,37,1.3533535235248728,2022-03-28 16:43:13.547993,2022-03-28 16:43:25.431664,0 days 00:00:11.883671000,495.2364467564606,47.20747329992896,COMPLETE
38,38,1.3762998401511204,2022-03-28 16:43:25.432045,2022-03-28 16:43:32.671406,0 days 00:00:07.239361000,207.37672028454125,69.13137263329389,COMPLETE
39,39,1.4022630738898683,2022-03-28 16:43:32.672065,2022-03-28 16:43:49.641076,0 days 00:00:16.969011000,427.80025179675005,79.69638528176178,COMPLETE
40,40,1.3699338915212997,2022-03-28 16:43:49.641463,2022-03-28 16:43:56.406152,0 days 00:00:06.764689000,136.06924539479502,98.43153381250526,COMPLETE
41,41,1.4420153934898643,2022-03-28 16:43:56.406546,2022-03-28 16:44:16.745738,0 days 00:00:20.339192000,462.3546953610298,87.3432226441395,COMPLETE
42,42,1.4491850082748639,2022-03-28 16:44:16.746264,2022-03-28 16:44:38.305717,0 days 00:00:21.559453000,473.7331224354802,91.41454328273892,COMPLETE
43,43,1.3427315513669469,2022-03-28 16:44:38.306479,2022-03-28 16:44:48.563307,0 days 00:00:10.256828000,392.2935353765804,52.947899589552776,COMPLETE
44,44,1.3663552220406612,2022-03-28 16:44:48.563729,2022-03-28 16:45:07.365364,0 days 00:00:18.801635000,475.23145676826476,79.44033486652346,COMPLETE
45,45,1.3427315513669469,2022-03-28 16:45:07.365759,2022-03-28 16:45:14.871744,0 days 00:00:07.505985000,433.0651798831809,34.333915475490755,COMPLETE
46,46,1.3959452945248687,2022-03-28 16:45:14.872143,2022-03-28 16:45:20.654720,0 days 00:00:05.782577000,419.47326420600047,27.504558778140677,COMPLETE
47,47,1.3984741809279935,2022-03-28 16:45:20.655113,2022-03-28 16:45:32.510539,0 days 00:00:11.855426000,482.56380965795455,49.97286031911856,COMPLETE
48,48,1.474788470614634,2022-03-28 16:45:32.511214,2022-03-28 16:45:55.716807,0 days 00:00:23.205593000,499.708812993794,93.45966594738023,COMPLETE
49,49,1.4353025017838275,2022-03-28 16:45:55.717228,2022-03-28 16:46:16.979866,0 days 00:00:21.262638000,461.34232604851974,92.55017366202458,COMPLETE
