,3264
Returns,28.879953055551766
Standard Deviation,17.432115138187417
Sharpe Ratio,145.13415529323106
ASIANPAINT Weight,3.3524590379636185
BAJFINANCE Weight,7.4663502145684975
BAJAJFINSV Weight,4.380931832114839
BRITANNIA Weight,5.923641023341667
DIVISLAB Weight,6.952113817492887
GRASIM Weight,2.838222640888008
HCLTECH Weight,3.866695435039228
HDFCBANK Weight,4.380931832114839
HINDALCO Weight,0.7812770525855682
HINDUNILVR Weight,7.4663502145684975
ICICIBANK Weight,0.7812770525855682
INFY Weight,4.895168229190448
JSWSTEEL Weight,0.7812770525855682
LT Weight,3.866695435039228
NESTLEIND Weight,4.380931832114839
POWERGRID Weight,4.380931832114839
RELIANCE Weight,7.980586611644107
TCS Weight,2.3239862438123984
TATACONSUM Weight,2.838222640888008
TATASTEEL Weight,0.7812770525855682
TECHM Weight,6.952113817492887
TITAN Weight,7.980586611644107
ULTRACEMCO Weight,1.2955134496611782
WIPRO Weight,3.3524590379636185
