,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,2.213701021420446,2022-03-27 18:25:52.381038,2022-03-27 18:27:49.664360,0 days 00:01:57.283322,213,0.9728924025994927,228,0.15428672519247733,COMPLETE
1,1,2.250094092193312,2022-03-27 18:27:49.665192,2022-03-27 18:45:21.857199,0 days 00:17:32.192007,468,0.6900703075268311,518,0.939161621485779,COMPLETE
2,2,2.223025101892889,2022-03-27 18:45:21.857998,2022-03-27 18:48:42.595404,0 days 00:03:20.737406,514,0.3471037688627435,83,0.7389103550759362,COMPLETE
3,3,2.242008988765371,2022-03-27 18:48:42.596219,2022-03-27 18:49:06.187483,0 days 00:00:23.591264,76,0.7152982312657882,212,0.9561281186203867,COMPLETE
4,4,2.2721390518163465,2022-03-27 18:49:06.188311,2022-03-27 18:51:56.964427,0 days 00:02:50.776116,245,0.4410845734794321,262,0.0707957737437176,COMPLETE
5,5,2.183387800874414,2022-03-27 18:51:56.965260,2022-03-27 18:52:46.290924,0 days 00:00:49.325664,234,0.9829654509547605,83,0.1658285948378837,COMPLETE
6,6,2.1895434670143166,2022-03-27 18:52:46.291810,2022-03-27 18:54:18.163993,0 days 00:01:31.872183,318,0.8971606613363144,92,0.9831342840616998,COMPLETE
7,7,2.210823295124236,2022-03-27 18:54:18.164811,2022-03-27 19:04:05.906831,0 days 00:09:47.742020,458,0.8596461890378937,304,0.8585057334072308,COMPLETE
8,8,2.2885056603807508,2022-03-27 19:04:05.907751,2022-03-27 19:06:48.911228,0 days 00:02:43.003477,307,0.28318196367337,169,0.8182574209641819,COMPLETE
9,9,2.2474284259731,2022-03-27 19:06:48.912090,2022-03-27 19:11:31.163415,0 days 00:04:42.251325,492,0.4938027324919333,127,0.31355398288693215,COMPLETE
10,10,2.2910334099493292,2022-03-27 19:11:31.164253,2022-03-27 19:11:35.341914,0 days 00:00:04.177661,11,0.06065051917289452,400,0.6061705317528971,COMPLETE
11,11,2.275862542815016,2022-03-27 19:11:35.342419,2022-03-27 19:12:00.498416,0 days 00:00:25.155997,48,0.0512668782233146,424,0.6071298006693261,COMPLETE
12,12,2.269458583571318,2022-03-27 19:12:00.499002,2022-03-27 19:19:43.982996,0 days 00:07:43.483994,353,0.0901481641384603,373,0.5015737621410467,COMPLETE
13,13,2.298545718345899,2022-03-27 19:19:43.983906,2022-03-27 19:21:27.149144,0 days 00:01:43.165238,110,0.21292692567449578,542,0.7055044028043681,COMPLETE
14,14,2.279877769838047,2022-03-27 19:21:27.150068,2022-03-27 19:23:45.040187,0 days 00:02:17.890119,135,0.15781819228042426,547,0.6356440905043965,COMPLETE
15,15,2.2669071430297127,2022-03-27 19:23:45.041063,2022-03-27 19:23:57.206565,0 days 00:00:12.165502,25,0.21038173363294826,462,0.35724538292960406,COMPLETE
16,16,2.291494484377768,2022-03-27 19:23:57.207177,2022-03-27 19:25:21.631411,0 days 00:01:24.424234,131,0.014905535606173748,349,0.6422042655859621,COMPLETE
17,17,2.2735177554432022,2022-03-27 19:25:21.632312,2022-03-27 19:27:20.380438,0 days 00:01:58.748126,170,0.004745406896372151,338,0.4365998552838018,COMPLETE
18,18,2.258062393833791,2022-03-27 19:27:20.381314,2022-03-27 19:28:36.314077,0 days 00:01:15.932763,103,0.3342059895198029,461,0.7519688511773159,COMPLETE
19,19,2.262117335963254,2022-03-27 19:28:36.314952,2022-03-27 19:31:25.107855,0 days 00:02:48.792903,170,0.20764516583361234,479,0.6807738126451537,COMPLETE
20,20,2.184299152280924,2022-03-27 19:31:25.108693,2022-03-27 19:31:26.302973,0 days 00:00:01.194280,105,0.6389116424144887,7,0.582213560679791,COMPLETE
21,21,2.2932926780515013,2022-03-27 19:31:26.303535,2022-03-27 19:31:28.761490,0 days 00:00:02.457955,7,0.1339776569716815,393,0.5268511798630828,COMPLETE
22,22,2.2518193657737045,2022-03-27 19:31:28.761980,2022-03-27 19:31:59.177561,0 days 00:00:30.415581,66,0.1427195054748012,341,0.5020126255654054,COMPLETE
23,23,2.352025633535873,2022-03-27 19:31:59.178085,2022-03-27 19:34:05.598733,0 days 00:02:06.420648,153,0.26459553100960653,415,0.40012517139022197,COMPLETE
24,24,2.2930683782146772,2022-03-27 19:34:05.599619,2022-03-27 19:34:07.043233,0 days 00:00:01.443614,4,0.27561837812645146,425,0.33105028361916783,COMPLETE
25,25,2.3047138998904173,2022-03-27 19:34:07.043733,2022-03-27 19:37:07.366020,0 days 00:03:00.322287,173,0.40193936220435594,503,0.4181206347538037,COMPLETE
26,26,2.3290800351893646,2022-03-27 19:37:07.366861,2022-03-27 19:40:44.448917,0 days 00:03:37.082056,194,0.4321397960631035,507,0.4106754066762105,COMPLETE
27,27,2.2851546704800563,2022-03-27 19:40:44.449766,2022-03-27 19:44:18.841534,0 days 00:03:34.391768,191,0.42973144267624036,492,0.40249579428048926,COMPLETE
28,28,2.3313478713410283,2022-03-27 19:44:18.842414,2022-03-27 19:50:46.389916,0 days 00:06:27.547502,269,0.5642340918601412,505,0.2642791360953871,COMPLETE
29,29,2.342491285017739,2022-03-27 19:50:46.390754,2022-03-27 20:01:51.573116,0 days 00:11:05.182362,405,0.5901861741344734,441,0.20532138234691816,COMPLETE
30,30,2.2624105505762673,2022-03-27 20:01:51.573967,2022-03-27 20:12:25.531952,0 days 00:10:33.957985,395,0.5693335212171587,436,0.22379634567374854,COMPLETE
31,31,2.286909611073669,2022-03-27 20:12:25.532877,2022-03-27 20:19:15.548999,0 days 00:06:50.016122,278,0.5685110168011981,507,0.24424364725107298,COMPLETE
32,32,2.2874558145889,2022-03-27 20:19:15.549898,2022-03-27 20:31:00.353962,0 days 00:11:44.804064,406,0.5461430683344487,451,0.13506359165652645,COMPLETE
33,33,2.2942248210877008,2022-03-27 20:31:00.354835,2022-03-27 20:37:27.500363,0 days 00:06:27.145528,264,0.7114173952408402,522,0.00693563814777115,COMPLETE
34,34,2.2689150981875086,2022-03-27 20:37:27.501209,2022-03-27 20:46:01.758857,0 days 00:08:34.257648,360,0.6487401216039284,404,0.26966939953969016,COMPLETE
35,35,2.260585399132241,2022-03-27 20:46:01.759802,2022-03-27 20:48:33.015358,0 days 00:02:31.255556,214,0.500079144604203,296,0.18612197086117557,COMPLETE
36,36,2.2687005740880424,2022-03-27 20:48:33.016242,2022-03-27 21:08:43.070420,0 days 00:20:10.054178,529,0.7527854249968129,480,0.29143896021477206,COMPLETE
37,37,2.2979573249968968,2022-03-27 21:08:43.071302,2022-03-27 21:13:32.304069,0 days 00:04:49.232767,213,0.38097367313459185,550,0.3740998509915286,COMPLETE
38,38,2.26755791896083,2022-03-27 21:13:32.305008,2022-03-27 21:17:02.050491,0 days 00:03:29.745483,278,0.7769024228135035,256,0.11663834291955283,COMPLETE
39,39,2.2723747385661506,2022-03-27 21:17:02.051383,2022-03-27 21:27:52.977671,0 days 00:10:50.926288,425,0.6228791466292722,380,0.4470592327426687,COMPLETE
40,40,2.308243179205347,2022-03-27 21:27:52.978525,2022-03-27 21:37:27.743825,0 days 00:09:34.765300,333,0.4650952093339985,516,0.19389358237732288,COMPLETE
41,41,2.2848262641593378,2022-03-27 21:37:27.744771,2022-03-27 21:45:39.217022,0 days 00:08:11.472251,318,0.48464389663107177,477,0.21561322686902273,COMPLETE
42,42,2.287931463426587,2022-03-27 21:45:39.217934,2022-03-27 21:56:06.740850,0 days 00:10:27.522916,349,0.3284153265552965,523,0.09273679350831635,COMPLETE
43,43,2.283266910020024,2022-03-27 21:56:06.741745,2022-03-27 22:00:44.256430,0 days 00:04:37.514685,241,0.47299167450747287,438,0.04794098909835498,COMPLETE
44,44,2.3192599917516947,2022-03-27 22:00:44.257310,2022-03-27 22:17:14.775232,0 days 00:16:30.517922,457,0.5446757400278465,509,0.19843685720639836,COMPLETE
45,45,2.271964110520124,2022-03-27 22:17:14.776142,2022-03-27 22:31:18.452124,0 days 00:14:03.675982,464,0.5391865859470784,419,0.27200595708511643,COMPLETE
46,46,2.2466925935604323,2022-03-27 22:31:18.452967,2022-03-27 22:36:36.459472,0 days 00:05:18.006505,431,0.6069926029168178,180,0.3265443964853268,COMPLETE
47,47,2.2681831090984512,2022-03-27 22:36:36.460375,2022-03-27 22:53:54.783784,0 days 00:17:18.323409,493,0.6873617747016358,464,0.15636812101031122,COMPLETE
48,48,2.2506571693140742,2022-03-27 22:53:54.784646,2022-03-27 23:05:40.229107,0 days 00:11:45.444461,379,0.827301437185137,501,0.3742233906446325,COMPLETE
49,49,2.2210777418136747,2022-03-27 23:05:40.230055,2022-03-27 23:21:57.128550,0 days 00:16:16.898495,546,0.9362670848391736,362,0.5609600773868479,COMPLETE
