,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,-0.038822903004977864,1.0873096525711696,-0.04475088372946987,4.471042277895921,5.624465646764661,5.624465646764661,4.471042277895921,6.393414559343821,3.3176189090271704,1.7797210838688502,2.9331444527375905,5.239991190475081,1.7797210838688502,6.008940103054241,2.5486699964480106,3.70209336531676,5.624465646764661,5.624465646764661,3.70209336531676,6.008940103054241,3.3176189090271704,4.855516734185501,2.5486699964480106,2.1641955401584303,4.471042277895921,6.008940103054241,1.7797210838688502
