,96
Returns,29.799999999999997
Semi Deviation,10.285912696499032
Sortino Ratio,2.5491174943497605
ASIANPAINT Weight,2.6894667598878637
BAJFINANCE Weight,1.4482505789788804
BAJAJFINSV Weight,0.29535931803990345
BRITANNIA Weight,3.4111624628893935
DIVISLAB Weight,3.1194173485509507
GRASIM Weight,0.702924140114435
HCLTECH Weight,1.1642949845195316
HDFCBANK Weight,2.391562418292796
HINDALCO Weight,0.4527132124871462
HINDUNILVR Weight,32.521942485900176
ICICIBANK Weight,0.9480207995763555
INFY Weight,5.462666043680044
JSWSTEEL Weight,0.41109392157516067
LT Weight,0.46231466627292195
NESTLEIND Weight,1.9822502906097508
POWERGRID Weight,0.680939087962309
RELIANCE Weight,11.75940483713462
TCS Weight,5.837677192601469
TATACONSUM Weight,15.484899085348559
TATASTEEL Weight,1.5903086159531263
TECHM Weight,1.4609225947182503
TITAN Weight,2.895270052515523
ULTRACEMCO Weight,1.3286610545473334
WIPRO Weight,1.4984780478434843
