,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.4155843625159876,2022-03-24 17:16:17.959110,2022-03-24 17:19:25.796788,0 days 00:03:07.837678000,429,0.7254485748232019,119,0.902026859179371,COMPLETE
1,1,1.434284710842025,2022-03-24 17:19:25.797567,2022-03-24 17:22:22.613428,0 days 00:02:56.815861000,190,0.4630982106223749,448,0.7868462781008279,COMPLETE
2,2,1.432942527823903,2022-03-24 17:22:22.614226,2022-03-24 17:30:17.412756,0 days 00:07:54.798530000,491,0.8629251637088949,236,0.12838792578379435,COMPLETE
3,3,1.4200648789168044,2022-03-24 17:30:17.413563,2022-03-24 17:32:02.951610,0 days 00:01:45.538047000,330,0.5739690842109446,106,0.390433030469845,COMPLETE
4,4,1.459811805079413,2022-03-24 17:32:02.952414,2022-03-24 17:40:50.736712,0 days 00:08:47.784298000,364,0.7049560559053428,449,0.20962515059882908,COMPLETE
5,5,1.4046104610017183,2022-03-24 17:40:50.737511,2022-03-24 17:45:05.441468,0 days 00:04:14.703957000,342,0.8567634183013829,241,0.8767719501457494,COMPLETE
6,6,1.4381569727604326,2022-03-24 17:45:05.442267,2022-03-24 17:45:40.597970,0 days 00:00:35.155703000,76,0.16469360287626578,351,0.17065547910088913,COMPLETE
7,7,1.4089551023799003,2022-03-24 17:45:40.598754,2022-03-24 17:51:08.908725,0 days 00:05:28.309971000,327,0.7963252350860989,334,0.6835870435551628,COMPLETE
8,8,1.4143065896088707,2022-03-24 17:51:08.909555,2022-03-24 17:51:50.729832,0 days 00:00:41.820277000,151,0.7090329838413101,153,0.6021800344998011,COMPLETE
9,9,1.4365349925550275,2022-03-24 17:51:50.730561,2022-03-24 17:53:35.815118,0 days 00:01:45.084557000,138,0.6763404251679919,440,0.3416568746196638,COMPLETE
10,10,1.3598288280744129,2022-03-24 17:53:35.815900,2022-03-24 17:58:47.864162,0 days 00:05:12.048262000,252,0.9902316989675355,500,0.3906915325195447,COMPLETE
11,11,1.4389682237783576,2022-03-24 17:58:47.864972,2022-03-24 17:58:49.250851,0 days 00:00:01.385879000,5,0.1532953879840353,343,0.10033589067381149,COMPLETE
12,12,1.427326994421976,2022-03-24 17:58:49.251331,2022-03-24 17:58:58.559352,0 days 00:00:09.308021000,27,0.10599290562768722,354,0.24890337832126408,COMPLETE
13,13,1.457298872654379,2022-03-24 17:58:58.559794,2022-03-24 18:03:17.256158,0 days 00:04:18.696364000,257,0.3545734176876484,400,0.2615823628439297,COMPLETE
14,14,1.3696443015666582,2022-03-24 18:03:17.256967,2022-03-24 18:03:22.443246,0 days 00:00:05.186279000,256,0.4138746542703934,8,0.4788668974222011,COMPLETE
