,147
Returns,31.8
Semi Deviation,11.180339887498949
Sortino Ratio,2.5240735330017627
ASIANPAINT Weight,0.11184013891890379
BAJFINANCE Weight,17.162680658375315
BAJAJFINSV Weight,4.5524860269277125
BRITANNIA Weight,0.46629189514911884
DIVISLAB Weight,0.026211964649818727
GRASIM Weight,0.0008764172274750096
HCLTECH Weight,0.0013737075067237047
HDFCBANK Weight,0.08889237068381896
HINDALCO Weight,0.05308126612391056
HINDUNILVR Weight,34.887094180190395
ICICIBANK Weight,0.8175484713365173
INFY Weight,0.047574603849127636
JSWSTEEL Weight,0.04124257306710295
LT Weight,2.2779018425077227
NESTLEIND Weight,31.495491345692976
POWERGRID Weight,0.02479934787792208
RELIANCE Weight,0.0028701040610483023
TCS Weight,6.571199747961725
TATACONSUM Weight,0.41722175339663276
TATASTEEL Weight,0.05793067691465431
TECHM Weight,7.324264298032056e-05
TITAN Weight,0.41019938410927725
ULTRACEMCO Weight,0.3617051265670014
WIPRO Weight,0.1234131542621231
