,120
Returns,27.400000000000002
Standard Deviation,16.54690303349844
Sharpe Ratio,1.4395443033525677
ASIANPAINT Weight,5.168890757717977
BAJFINANCE Weight,0.31000384788876584
BAJAJFINSV Weight,5.844257891450795
BRITANNIA Weight,0.2706702831264653
DIVISLAB Weight,4.881719714909906
GRASIM Weight,4.353419925707084
HCLTECH Weight,0.21968582829692845
HDFCBANK Weight,10.955471342967666
HINDALCO Weight,0.9389698261875629
HINDUNILVR Weight,0.11250987165419518
ICICIBANK Weight,0.2853143953419687
INFY Weight,9.572607411683432
JSWSTEEL Weight,0.7860676326020517
LT Weight,2.9743001536588434
NESTLEIND Weight,16.968630746125264
POWERGRID Weight,1.8467177992933335
RELIANCE Weight,2.4824677838460665
TCS Weight,17.68460128133174
TATACONSUM Weight,1.4121096824774917
TATASTEEL Weight,2.124915532043493
TECHM Weight,0.38018865813311414
TITAN Weight,8.516115249323244
ULTRACEMCO Weight,1.6647390550150798
WIPRO Weight,0.24562532921753286
