,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
0,0,2.276900523175873,2022-03-27 17:23:48.159147,2022-03-27 17:23:49.988607,0 days 00:00:01.829460000,161.28766714101516,22.190371525138666,COMPLETE
1,1,2.2963445925454367,2022-03-27 17:23:49.988962,2022-03-27 17:23:57.014869,0 days 00:00:07.025907000,183.12414069574757,75.15101900580616,COMPLETE
2,2,2.3094110071617826,2022-03-27 17:23:57.015503,2022-03-27 17:24:02.267765,0 days 00:00:05.252262000,133.1449222902436,77.6127877830717,COMPLETE
3,3,2.31471588567392,2022-03-27 17:24:02.268265,2022-03-27 17:24:08.545484,0 days 00:00:06.277219000,194.41473675085143,64.42340349937581,COMPLETE
4,4,2.370232056149777,2022-03-27 17:24:08.545909,2022-03-27 17:24:11.892912,0 days 00:00:03.347003000,128.2998329812031,50.08763540171796,COMPLETE
5,5,2.2963445925454367,2022-03-27 17:24:11.893304,2022-03-27 17:24:12.967142,0 days 00:00:01.073838000,117.96010863224075,17.36582035657522,COMPLETE
6,6,2.331100866543531,2022-03-27 17:24:12.967488,2022-03-27 17:24:18.842810,0 days 00:00:05.875322000,176.03579007153198,66.37760650149667,COMPLETE
7,7,2.129661984087731,2022-03-27 17:24:18.843175,2022-03-27 17:24:21.901876,0 days 00:00:03.058701000,124.63644774323795,48.939134289178995,COMPLETE
8,8,2.4785953504439977,2022-03-27 17:24:21.902238,2022-03-27 17:24:23.355914,0 days 00:00:01.453676000,107.56803994354465,26.582404772677624,COMPLETE
9,9,2.4167422700817727,2022-03-27 17:24:23.356274,2022-03-27 17:24:28.546576,0 days 00:00:05.190302000,154.22137769586635,66.50058995109858,COMPLETE
10,10,2.3741208700236895,2022-03-27 17:24:28.546932,2022-03-27 17:24:30.233955,0 days 00:00:01.687023000,100.23864102532775,32.2008047775968,COMPLETE
11,11,2.4007238922065928,2022-03-27 17:24:30.234317,2022-03-27 17:24:37.408239,0 days 00:00:07.173922000,149.71175261991158,95.37694457340649,COMPLETE
12,12,2.358191690117086,2022-03-27 17:24:37.408596,2022-03-27 17:24:39.893853,0 days 00:00:02.485257000,150.26882035487148,32.0792457965222,COMPLETE
13,13,2.2230843569852747,2022-03-27 17:24:39.894217,2022-03-27 17:24:42.016822,0 days 00:00:02.122605000,108.49731484001848,38.636934620543116,COMPLETE
14,14,2.398853726261774,2022-03-27 17:24:42.017188,2022-03-27 17:24:49.213993,0 days 00:00:07.196805000,142.8683990497313,95.3620277906985,COMPLETE
15,15,2.3352327312845627,2022-03-27 17:24:49.214359,2022-03-27 17:24:50.177021,0 days 00:00:00.962662000,161.77016343822928,11.61704963878799,COMPLETE
16,16,2.5102293556106337,2022-03-27 17:24:50.177383,2022-03-27 17:24:54.998035,0 days 00:00:04.820652000,163.88888532593975,58.988104803458995,COMPLETE
17,17,2.2696089971622864,2022-03-27 17:24:54.998695,2022-03-27 17:24:58.703492,0 days 00:00:03.704797000,172.991249847052,42.07112748880998,COMPLETE
18,18,2.2565652672935377,2022-03-27 17:24:58.703852,2022-03-27 17:25:02.849510,0 days 00:00:04.145658000,140.96054597566697,57.71889131920954,COMPLETE
19,19,2.360068110797506,2022-03-27 17:25:02.849868,2022-03-27 17:25:10.783903,0 days 00:00:07.934035000,191.28422948118788,82.31512008658538,COMPLETE
20,20,2.2549885526940185,2022-03-27 17:25:10.784270,2022-03-27 17:25:12.847806,0 days 00:00:02.063536000,166.52831042394268,24.276638738289286,COMPLETE
21,21,2.2205875068863294,2022-03-27 17:25:12.848172,2022-03-27 17:25:17.664027,0 days 00:00:04.815855000,155.5687512772105,60.17609596153751,COMPLETE
22,22,2.3870025659810254,2022-03-27 17:25:17.664393,2022-03-27 17:25:22.461753,0 days 00:00:04.797360000,136.64181642239546,70.80899076435448,COMPLETE
23,23,2.5524301876497595,2022-03-27 17:25:22.462138,2022-03-27 17:25:29.014961,0 days 00:00:06.552823000,148.80436345473694,85.31688430602152,COMPLETE
24,24,2.354676800654126,2022-03-27 17:25:29.015330,2022-03-27 17:25:33.990150,0 days 00:00:04.974820000,106.87777853004766,92.34568231909503,COMPLETE
25,25,2.293833066918534,2022-03-27 17:25:33.990509,2022-03-27 17:25:39.230515,0 days 00:00:05.240006000,121.4486867517933,85.23393711756137,COMPLETE
26,26,2.2915224633417846,2022-03-27 17:25:39.230874,2022-03-27 17:25:44.082233,0 days 00:00:04.851359000,182.1709695248071,50.96759631099151,COMPLETE
27,27,2.3352327312845627,2022-03-27 17:25:44.082598,2022-03-27 17:25:49.231197,0 days 00:00:05.148599000,114.42033708966105,86.32999767894111,COMPLETE
28,28,2.3451880948017796,2022-03-27 17:25:49.231556,2022-03-27 17:25:52.617340,0 days 00:00:03.385784000,170.1889246009412,39.15605354320689,COMPLETE
29,29,2.349734766356029,2022-03-27 17:25:52.617703,2022-03-27 17:25:54.735487,0 days 00:00:02.117784000,162.21451036160602,25.529731801268998,COMPLETE
30,30,2.331100866543531,2022-03-27 17:25:54.736132,2022-03-27 17:25:57.970686,0 days 00:00:03.234554000,144.80022367467458,44.73479051991255,COMPLETE
31,31,2.398853726261774,2022-03-27 17:25:57.971053,2022-03-27 17:26:03.638817,0 days 00:00:05.667764000,156.46724654859864,71.16434575173452,COMPLETE
32,32,2.4785953504439977,2022-03-27 17:26:03.639322,2022-03-27 17:26:08.389771,0 days 00:00:04.750449000,153.83698573684134,61.88142883348607,COMPLETE
33,33,2.297187168884784,2022-03-27 17:26:08.390208,2022-03-27 17:26:15.459889,0 days 00:00:07.069681000,180.86720905070624,77.0648222625037,COMPLETE
34,34,2.4364859221497706,2022-03-27 17:26:15.460279,2022-03-27 17:26:20.782859,0 days 00:00:05.322580000,199.28926323832957,53.7968929690364,COMPLETE
35,35,2.461707564320223,2022-03-27 17:26:20.783235,2022-03-27 17:26:24.870060,0 days 00:00:04.086825000,130.59199032386076,61.65266978183265,COMPLETE
36,36,2.306590121405552,2022-03-27 17:26:24.870455,2022-03-27 17:26:31.159767,0 days 00:00:06.289312000,165.63198908318904,73.44702119715706,COMPLETE
37,37,2.393564939393253,2022-03-27 17:26:31.160143,2022-03-27 17:26:37.887602,0 days 00:00:06.727459000,134.217771242378,99.86278191357258,COMPLETE
38,38,2.530196919155531,2022-03-27 17:26:37.887971,2022-03-27 17:26:42.183197,0 days 00:00:04.295226000,148.09972225020869,57.352159070313206,COMPLETE
