,195
Returns,31.4
Standard Deviation,19.23018460649819
Sharpe Ratio,1.4466839798614919
ASIANPAINT Weight,2.0834304282265173
BAJFINANCE Weight,20.50739285889013
BAJAJFINSV Weight,0.5950211295921808
BRITANNIA Weight,0.05892877066899641
DIVISLAB Weight,0.25492368346591077
GRASIM Weight,4.394936691866869
HCLTECH Weight,0.001841686664938972
HDFCBANK Weight,0.614136763787792
HINDALCO Weight,10.198831240460903
HINDUNILVR Weight,0.17216104025676446
ICICIBANK Weight,0.07289928774567585
INFY Weight,10.824303759168878
JSWSTEEL Weight,0.023979726580791907
LT Weight,0.33623234970746063
NESTLEIND Weight,23.543959697009168
POWERGRID Weight,5.480044111776083
RELIANCE Weight,0.4691228338220123
TCS Weight,18.887276176038988
TATACONSUM Weight,0.011047550301635458
TATASTEEL Weight,0.2038991366827237
TECHM Weight,1.0825795310493878
TITAN Weight,0.15400716401440573
ULTRACEMCO Weight,0.012486470187040372
WIPRO Weight,0.01655791203473607
