,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,2.2996212827806533,2022-03-24 20:56:01.003236,2022-03-24 21:09:49.105049,0 days 00:13:48.101813000,494,0.08279545465594429,406,0.9897704110855134,COMPLETE
1,1,2.343270383693259,2022-03-24 21:09:49.106000,2022-03-24 21:10:37.106909,0 days 00:00:48.000909000,135,0.2811854609021116,208,0.689028291626673,COMPLETE
2,2,2.2712035362479464,2022-03-24 21:10:37.107456,2022-03-24 21:12:38.178547,0 days 00:02:01.071091000,171,0.4321704035548912,363,0.4071762368902152,COMPLETE
3,3,2.1894671292361005,2022-03-24 21:12:38.179344,2022-03-24 21:12:59.942383,0 days 00:00:21.763039000,381,0.3831416992595996,17,0.8367789515806378,COMPLETE
4,4,2.315025530020377,2022-03-24 21:12:59.943226,2022-03-24 21:13:58.001730,0 days 00:00:58.058504000,196,0.08588192487915869,140,0.7568873116767668,COMPLETE
5,5,2.276020596099593,2022-03-24 21:13:58.002511,2022-03-24 21:18:11.435293,0 days 00:04:13.432782000,338,0.06767855457942429,244,0.22910138313976625,COMPLETE
6,6,2.263918261363086,2022-03-24 21:18:11.436092,2022-03-24 21:22:11.151082,0 days 00:03:59.714990000,218,0.06927034528754494,486,0.4892742401818395,COMPLETE
7,7,2.2933454982628425,2022-03-24 21:22:11.151885,2022-03-24 21:24:54.175745,0 days 00:02:43.023860000,318,0.38425630037684366,175,0.27354827282767613,COMPLETE
8,8,2.1886606899427807,2022-03-24 21:24:54.176540,2022-03-24 21:24:58.718897,0 days 00:00:04.542357000,134,0.3254957966539679,20,0.4915449120273342,COMPLETE
9,9,2.2217752604253476,2022-03-24 21:24:58.719377,2022-03-24 21:33:44.209215,0 days 00:08:45.489838000,338,0.9130484408393121,508,0.5544235665740784,COMPLETE
10,10,2.2484074324086443,2022-03-24 21:33:44.210012,2022-03-24 21:34:00.291778,0 days 00:00:16.081766000,49,0.6809911485109836,292,0.7076026171647145,COMPLETE
11,11,2.3048368900482976,2022-03-24 21:34:00.292606,2022-03-24 21:34:04.919349,0 days 00:00:04.626743000,31,0.2545011348920069,149,0.7307914888619845,COMPLETE
12,12,2.2469587599449343,2022-03-24 21:34:04.919840,2022-03-24 21:34:35.396076,0 days 00:00:30.476236000,126,0.6086752192370719,147,0.6916745124275028,COMPLETE
13,13,2.247729600187716,2022-03-24 21:34:35.396539,2022-03-24 21:35:19.172208,0 days 00:00:43.775669000,224,0.2084551108840328,85,0.9279546619279446,COMPLETE
14,14,2.27388616573486,2022-03-24 21:35:19.173020,2022-03-24 21:35:57.626315,0 days 00:00:38.453295000,104,0.18785526424496754,246,0.8223992900234761,COMPLETE
15,15,2.2706597269427067,2022-03-24 21:35:57.627076,2022-03-24 21:37:52.182009,0 days 00:01:54.554933000,237,0.6013160447082602,203,0.6232177368951475,COMPLETE
16,16,2.306200372084803,2022-03-24 21:37:52.182835,2022-03-24 21:40:35.373690,0 days 00:02:43.190855000,436,0.020775149608311574,100,0.036092236415651124,COMPLETE
