,number,value,datetime_start,datetime_complete,duration,params_iterations,params_swarm_size,state
33,33,2.1332088505347997,2022-03-26 11:59:07.149481,2022-03-26 11:59:13.891488,0 days 00:00:06.742007000,166.5227481652241,38.426280540130435,COMPLETE
34,34,2.380965182441776,2022-03-26 11:59:13.893479,2022-03-26 11:59:27.268488,0 days 00:00:13.375009000,196.87927423129796,54.83930959587266,COMPLETE
35,35,2.2379313674810395,2022-03-26 11:59:27.270480,2022-03-26 11:59:45.163486,0 days 00:00:17.893006000,199.98648846526442,77.94388835624667,COMPLETE
36,36,2.1832154616679764,2022-03-26 11:59:45.165490,2022-03-26 12:00:01.632487,0 days 00:00:16.466997000,190.25170641428514,69.32373966512264,COMPLETE
37,37,2.3409911672132413,2022-03-26 12:00:01.634480,2022-03-26 12:00:14.885487,0 days 00:00:13.251007000,196.1932094601418,58.5968708104398,COMPLETE
38,38,2.3124669667310322,2022-03-26 12:00:14.887480,2022-03-26 12:00:25.598477,0 days 00:00:10.710997000,161.45200762610565,53.33341063920672,COMPLETE
39,39,2.4615381652310186,2022-03-26 12:00:25.600481,2022-03-26 12:00:42.448499,0 days 00:00:16.848018000,182.13093615993165,73.20893482417829,COMPLETE
40,40,2.2192974676685417,2022-03-26 12:00:42.450480,2022-03-26 12:00:58.376504,0 days 00:00:15.926024000,171.45964092860433,74.44784320624345,COMPLETE
41,41,2.3175247395372818,2022-03-26 12:00:58.379478,2022-03-26 12:01:11.026517,0 days 00:00:12.647039000,182.26258962978335,61.63240416038153,COMPLETE
42,42,2.263689993692434,2022-03-26 12:01:11.028479,2022-03-26 12:01:30.461487,0 days 00:00:19.433008000,188.1345770814497,81.76674980631918,COMPLETE
43,43,2.179680176328056,2022-03-26 12:01:30.463482,2022-03-26 12:01:47.309488,0 days 00:00:16.846006000,182.20528326414257,65.77313375953393,COMPLETE
44,44,2.424270365606022,2022-03-26 12:01:47.311481,2022-03-26 12:02:02.265487,0 days 00:00:14.954006000,193.53795405427095,54.9221076419429,COMPLETE
45,45,2.275199167106036,2022-03-26 12:02:02.267481,2022-03-26 12:02:20.084515,0 days 00:00:17.817034000,185.07973644056105,70.42888385296784,COMPLETE
46,46,2.407242836467015,2022-03-26 12:02:20.086480,2022-03-26 12:02:41.025513,0 days 00:00:20.939033000,173.58451717361055,89.74862280653468,COMPLETE
47,47,2.1861864610786403,2022-03-26 12:02:41.028481,2022-03-26 12:03:00.141476,0 days 00:00:19.112995000,157.24989448738177,89.46059087669236,COMPLETE
48,48,2.3536685896497787,2022-03-26 12:03:00.143485,2022-03-26 12:03:22.531488,0 days 00:00:22.388003000,168.66582928490698,92.903112757996,COMPLETE
49,49,2.34190852843478,2022-03-26 12:03:22.533479,2022-03-26 12:03:42.140519,0 days 00:00:19.607040000,174.2057629813437,83.56235191975597,COMPLETE
