,Returns,Semi Deviation,Sortino Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
0,27.400000000000002,11.180339887498949,2.1305255689618,5.365522383815759,5.96751826817651,2.8548725539966484,3.512758125157566,5.774183804826426,4.262635051227776,2.092832617924912,5.894589138180419,4.445216299333404,5.88053585144574,1.0315031110095403,2.57262993041261,3.643989218541463,0.5928014716798121,5.020676708206282,4.069311483661221,6.8134104829752475,5.786275205240122,4.492413265960642,3.209111514177036,2.405329113953304,5.188581107420806,4.778805000286996,4.34449829238974
1,26.200000000000003,10.73312629199899,2.107494068793552,5.5952333453613985,5.829566743328546,2.3472714237780674,1.7542182759874774,5.122998662258328,3.5623343517269057,5.467154712776804,6.711012872672155,3.3847136380951914,7.669526672524888,1.6411579578294173,5.502215539156338,1.5645983179414589,3.6666822115801856,6.170577200403415,5.409373131919239,5.53359553320368,2.5910807007488263,4.085447994922095,1.8428045528044927,3.3123618089065463,3.622048598652082,4.388244652419999,3.2257811010024833
2,27.200000000000003,11.180339887498949,2.1126370251418014,4.446007740430447,5.102619204336969,3.483758277797878,2.9316447620421204,6.690385671677664,3.7606665770443226,3.912409625013915,5.33439795111034,4.9148939050169105,5.695268025796333,1.246699096784124,3.6138027545469487,3.5115801383784895,2.0972201232161236,5.255370859503683,4.045142743546512,6.0397535297943765,5.08824145704339,5.398222019205382,3.6871526358637086,1.7586250393224059,4.096909351076368,5.015943613743054,2.8732848977085337
3,26.200000000000003,10.73312629199899,2.107494068793552,5.307266718386734,5.5770051087653,2.7561384779894955,1.7819442870491284,4.883094877621557,2.894022076684214,5.494124799157089,6.342290354144772,3.3624680065626897,7.706310466231395,1.4289767781160416,6.0339340504176375,1.8587081623299373,3.9548726921205293,6.336191786326892,5.197992509624182,5.1594625199927115,3.1399624018319106,3.413350930892279,2.272698591078031,3.9184050561560477,3.8040918390383474,4.444161543127358,2.9325259663557195
4,27.200000000000003,11.180339887498949,2.1126370251418014,4.69445532515856,4.944852579977406,2.3257903507845734,2.549823596839835,5.220087055782028,2.8559044064526296,4.7701646502117905,4.084690379626291,4.4372920463737575,5.697165716425366,2.3275208765041184,6.11667262614666,4.495801053412701,4.056555546178772,5.532827161889213,3.265304583566713,5.404696698883648,2.345253003432349,4.415651777214869,3.2757578581446922,1.8787009465771671,7.524132713133482,5.177873710767126,2.6030253365162688
5,27.400000000000002,11.180339887498949,2.1305255689618,4.372780665406649,5.019091235054011,2.2389980793673487,2.579900836644122,5.468548226495066,2.692460105831536,4.739146868473341,4.696356555703916,4.331912056523919,6.076417244150907,2.3534762562823466,5.9318380486010005,4.631227521450141,3.908145950256208,5.293890810067862,3.3125395865865057,5.28437976987407,2.3609405971504778,4.262011879641053,3.15398081140775,1.8545083457213716,7.905815576440707,5.004434365379274,2.52719860749041
6,27.400000000000002,11.180339887498949,2.1305255689618,4.169462803183931,5.066014560180419,2.18414010859771,2.598911473364105,5.625590730600578,2.5891534113583154,4.719541752301566,5.082966615103563,4.265305522226671,6.316127173187051,2.3698816278890438,5.815011403939572,4.716825249263024,3.8143420994972326,5.142868568225501,3.3423949685537218,5.208332185602756,2.370856106257252,4.1649021615460144,3.077010344323254,1.839217157129142,8.14706225678078,4.894810197417888,2.479271523470895
7,27.400000000000002,11.180339887498949,2.1305255689618,4.030218699884794,5.09815042989502,2.1465701240173036,2.6119310823363846,5.733142730336191,2.518402873852839,4.7061150086226275,5.347740061268172,4.219689426126251,6.48029471732528,2.381116997146278,5.735001604507842,4.775447638478844,3.7500996716940516,5.039439600334182,3.362841700804549,5.156250299809931,2.377646833639654,4.098395680167789,3.0242964137687594,1.8287448463315266,8.312282259148548,4.819733080233877,2.4464482202692825
8,27.400000000000002,11.180339887498949,2.1305255689618,3.9295520681925877,5.121383081648458,2.119408874737593,2.621343618667445,5.810897531355563,2.467253718288321,4.696408133941912,5.539158228037278,4.186711234327981,6.598979769762106,2.389239616001557,5.677158458404497,4.817828739899191,3.7036555590497797,4.964665548361204,3.377623681628407,5.1185976603751495,2.382556195229336,4.050314768248212,2.986186837086882,1.8211738811771523,8.431728187072771,4.765456020559479,2.422718587947116
9,27.400000000000002,11.180339887498949,2.1305255689618,3.8539020747405806,5.138842193207829,2.0989974603928587,2.6284170480634805,5.869329507166203,2.4288156259583573,4.689113512142299,5.683007116385444,4.161928444324375,6.688170430945144,2.3953436849754133,5.6336898973688925,4.849677724920773,3.668753260657933,4.9084735764331935,3.388732196274568,5.090302068491226,2.3862455326579344,4.0141824311396865,2.9575478613112978,1.8154843745876705,8.521490638775385,4.724667338749633,2.4048860003298094
10,27.400000000000002,11.180339887498949,2.1305255689618,3.795388825559703,5.152346349633148,2.0832097766246465,2.6338881567566514,5.914525079627266,2.3990847882951973,4.683471317033429,5.794270389047173,4.14275961825173,6.757157024919155,2.4000650192754764,5.600068126535242,4.874312064088405,3.6417572651581707,4.865010587140611,3.39732433562396,5.068416183997729,2.3890991366097825,3.986235033549231,2.935396378550033,1.811083693218176,8.590919497442684,4.69311838291247,2.391092970149929
11,27.400000000000002,11.180339887498949,2.1305255689618,3.7491188638202693,5.163024902095535,2.0707255011120815,2.6382144929873177,5.950263949675323,2.375574818494969,4.67900969243612,5.882252981727133,4.12760166921647,6.811708893229255,2.4037984635890486,5.573481360770858,4.893791924576737,3.620409900306995,4.830641775293696,3.40411865938006,5.051109692693215,2.391355653681041,3.9641353375773027,2.917879862646651,1.8076038085519786,8.645821091169225,4.668170717213849,2.3801859877548632
12,27.400000000000002,11.180339887498949,2.1305255689618,3.711891489948608,5.171616533685037,2.060681040849928,2.6416953287239147,5.97901833431308,2.356659427114416,4.675420007882362,5.953041042679941,4.115406054293749,6.8555996318560615,2.4068022769069226,5.552090474936054,4.909464815197457,3.603234473688646,4.802989696924687,3.409585161213321,5.0371854274036085,2.393171177219458,3.9463546087098336,2.9037866180890624,1.804804001449731,8.689993208002127,4.648098600374465,2.371410568537547
13,27.400000000000002,11.180339887498949,2.1305255689618,3.681524032218147,5.178624978869198,2.052487480823702,2.6445347482452104,6.002474126899005,2.341229589109073,4.67249179719719,6.010784934478928,4.105457734491781,6.891402591114029,2.4092525752888383,5.534641303698648,4.922249650493107,3.5892239758320565,4.780433087803529,3.414044346648406,5.0258269969360825,2.3946521528719864,3.931850348104154,2.892290346290169,1.802520116904878,8.726025695692835,4.631725187579293,2.364252202409771
14,27.400000000000002,11.180339887498949,2.1305255689618,3.6564761098175405,5.184405739072436,2.0457292049896414,2.646876780313335,6.02182111596051,2.3285026302558767,4.670076527711483,6.058413699906964,4.097252084067306,6.920933866111277,2.411273649435818,5.520248742721407,4.932794937663088,3.577667728146769,4.761827770232909,3.4177224066210017,5.016458248077731,2.3958737027149453,3.9198868311922705,2.8828079020740334,1.8006363055118004,8.755746292115111,4.6182199420376095,2.358347783249131
15,27.400000000000002,11.180339887498949,2.1305255689618,3.6356289556188317,5.189217012335555,2.040104354505968,2.648826031947129,6.037923436056976,2.317910100087116,4.6680663212522555,6.098054680954896,4.090422597095744,6.945512473219119,2.4129557707597056,5.508269947306439,4.941571682663583,3.568049570057625,4.746342736460158,3.4207836219255885,5.008660725034691,2.3968903873537073,3.9099297066918037,2.8749157514360366,1.7990684267087345,8.780482469694372,4.606979651054751,2.3534335897792293
16,27.400000000000002,11.180339887498949,2.1305255689618,3.618149955298221,5.193250956062691,2.0353882785144726,2.650460354291908,6.051424197621161,2.3090289436256106,4.666380892199903,6.13129109844582,4.084696510751882,6.9661200572290545,2.4143661214905174,5.498226496440049,4.948930419842539,3.5599853620260906,4.733359529846021,3.4233502544155803,5.002123002596884,2.397742812147876,3.9015812970874455,2.8682986898353504,1.7977538609967783,8.801222166427904,4.597555388739593,2.349313354066611
17,27.599999999999998,11.180339887498949,2.1484141127817975,3.6034063377292638,5.196653606243865,2.031410246615089,2.651838912744559,6.0628121524092515,2.30153764709625,4.664959225003173,6.159326170238271,4.079866530451399,6.983502649602174,2.415555758851455,5.489754799207342,4.9551375486695335,3.553183165273841,4.722408135050758,3.425515220785421,4.996608403499287,2.3984618364021832,3.8945393749947677,2.8627171677871077,1.7966450187420258,8.818716196494082,4.589605979912114,2.3458379161967953
18,27.599999999999998,11.180339887498949,2.1484141127817975,3.5909083992581983,5.1995379806115505,2.0280381299902577,2.653007495600117,6.072465547011163,2.2951873899321193,4.663754099526472,6.183091070586176,4.075772230234403,6.99823760653732,2.4165641961952966,5.482573471404671,4.960399236569323,3.547417047421144,4.713124805658672,3.4273504295702137,4.991933762428867,2.3990713422339436,3.888570045647969,2.8579857971579132,1.795705070170435,8.833545617452367,4.582867387979536,2.342891840821886
19,27.599999999999998,11.180339887498949,2.1484141127817975,3.5802711085497827,5.2019929397819755,2.0251680418613986,2.654002104077364,6.080681779227483,2.2897825360288584,4.662728388761016,6.203317938740664,4.072287474587976,7.010778876512201,2.417422501043932,5.476461273646113,4.964877583453218,3.54250936828669,4.705223544685575,3.428912419125505,4.987955064970989,2.3995901070475094,3.8834894084098215,2.853958815832271,1.794905057733974,8.846167287989145,4.577132013180068,2.340384366466466
20,27.599999999999998,11.180339887498949,2.1484141127817975,3.5711875046462054,5.204089326664209,2.0227171599173444,2.6548514396548266,6.0876979453809446,2.2851671171821137,4.66185249370762,6.220590462690769,4.069311703702272,7.021488363732437,2.4181554415536213,5.471241825861807,4.9687018212550464,3.5383185066692717,4.698476344953446,3.430246263880785,4.98455749760631,2.400033100871288,3.8791508510163895,2.850520016960272,1.79422189542414,8.856945432434038,4.572234349447359,2.338243134787521
21,27.599999999999998,11.180339887498949,2.1484141127817975,3.56340986640138,5.205884312328958,2.0206186455673154,2.655578664767245,6.093705385025651,2.2812152651947986,4.661102527621684,6.235379685590066,4.0667637646139765,7.030658129198949,2.4187830059212265,5.466772787236277,4.97197624168338,3.5347301725740805,4.692699201956113,3.4313883394370763,4.981648404458323,2.4004124046963553,3.8754360556258436,2.847575620231062,1.7936369525573217,8.866173984155648,4.56804083141617,2.3364097517411024
22,27.599999999999998,11.180339887498949,2.1484141127817975,3.556736125179506,5.207424531794871,2.018817977899107,2.656202673246112,6.098860175764532,2.2778243081098464,4.660459005844872,6.248069842086889,4.064577460032932,7.038526410014081,2.419321498720407,5.4629380489316,4.9747859165361366,3.5316511385003557,4.687742021363199,3.4323683177387903,4.979152205194632,2.40073787310891,3.872248509182012,2.8450491280998094,1.793135031897111,8.874092707565504,4.564442508471792,2.3348365847169728
23,27.599999999999998,11.180339887498949,2.1484141127817975,3.5509998901098427,5.20874838608014,2.0172702623548884,2.6567390229787806,6.103290837732103,2.2749097019985585,4.65990588398091,6.258977325358497,4.062698280635078,7.045289379516376,2.4197843457467942,5.459642002588933,4.977200897112835,3.5290046374378776,4.683481209890539,3.43321063177449,4.977006664143338,2.4010176207437226,3.869508739225491,2.8428775496276004,1.792703619470772,8.880899033645655,4.561349666604047,2.3334844112427193
24,27.599999999999998,11.180339887498949,2.1484141127817975,3.546063009568069,5.209887758923429,2.0159382237160153,2.657200631425199,6.107104079098474,2.2724012514167744,4.659429840629434,6.268364831496119,4.061080968218294,7.0511099172270875,2.42018269421938,5.456805266148345,4.979279345864164,3.5267269309909746,4.679814150051449,3.433935567855807,4.975160108041806,2.4012583850496023,3.8671507610703046,2.8410085844659245,1.7923323251309822,8.886756886118222,4.5586878177345,2.332320665539646
