Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2019-05-08,363.022216796875,1358.57666015625,734.5877075195312,2676.112060546875,2904.807373046875,7337.4541015625,295.3221130371094,323.36029052734375,2499.095458984375,550.3074340820311,185.7783203125,1632.0701904296875,2833.8916015625,1838.680419921875,855.2835083007812,535.0733032226561,1139.0235595703125,2286.542724609375,196.26808166503903,1617.232421875,1843.43505859375,379.2315368652344,260.63705444335943,119.00782012939452,1473.6552734375,663.5313110351562,269.26455688476557,1400.7489013671875,1273.61328125,603.6854858398438,6459.01611328125,107.18282318115234,9800.068359375,144.3381805419922,119.69789123535156,1271.280517578125,19632.982421875,295.5215759277344,424.1441345214844,2023.944091796875,194.71517944335938,185.1000061035156,485.5999450683594,727.1859741210938,1068.069091796875,620.9087524414062,4460.23095703125,288.5608825683594
2019-05-09,357.2303466796875,1327.693359375,730.09326171875,2698.866943359375,2954.57470703125,7458.86669921875,286.1856689453125,314.34210205078125,2520.69580078125,550.0609741210939,180.70687866210938,1590.0579833984375,2833.9892578125,1840.8819580078125,853.3685913085938,536.9630737304689,1130.951904296875,2321.34814453125,194.4525909423828,1631.645751953125,1828.0155029296875,378.4377746582031,259.94351196289057,117.75674438476562,1461.5789794921875,665.099365234375,265.7271728515625,1384.0662841796875,1269.9620361328125,607.3756713867188,6434.54052734375,104.64254760742188,9860.8310546875,144.76548767089844,118.37490844726562,1229.2127685546875,19124.55078125,296.5619812011719,424.3373107910156,2042.4637451171875,193.88536071777344,186.3500061035156,482.34808349609375,733.8478393554688,1083.5205078125,612.6763916015625,4431.2880859375,288.75933837890625
2019-05-10,365.7218017578125,1314.80078125,734.1382446289062,2683.75732421875,2906.3486328125,7375.361328125,282.22003173828125,322.9617004394531,2535.9287109375,547.8912963867189,179.92379760742188,1614.31640625,2810.344970703125,1840.258056640625,842.173583984375,513.3651733398439,1133.7164306640625,2293.49462890625,192.14645385742188,1616.0355224609375,1844.342041015625,382.1090393066406,258.1229858398437,115.4109878540039,1425.300537109375,661.225341796875,267.495849609375,1396.703125,1269.07275390625,610.5802612304688,6440.9990234375,104.0689468383789,9736.1220703125,142.11630249023438,116.89443969726562,1224.0274658203125,18792.326171875,305.23193359375,422.7919921875,2007.91455078125,193.7877349853516,185.8999938964844,452.2912902832031,732.7147827148438,1110.646728515625,619.1976928710938,4387.60302734375,288.0648498535156
2019-05-13,358.06475830078125,1306.4180908203125,731.19189453125,2689.683837890625,2915.297607421875,7339.052734375,276.1160888671875,317.53082275390625,2524.60986328125,539.1632690429689,180.55772399902344,1589.666748046875,2738.386474609375,1695.39453125,822.8770751953125,511.947998046875,1129.1253662109375,2296.650390625,188.61361694335938,1629.9697265625,1864.583251953125,373.3773498535156,250.797607421875,111.50141143798828,1379.1732177734375,663.854248046875,257.76788330078125,1387.9122314453125,1233.6358642578125,599.75244140625,6355.67431640625,101.24187469482422,9801.6865234375,140.23623657226562,115.06745910644531,1205.341552734375,18627.84765625,304.09246826171875,384.496826171875,2001.286376953125,195.10569763183597,180.75,438.8191833496094,740.781494140625,1123.0078125,615.4204711914062,4292.8115234375,286.8246765136719
2019-05-14,363.7584533691406,1294.4078369140625,730.4428100585938,2657.518798828125,2865.580078125,7357.38134765625,278.83761596679693,335.41778564453125,2544.465087890625,548.3350830078125,180.333984375,1582.0369873046875,2743.125,1738.7156982421875,830.3403930664062,504.4835510253906,1129.470947265625,2295.7353515625,189.349609375,1626.617919921875,1876.3270263671875,377.4454956054688,255.1755523681641,112.2833251953125,1418.173583984375,658.4581298828125,261.58456420898443,1381.518798828125,1256.2462158203125,596.499267578125,6387.19140625,102.9217300415039,9705.1943359375,140.27894592285156,114.43746948242188,1233.1259765625,18763.568359375,311.77154541015625,405.1172790527344,1967.06591796875,195.49620056152344,184.5,436.2641296386719,716.0827026367188,1132.8675537109375,616.6795654296875,4377.75732421875,282.360107421875
2019-05-15,353.549072265625,1280.3876953125,721.0545043945312,2636.93505859375,2985.79736328125,7446.28125,279.57626342773443,330.0865783691406,2535.174560546875,548.0392456054689,175.33714294433594,1573.72265625,2748.938720703125,1808.048583984375,800.1435546875,504.2946472167969,1128.8785400390625,2280.77978515625,187.092529296875,1600.3294677734375,1856.99267578125,374.12152099609375,257.51617431640625,113.96442413330078,1365.01806640625,660.5335083007812,249.9482421875,1394.355712890625,1241.266357421875,592.0322265625,6307.111328125,101.56965637207031,9771.7119140625,139.08256530761722,112.45301055908205,1229.6529541015625,18822.3203125,309.2449035644531,395.748779296875,1969.9332275390625,194.5199279785156,169.4499969482422,430.1320190429688,716.3094482421875,1140.9613037109375,625.9772338867188,4296.669921875,280.772705078125
2019-05-16,364.6910400390625,1278.8680419921875,730.9421997070312,2662.449951171875,3092.49169921875,7608.84765625,292.0174560546875,324.0578308105469,2562.00927734375,542.6151123046875,173.1370086669922,1604.4859619140625,2736.6767578125,1835.8504638671875,805.34814453125,507.5131530761719,1140.701904296875,2305.38623046875,190.9688415527344,1616.7535400390625,1854.2716064453125,379.5292053222656,255.5222625732422,118.18679809570312,1344.4288330078125,676.2144165039062,256.88351440429693,1411.6876220703125,1251.8927001953125,587.7593994140625,6293.41650390625,103.04463958740234,9783.130859375,141.81719970703125,114.56346130371094,1237.9197998046875,19222.35546875,312.86151123046875,398.3081970214844,1982.48388671875,215.558349609375,175.39999389648438,435.98541259765625,715.4483032226562,1163.966552734375,626.848876953125,4465.32666015625,283.10418701171875
2019-05-17,360.3716735839844,1294.162841796875,748.0210571289062,2750.575439453125,3282.46337890625,7983.92333984375,292.52288818359375,327.2964172363281,2621.47998046875,536.6484375,176.12022399902344,1597.0518798828125,2681.96240234375,1892.9686279296875,814.0390014648438,502.992919921875,1166.1014404296875,2398.916748046875,188.1229553222656,1663.2969970703125,1903.4903564453125,386.67333984375,261.28726196289057,116.97482299804688,1359.623291015625,667.7283325195312,257.30239868164057,1458.4891357421875,1275.0645751953125,601.7432250976562,6514.08642578125,102.83978271484376,9959.2744140625,143.0136260986328,114.7524642944336,1239.9251708984375,19284.57421875,316.3294677734375,395.1209716796875,1969.98046875,229.81175231933597,176.85000610351562,436.1712646484375,711.36962890625,1167.9400634765625,626.7196655273438,4445.53662109375,284.14593505859375
2019-05-20,392.7668762207031,1347.056884765625,781.4295654296875,2720.039306640625,3388.312255859375,8225.7001953125,304.6529846191406,338.905517578125,2642.183837890625,557.6548461914061,177.27618408203125,1623.4622802734375,2529.935791015625,1925.5352783203125,874.2854614257812,508.12841796875,1200.7818603515625,2482.0654296875,195.04139709472656,1697.4862060546875,2026.5135498046875,404.53350830078125,266.14193725585943,123.26925659179688,1479.49560546875,666.3446655273438,265.773681640625,1500.9952392578125,1358.9049072265625,634.3722534179688,6880.9794921875,105.91268920898438,10247.138671875,150.4057159423828,118.46939849853516,1297.1572265625,20141.564453125,341.5466613769531,399.3706359863281,2015.576171875,230.25108337402344,190.1499938964844,449.50396728515625,706.3846435546875,1208.310302734375,657.8410034179688,4723.9775390625,287.9656066894531
2019-05-21,380.4959716796875,1331.1739501953125,771.9912719726562,2695.610107421875,3413.9169921875,8176.15576171875,291.1621398925781,329.4886779785156,2686.987548828125,551.6388549804689,176.9033203125,1659.458984375,2605.75390625,1889.7816162109373,850.0297241210938,499.8691101074219,1186.6380615234375,2430.612060546875,192.34271240234372,1709.6966552734375,2018.87548828125,397.0421142578125,265.1883544921875,120.0242919921875,1433.071044921875,654.2611694335938,260.09512329101557,1486.3602294921875,1356.70458984375,620.6797485351562,6677.74365234375,105.38005065917969,10095.8798828125,149.33746337890625,115.88646697998048,1310.755859375,20274.611328125,334.4620666503906,394.8794555664063,1983.4244384765625,226.9805908203125,176.8000030517578,439.0514526367188,700.6743774414062,1220.818603515625,645.5733032226562,4590.94189453125,284.6419982910156
