Date,ADANIPORTS,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,GRASIM,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,LT,NESTLEIND,POWERGRID,RELIANCE,TCS,TATACONSUM,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO
2016-02-05,204.58712768554688,865.1429443359375,660.8153076171875,1903.0811767578125,1317.4058837890625,1054.5479736328123,518.2095336914061,389.9093322753906,510.0374450683594,68.80229187011719,771.2557983398438,180.7948303222656,502.3711853027344,93.02118682861328,690.0534057617188,677.3077392578125,4948.54345703125,83.92802429199219,463.76416015625,1080.7772216796877,113.1514663696289,195.4152984619141,406.4429321289063,356.928955078125,2790.659423828125,205.0373992919922
2016-02-08,205.5077972412109,854.8967895507812,657.0467529296875,1830.292236328125,1313.839111328125,1014.8521118164062,513.166748046875,380.9871520996094,500.6607666015625,67.40212249755861,756.6056518554688,180.06094360351562,492.1501159667969,94.1917495727539,671.20654296875,671.6036376953125,4940.7841796875,82.31015014648438,459.0592041015625,1054.4488525390623,114.4446258544922,195.6241912841797,402.6360168457031,358.9089660644531,2769.84814453125,200.2964172363281
2016-02-09,203.90869140625,850.6636962890625,649.5392456054688,1779.0408935546875,1280.8638916015625,981.6141967773438,508.4757385253906,363.3669128417969,495.9241638183594,67.59523010253906,754.278076171875,180.7948303222656,473.6966857910156,89.69788360595703,675.1454467773438,662.0372924804688,4946.48974609375,82.02122497558594,457.3635559082031,1018.0576782226562,111.5350112915039,196.7941131591797,383.47308349609375,354.3211364746094,2715.561279296875,197.0806579589844
2016-02-10,196.59165954589844,843.303955078125,639.13623046875,1784.42529296875,1252.7437744140625,966.4196166992188,512.5608520507811,370.9664916992188,489.5924682617188,64.60173797607422,752.6349487304688,178.9385528564453,474.0816345214844,91.72057342529295,665.4727172851562,665.8399658203125,4835.4521484375,82.8301773071289,459.8234558105469,1012.4351806640624,109.3181610107422,196.96124267578125,376.7574768066406,357.7498779296875,2746.631103515625,195.2247009277344
2016-02-11,181.0852813720703,823.2445678710938,609.599365234375,1691.6444091796875,1212.24365234375,968.2239379882812,507.5854187011719,362.26837158203125,471.3949890136719,61.51166915893555,732.5994262695312,172.03140258789062,461.2945861816406,89.8414077758789,627.1807250976562,649.0840454101562,4761.92919921875,78.98768615722656,441.62445068359375,980.8189697265624,97.21788787841795,187.6020355224609,369.5285949707031,344.1797180175781,2668.09716796875,190.07945251464844
2016-02-12,172.5567626953125,822.47509765625,591.6000366210938,1696.1314697265625,1180.119384765625,937.4551391601562,506.35089111328125,357.89697265625,469.510009765625,58.80785369873047,741.7272338867188,167.11001586914062,463.86065673828125,90.19122314453124,620.250244140625,626.0595703125,4614.97265625,79.94109344482422,433.0264892578125,993.6038208007812,96.34038543701172,181.75250244140625,367.8603820800781,343.6968078613281,2717.03369140625,190.1162414550781
2016-02-15,185.2526092529297,826.1307983398438,612.6329956054688,1718.466552734375,1226.925048828125,942.773193359375,519.5936889648439,370.8319396972656,470.5732727050781,64.69829559326172,734.5162963867188,175.7008056640625,466.8970031738281,93.41136932373048,623.4910888671875,682.9524536132812,4616.52587890625,80.14332580566406,452.2286071777344,1012.5917358398438,97.91064453125,206.15333557128903,368.11700439453125,346.449462890625,2750.999755859375,193.22174072265625
2016-02-16,194.16876220703125,808.4287719726562,593.0452880859375,1698.8734130859375,1208.515869140625,920.9310302734376,514.9100952148439,369.5766296386719,470.50079345703125,62.62215805053711,733.1470336914062,169.74337768554688,461.5083923339844,92.720703125,618.5051879882812,655.9766845703125,4609.26806640625,80.4900131225586,444.4904479980469,1010.9849853515624,94.81629943847656,204.60736083984366,361.7436828613281,335.68023681640625,2736.52001953125,193.5341339111328
2016-02-17,205.9438934326172,823.5332641601562,602.8662719726562,1696.2310791015625,1220.6197509765625,938.7371215820312,517.1097412109375,369.80078125,471.2016296386719,63.539527893066406,741.6817626953125,164.69253540039062,469.50567626953125,93.95852661132812,623.5409545898438,666.939208984375,4630.1708984375,80.66336059570312,455.02288818359375,1015.4473876953124,96.0632781982422,209.9554748535156,367.47540283203125,315.687255859375,2725.672119140625,193.66275024414062
2016-02-18,203.90869140625,803.5701904296875,608.094970703125,1715.9737548828125,1267.2408447265625,926.2491455078124,516.0173950195311,378.38671875,478.23419189453125,66.53302001953125,755.2365112304688,169.3548583984375,480.4322814941406,94.79270935058594,633.76220703125,683.1010131835938,4730.7119140625,80.80781555175781,449.0521545410156,1033.430908203125,96.57130432128906,209.6212615966797,367.3470458984375,322.2550354003906,2743.882568359375,198.93663024902344
2016-02-19,202.9395446777344,822.2825927734375,596.6659545898438,1668.2620849609375,1253.894287109375,945.5272216796876,512.8900146484375,381.794189453125,478.1616516113281,66.67787170410156,755.4190673828125,171.64285278320312,482.0787658691406,97.18766021728516,629.4244384765625,683.6060791015625,4755.22021484375,81.4723129272461,451.0822143554688,1035.126708984375,99.11144256591795,211.6267852783203,376.8430480957031,323.2691345214844,2792.573486328125,201.1601104736328
2016-02-22,199.54754638671875,837.820068359375,592.1624145507812,1625.5860595703125,1288.342529296875,941.4911499023438,521.1648559570311,379.2834167480469,477.8958435058594,67.11241149902344,786.4992065429688,171.3406524658203,481.8221740722656,98.90985107421876,638.3991088867188,683.160400390625,4818.79443359375,80.69225311279297,459.6562805175781,1033.4530029296877,100.7740707397461,213.29808044433602,369.31475830078125,326.35980224609375,2869.536865234375,199.46954345703125
2016-02-23,197.90000915527344,843.8330078125,581.5472412109375,1611.1778564453125,1289.6771240234375,930.6649780273438,509.9272155761719,371.6614685058594,468.85748291015625,66.14678192138672,763.8623046875,165.77178955078125,480.6460876464844,100.82042694091795,621.2474975585938,671.5144653320312,4739.29150390625,79.21881103515625,453.6138305664063,1010.2933959960938,98.51104736328124,211.8774719238281,366.6627197265625,318.198486328125,2764.742919921875,198.44049072265625
2016-02-24,193.9749298095703,848.3546752929688,573.5908813476562,1611.27734375,1267.195068359375,894.4830322265625,503.9418029785156,363.6359252929688,458.9732971191406,64.11891937255861,763.7709350585938,161.4547882080078,481.2663269042969,99.51980590820312,617.0094604492188,661.2649536132812,4745.8173828125,80.72114562988281,455.046875,986.6199951171876,98.5572280883789,207.15609741210938,361.0592346191406,315.7838439941406,2746.09130859375,196.2353820800781
2016-02-25,192.32737731933602,829.0171508789062,567.5433959960938,1595.722412109375,1236.1524658203125,893.4859008789062,494.01348876953125,362.6046752929688,455.6141662597656,64.84314727783203,769.2933349609375,158.001220703125,474.83001708984375,100.96843719482422,605.142822265625,645.5487060546875,4694.24658203125,76.12748718261719,450.96282958984375,987.4683227539062,98.09538269042969,207.3650054931641,356.14019775390625,312.6931457519531,2728.17578125,196.1986389160156
2016-02-26,193.92648315429688,829.8347778320312,573.0234985351562,1597.018798828125,1248.3485107421875,887.0281982421875,493.8862609863281,369.7335205078125,464.4833068847656,67.06411743164061,775.7741088867188,159.55531311035156,479.47003173828125,98.5869369506836,614.0178833007812,659.9279174804688,4665.3125,77.225341796875,453.9482116699219,986.419189453125,96.75604248046876,207.6157073974609,357.38067626953125,318.8744812011719,2720.1748046875,194.96743774414062
2016-02-29,190.63136291503903,814.0087280273438,585.2172241210938,1607.2391357421875,1268.5068359375,902.697509765625,497.9339904785156,364.622314453125,469.72747802734375,66.38818359375,757.9747924804688,164.088134765625,463.6040344238281,101.04017639160156,628.6266479492188,639.3395385742188,4571.1162109375,75.14518737792969,461.7341613769531,971.381103515625,95.64762115478516,208.15887451171875,355.4985656738281,305.98046875,2717.868408203125,191.2003936767578
2016-03-01,200.51666259765625,838.8783569335938,612.5245361328125,1685.412353515625,1307.8331298828125,909.250244140625,512.478515625,373.0962219238281,475.6724853515625,67.83665466308594,752.27001953125,176.95272827148438,481.3089904785156,102.56504821777344,636.6539916992188,667.8305053710938,4611.50634765625,77.28311920166016,468.7319030761719,1015.9378662109376,100.58934020996094,214.80221557617188,369.78521728515625,325.9735412597656,2832.4296875,196.7866668701172
2016-03-02,212.04954528808602,838.7821655273438,628.5112915039062,1713.0322265625,1317.5670166015625,921.5958251953124,516.4662475585939,383.2738037109375,486.81329345703125,72.37518310546875,775.1808471679688,189.94683837890625,494.3740234375,101.65011596679688,654.4537963867188,676.1194458007812,4635.19140625,78.23653411865234,478.3807373046875,1034.7696533203123,101.51301574707031,223.57650756835938,389.71807861328125,322.4964599609375,2918.522705078125,198.29347229003903
2016-03-03,220.48114013671875,846.863525390625,612.4110717773438,1670.3560791015625,1307.9024658203125,928.3858032226562,523.2672729492189,385.2689514160156,490.99407958984375,76.52745819091797,774.8612670898438,188.2200164794922,500.06201171875,104.03160858154295,655.7999877929688,717.2366943359375,4762.568359375,78.38098907470703,483.8022155761719,1059.0006103515623,101.14353942871094,239.87155151367188,395.0221557617188,330.4647521972656,2890.299560546875,199.45114135742188
2016-03-04,218.20361328125,832.9616088867188,624.9251708984375,1665.6695556640625,1314.04638671875,959.7720336914062,526.0130004882811,374.5533142089844,493.2658081054688,76.67231750488281,774.7244873046875,190.3785095214844,500.6391906738281,106.33235168457031,663.7775268554688,708.9776611328125,4824.1796875,80.11442565917969,480.7212524414063,1052.039306640625,104.60736846923828,241.12501525878903,386.03955078125,326.8910827636719,2853.634033203125,197.3379364013672
2016-03-08,221.20797729492188,842.4861450195312,620.8310546875,1664.9219970703125,1297.4090576171875,971.262939453125,528.1154174804689,365.51904296875,490.1724853515625,80.2934799194336,754.186767578125,187.2271423339844,497.56005859375,106.40410614013672,648.719970703125,705.5610961914062,4856.626953125,79.56549835205078,490.5611572265625,1050.5888671875,106.82421112060548,243.8408660888672,383.9863586425781,329.8852233886719,2895.944091796875,198.99176025390625
2016-03-09,219.0273895263672,842.9672241210938,633.72998046875,1673.347412109375,1306.0382080078125,958.77490234375,543.4605102539061,365.69830322265625,495.3199768066406,78.31390380859375,766.418212890625,186.7954406738281,503.9964599609375,105.84798431396484,658.043701171875,720.6532592773438,4755.310546875,80.75003051757812,497.58282470703125,1051.9052734375,107.93263244628906,246.84918212890625,397.0753479003906,328.2432556152344,2936.78173828125,197.77896118164062
2016-03-10,219.4635162353516,860.8135986328125,631.8654174804688,1682.969482421875,1304.588623046875,965.2326049804688,538.9115600585939,366.6846923828125,493.6041259765625,80.92115020751953,764.5010986328125,186.0615539550781,488.6006164550781,106.37271118164062,652.7586059570312,704.7886352539062,4726.10205078125,80.69225311279297,483.27679443359375,1047.911376953125,107.56317138671876,247.9355316162109,398.7862854003906,327.4705810546875,2942.819091796875,196.93365478515625
2016-03-11,224.06695556640625,864.2769775390625,631.4214477539062,1641.2406005859375,1296.0513916015625,953.74169921875,536.06103515625,369.0161437988281,497.2049560546875,80.6314697265625,777.325927734375,184.63694763183602,488.8145446777344,106.16193389892578,640.8422241210938,704.4916381835938,4712.72998046875,79.85442352294922,484.5903625488281,1055.4752197265623,107.00894927978516,245.7210693359375,391.8568420410156,334.1832275390625,2939.57958984375,198.0913391113281
2016-03-14,225.22994995117188,865.2390747070312,642.89990234375,1640.193603515625,1299.2501220703125,961.5763549804688,536.7867431640625,371.190673828125,496.6492004394531,81.98336791992188,782.391845703125,191.37142944335938,488.0445861816406,105.92422485351562,635.0087280273438,703.6300048828125,4657.91943359375,80.0855484008789,487.0981140136719,1050.901123046875,106.82421112060548,247.9355316162109,402.2510681152344,329.49884033203125,2953.17578125,198.7712554931641
2016-03-15,221.20797729492188,851.0485229492188,638.697265625,1656.745361328125,1269.6572265625,915.1856079101562,531.2876586914061,363.99462890625,496.23828125,81.0177230834961,767.4677734375,191.1123962402344,485.1366271972656,107.18897247314452,637.7010498046875,701.580078125,4612.875,80.28777313232422,487.45635986328125,1039.700439453125,106.63947296142578,251.06918334960938,393.78167724609375,332.0583801269531,2934.818603515625,195.9597320556641
2016-03-16,221.4987335205078,832.0957641601562,641.2891235351562,1641.9228515625,1251.9615478515625,926.7239379882812,535.8889770507811,365.3620300292969,498.05078125,78.7001724243164,770.5255737304688,195.47254943847656,492.8558349609375,107.6464385986328,649.41796875,703.0357666015625,4574.5380859375,80.17221069335938,488.0534362792969,1038.4287109375,106.3161849975586,250.27532958984366,398.4868774414063,328.05010986328125,2913.859619140625,197.8891906738281
2016-03-17,228.42811584472656,839.4556274414062,651.1028442382812,1648.7103271484375,1241.5142822265625,935.6951904296876,543.9393920898439,365.54144287109375,492.22662353515625,78.21734619140625,775.5459594726562,196.63815307617188,496.8329772949219,107.85272979736328,649.41796875,709.00732421875,4652.21484375,79.73884582519531,490.345947265625,1049.5845947265623,106.9627685546875,247.2669677734375,416.4093627929688,327.90521240234375,2973.49658203125,198.16485595703125
2016-03-18,234.48532104492188,842.1493530273438,656.1333618164062,1646.3646240234375,1236.08349609375,943.9947509765624,547.2088012695311,369.5093078613281,497.05999755859375,82.27306365966797,774.3593139648438,198.7534484863281,510.36846923828125,108.7945556640625,656.94677734375,712.6021118164062,4733.81640625,79.0743637084961,495.75128173828125,1082.517578125,109.82617950439452,252.53155517578125,421.2856750488281,326.2633056640625,3053.64990234375,202.59341430664062
2016-03-21,236.32672119140625,827.044921875,658.270263671875,1646.5142822265625,1258.703857421875,951.7666625976562,558.7756958007811,368.7920227050781,505.3732604980469,83.04557800292969,802.9293212890625,202.76824951171875,511.0100402832031,109.06814575195312,661.8329467773438,729.7442626953125,4775.1630859375,79.73884582519531,500.62579345703125,1091.620849609375,110.74987030029295,253.6596984863281,419.2752990722656,330.4164123535156,3170.322509765625,204.50450134277344
2016-03-22,233.2113800048828,820.9837646484375,653.6749877929688,1661.4869384765625,1266.3206787109375,939.3892211914062,561.0127563476561,371.437255859375,509.36077880859375,84.01122283935547,794.2579345703125,201.6890106201172,508.89300537109375,110.34185028076172,664.4256591796875,735.1810302734375,4801.451171875,79.85442352294922,505.7174682617188,1103.6025390625,112.1353988647461,258.8824462890625,414.2278747558594,348.5946350097656,3151.572265625,203.1814422607422
2016-03-23,231.9944610595703,817.7609252929688,680.0542602539062,1721.6259765625,1254.2626953125,930.130126953125,565.7711791992188,366.6175231933594,507.1857604980469,88.16350555419922,797.4071044921875,202.20703125,516.5267944335939,112.0057373046875,658.0935668945312,738.300537109375,4794.87939453125,79.42105102539062,496.7164916992188,1103.9149169921877,110.33421325683594,265.06625366210943,410.5493469238281,342.85931396484375,3139.84130859375,204.2472381591797
2016-03-28,229.41456604003903,813.335205078125,662.8406982421875,1681.7493896484375,1208.377685546875,932.8167114257812,566.5941162109375,363.4566040039063,506.2916259765625,80.39006042480469,788.3248901367188,194.65234375,515.2864990234375,110.05033111572266,667.7163696289062,716.7910766601562,4886.474609375,80.37445068359375,492.4694213867188,1103.736572265625,110.28803253173828,249.9828338623047,406.1007995605469,318.2651672363281,3118.7353515625,204.3942413330078
2016-03-29,231.5563507080078,823.6294555664062,658.542236328125,1663.83251953125,1188.8409423828125,937.4223022460938,563.6761474609375,361.7303771972656,509.3366394042969,81.50054931640625,786.0429077148438,192.8823699951172,512.014892578125,110.58403778076172,669.611083984375,709.4232177734375,4870.41064453125,79.82552337646484,500.1190490722656,1101.951416015625,110.19567108154295,253.91036987304688,400.02685546875,320.54962158203125,3078.78125,203.29168701171875
2016-03-30,239.4420318603516,848.40283203125,671.501953125,1693.4278564453125,1214.314453125,942.4595336914062,574.3975830078125,367.9176635742188,514.725830078125,84.97686767578125,786.4992065429688,205.0562286376953,515.7355346679689,114.06878662109376,681.9262084960938,729.6848754882812,5001.7578125,80.75003051757812,505.33135986328125,1110.9207763671877,112.1353988647461,270.99929809570307,404.5180969238281,328.8124694824219,3125.754638671875,206.52584838867188
2016-03-31,241.14572143554688,835.463134765625,684.9957885742188,1707.9510498046875,1236.4056396484375,947.2570190429688,575.2205810546875,365.00335693359375,517.7224731445311,84.9285888671875,793.6646118164062,204.32237243652344,521.0172729492189,115.10480499267578,678.7352905273438,722.9409790039062,5255.09423828125,80.37445068359375,504.4385681152344,1124.6651611328123,111.9968490600586,267.15533447265625,406.3146362304688,329.6387634277344,3169.5859375,207.37110900878903
2016-04-01,236.4727325439453,837.0022583007812,680.3806762695312,1743.5355224609375,1232.976806640625,967.6941528320312,576.5150146484375,367.8279724121094,514.484130859375,83.67325592041016,792.1129150390625,205.7469482421875,515.521728515625,113.25701904296876,677.9874877929688,735.53759765625,5146.33837890625,79.9122085571289,499.2503356933594,1095.0345458984377,113.19763946533205,265.52578735351557,396.1771240234375,329.9789733886719,3144.99560546875,206.59933471679688
2016-04-04,236.1320037841797,852.539794921875,679.6090087890625,1748.0771484375,1223.84130859375,969.6610717773438,580.315673828125,376.5484924316406,516.7074584960939,86.0390853881836,796.1290893554688,206.13546752929688,531.8797607421875,112.99691009521484,685.3665771484375,734.3194580078125,5187.73193359375,80.0855484008789,499.5398864746094,1102.777099609375,111.95065307617188,267.69845581054693,402.5505065917969,334.93670654296875,3112.7470703125,208.1061248779297
