,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,2.280817004801821,2022-03-27 17:54:12.677994,2022-03-27 17:56:10.373760,0 days 00:01:57.695766000,197,0.6221179699120399,282,0.5550094323994783,COMPLETE
1,1,2.349433303973618,2022-03-27 17:56:10.374565,2022-03-27 18:00:57.005949,0 days 00:04:46.631384000,235,0.006195948898348402,515,0.07125030841231905,COMPLETE
2,2,2.380644759477657,2022-03-27 18:00:57.006735,2022-03-27 18:09:52.438484,0 days 00:08:55.431749000,355,0.26444143774869544,475,0.04318279788070056,COMPLETE
3,3,2.334120343224655,2022-03-27 18:09:52.439243,2022-03-27 18:10:55.290293,0 days 00:01:02.851050000,99,0.7102871373538092,435,0.4928575798139644,COMPLETE
4,4,2.2001110727070885,2022-03-27 18:10:55.291075,2022-03-27 18:24:16.438121,0 days 00:13:21.147046000,524,0.9969256119353959,355,0.7243333924873276,COMPLETE
5,5,2.2048238312876403,2022-03-27 18:24:16.438912,2022-03-27 18:29:23.715193,0 days 00:05:07.276281000,411,0.9575981179392461,211,0.5588791400915392,COMPLETE
6,6,2.209461089872415,2022-03-27 18:29:23.715975,2022-03-27 18:29:47.930611,0 days 00:00:24.214636000,516,0.40689057558209074,11,0.07843286915589565,COMPLETE
7,7,2.3142207008670908,2022-03-27 18:29:47.931288,2022-03-27 18:30:26.592877,0 days 00:00:38.661589000,67,0.33789658265232103,462,0.8427654649896356,COMPLETE
8,8,2.219034967187481,2022-03-27 18:30:26.593411,2022-03-27 18:30:36.289848,0 days 00:00:09.696437000,127,0.5116064118611403,46,0.7126637782081907,COMPLETE
9,9,2.226996070843786,2022-03-27 18:30:36.290338,2022-03-27 18:33:49.244621,0 days 00:03:12.954283000,465,0.8953652293467399,106,0.3150721983961575,COMPLETE
10,10,2.3604675358503924,2022-03-27 18:33:49.245376,2022-03-27 18:43:37.261959,0 days 00:09:48.016583000,346,0.19962080919522424,544,0.24778878733485754,COMPLETE
11,11,2.319460497255917,2022-03-27 18:43:37.262750,2022-03-27 18:53:41.539312,0 days 00:10:04.276562000,352,0.1636008503824958,544,0.21107458766512144,COMPLETE
12,12,2.318292959174581,2022-03-27 18:53:41.540100,2022-03-27 18:59:54.857514,0 days 00:06:13.317414000,328,0.22715876273524666,380,0.2731620134547818,COMPLETE
13,13,2.3029216428389416,2022-03-27 18:59:54.858281,2022-03-27 19:07:27.177593,0 days 00:07:32.319312000,298,0.05567614328868953,545,0.031141585983956582,COMPLETE
14,14,2.3182573607082873,2022-03-27 19:07:27.178378,2022-03-27 19:17:27.095740,0 days 00:09:59.917362000,386,0.2567757873194303,460,0.41007165608121077,COMPLETE
15,15,2.316159236208163,2022-03-27 19:17:27.096533,2022-03-27 19:20:30.389057,0 days 00:03:03.292524000,238,0.15270943370136414,324,0.17422435660865163,COMPLETE
16,16,2.2766455911086427,2022-03-27 19:20:30.389875,2022-03-27 19:25:55.284632,0 days 00:05:24.894757000,434,0.41240092725267596,203,0.37328152334802467,COMPLETE
