,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,-0.3800990111803639,0.2666562882799616,-14.850949275280803,0.22113407874943006,4.415639211005169,7.513944682533458,4.241135956717973,7.302397010291044,1.8012763334667614,4.025948235831457,0.1858175009697038,1.1538157595118514,1.1343455890359166,5.044219388837741,6.417125976162974,2.0430717358257557,0.06549858863969113,5.2166646732176325,0.13715138123769138,10.324812218275936,8.338563428245537,10.480677762783701,0.00621288965492318,3.31292245706213,10.64155502615332,1.3038179765020876,4.6722521392881164
