,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
42,30.599999999999998,19.677398201998148,1.3731490170919165,0.32984722535634736,16.082762621298453,0.6452435259971768,1.8584137222679775,2.587334907222275,6.997419058214449,0.706493304747845,0.39596802825178956,0.4063298326763424,0.8541444694463144,2.0297569626143774,10.476399583044584,0.1012663397549256,2.8293919076339793,0.0968587948736122,0.5594864415655001,7.766420549815699,19.003925520002944,0.22296221088176438,0.035660801083563703,0.9904371576095176,22.025525753064652,0.2593674319622304,2.7385838506136957
38,31.2,20.12461179749811,1.3724488341898708,0.2998674796968681,17.54133514684791,0.4744908482886932,1.7682356899449685,2.148844646565854,6.399341346916117,0.8041968502776584,0.3121017960187695,0.4473568714475511,0.7499538324557847,2.0663385629117257,9.452031133156694,0.08747757075515136,2.775720592582556,0.07857364412025858,0.534427218816656,6.80237185057702,19.06266452734197,0.10637757985264605,0.03091093712682776,1.0625720950027064,24.463620029144415,0.2424361885892545,2.288753561561943
39,31.2,20.12461179749811,1.3724488341898708,0.2824778033407306,17.249386306535484,0.513291870378957,1.8433333637543052,2.3299370986051318,6.2180766644256975,0.7502877186905634,0.29768292132826973,0.43345480490197197,0.769755735335926,1.9780588995218977,9.832215270345353,0.08800549180318597,2.7285854728770693,0.07476128838228281,0.5541785097468164,7.038012492405504,19.45833527730248,0.10035119798892853,0.031040607314155297,1.024000809008096,23.76409758538852,0.2448786427014571,2.395794167917215
41,30.4,19.677398201998148,1.3629850717396446,0.3721703576249609,16.1798155091111,0.8155863922738373,2.0144575286628363,2.5698415938712915,7.688910479173798,2.3778975140568948,0.47703578970694893,0.37156828084880195,0.7806241498091742,2.8503249677990286,12.970931473925571,0.10265021919124379,2.796783279657204,0.14443558604664972,0.5445481383266653,7.271835052086545,14.791655803226808,0.3238222222542701,0.06759109516140345,1.0518779233586841,20.21191400727968,0.2712157427884318,2.95250689375819
43,30.4,19.677398201998148,1.3629850717396446,0.37375609493481693,15.537249595512778,0.7026435055536088,1.8123968391375649,2.620879559442703,7.641822348284409,0.7179716345647783,0.47095510163680215,0.39893938025308506,0.8945841449839653,2.1292415730476395,10.614690772565137,0.10954347045362804,2.9303699377650747,0.11414270681709666,0.5482608188449964,8.067324702427475,18.412434102481154,0.30760910685233994,0.03858499846163655,0.9971922299572916,21.409328602990726,0.2670228816575124,2.8830558913737834
40,31.0,20.12461179749811,1.3625107542898718,0.27087236329096687,17.054546868787806,0.5391867131877587,1.8934516945053763,2.450793723683424,6.09710509700262,0.7143100971433956,0.28806012085869176,0.42417690941051284,0.7829710357268167,1.9191432348423556,10.085940763658337,0.08835781325808251,2.697128659375914,0.07221701642118707,0.5673600329736427,7.1952732306746885,19.7223961530813,0.09632933973210867,0.031127145991152603,0.9982592863894338,23.297253601739108,0.2465086761875871,2.467230422077749
33,33.4,21.913466179497938,1.3608070834498718,0.6229824261898429,22.982201044776183,0.07313015719571046,1.0501372387799415,0.17133150348634354,5.644821749331271,2.0819461810140862,0.7793889832250943,0.8142755456965036,0.34066923632294727,2.6348977447951887,6.5078196836322055,0.050267361663598534,2.4048305398510847,0.051143014090709295,0.701300521109427,1.9490015818596624,16.182568748759504,0.26489772075567314,0.02022925469436737,1.9063771709583621,32.08234626057814,0.24766399212525417,0.43577233910890645
35,34.599999999999994,22.807893370497855,1.360055463961637,0.5043447540622433,25.280026012167987,0.07314653524127525,0.6141289341325737,0.1307761084425996,4.799783476360417,1.716614360462185,0.700568718245313,0.6861764282719977,1.0933325459418992,1.377427498143613,5.735887244788858,0.09535596446347461,3.6647682338354683,0.1604226624794341,0.8718819012701287,1.558802395790156,12.460179148570896,0.2089440948238379,0.06752026344111992,1.4020340594652494,36.301583290500915,0.2096418169269871,0.2866535521713538
44,30.2,19.677398201998148,1.3528211263873728,0.4042737927278934,15.15810520343585,0.7425378423071767,1.7804140223118305,2.6441938822404554,8.08969780151316,0.7259493439407034,0.5230728825298264,0.3938028418777572,0.9226906712679679,2.1983857187614917,10.710806404093551,0.1152962710991873,3.0005520453179413,0.12615543241074398,0.5404587468487864,8.276460170551452,18.001333646003463,0.3664406917952297,0.04061738446309927,1.0018871642258984,20.98105708091693,0.2723435993738545,2.9834673599857484
37,31.4,20.571825392998065,1.3523350246531338,0.3282145509144691,18.017243634087325,0.4112409456463005,1.6458182818143052,1.8536441764826033,6.694822571440357,0.8920746210355398,0.33560613614324813,0.47001875786617153,0.7176745686160486,2.2102440533836103,8.832289477706883,0.08661700180381343,2.8525559843274992,0.0847882002395326,0.5022304579816447,6.418251875088475,18.417678002110076,0.11620124030363352,0.03069956056295767,1.1254475027245856,25.603917992450683,0.2384547216978426,2.1142656855723962
