,3120
Returns,0.27215203919751746
Standard Deviation,0.17904578908484123
Sharpe Ratio,1.3200647745226868
ASIANPAINT Weight,0.037427534555751846
BAJFINANCE Weight,0.037427534555751846
BAJAJFINSV Weight,0.06165114661812224
BRITANNIA Weight,0.037427534555751846
DIVISLAB Weight,0.06165114661812224
GRASIM Weight,0.008359200080907368
HCLTECH Weight,0.0471169793807
HDFCBANK Weight,0.06165114661812224
HINDALCO Weight,0.027738089730803685
HINDUNILVR Weight,0.037427534555751846
ICICIBANK Weight,0.0664958690305963
INFY Weight,0.013203922493381448
JSWSTEEL Weight,0.013203922493381448
LT Weight,0.042272256968225924
NESTLEIND Weight,0.0713405914430704
POWERGRID Weight,0.07618531385554449
RELIANCE Weight,0.0471169793807
TCS Weight,0.008359200080907368
TATACONSUM Weight,0.05196170179317408
TATASTEEL Weight,0.0471169793807
TECHM Weight,0.042272256968225924
TITAN Weight,0.0471169793807
ULTRACEMCO Weight,0.018048644905855525
WIPRO Weight,0.037427534555751846
