,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
25639,31.04816050662195,18.69794938042884,1.4690466824866315,7.6785699456160375,10.861913953712124,4.292523650591452,2.861813486623974,4.0146161828394265,1.2274781280207339,3.406576017895079,4.29679457150952,5.431909793944189,10.476803624187852,0.2379008217086142,3.5117143479375454,3.525177556798732,2.1328325034439533,3.427387883335565,0.05602640355433996,1.2000125545750415,9.93132293327748,6.54875290307516,1.022516274953494,2.863116211738699,10.04077694264078,0.20491518276145668,0.7485481252587552
