,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,2.2283738030104963,2022-03-22 11:07:31.002648,2022-03-22 11:09:17.397574,0 days 00:01:46.394926000,213,0.22313761242196184,188,0.620729370111788,COMPLETE
1,1,2.2433090225525874,2022-03-22 11:09:17.398782,2022-03-22 11:09:22.668138,0 days 00:00:05.269356000,51,0.5410294277234304,74,0.1145422842133329,COMPLETE
2,2,2.175068109933549,2022-03-22 11:09:22.668871,2022-03-22 11:09:30.006972,0 days 00:00:07.338101000,73,0.6716246166481863,64,0.8635088108815405,COMPLETE
3,3,2.249990190715177,2022-03-22 11:09:30.007689,2022-03-22 11:10:05.300908,0 days 00:00:35.293219000,150,0.1034237803343876,109,0.4466017048910612,COMPLETE
4,4,2.3005998937882888,2022-03-22 11:10:05.301875,2022-03-22 11:16:11.070515,0 days 00:06:05.768640000,268,0.2987222445610158,442,0.4201390716802921,COMPLETE
5,5,2.2408205935791927,2022-03-22 11:16:11.071601,2022-03-22 11:28:06.393043,0 days 00:11:55.321442000,480,0.6691718597916845,313,0.7983015085465235,COMPLETE
6,6,2.234259689177595,2022-03-22 11:28:06.393976,2022-03-22 11:34:58.772856,0 days 00:06:52.378880000,307,0.9190277933808695,395,0.22760712154794105,COMPLETE
7,7,2.256778273030381,2022-03-22 11:34:58.773988,2022-03-22 11:43:10.592215,0 days 00:08:11.818227000,531,0.24774997556642342,179,0.2990129930217187,COMPLETE
8,8,2.225297977511194,2022-03-22 11:43:10.593306,2022-03-22 11:49:59.973953,0 days 00:06:49.380647000,403,0.08313896052433434,243,0.9038974168697403,COMPLETE
9,9,2.245262113532653,2022-03-22 11:49:59.974853,2022-03-22 11:50:35.357157,0 days 00:00:35.382304000,116,0.4490414983309807,160,0.34478111603245054,COMPLETE
10,10,2.2409234271084557,2022-03-22 11:50:35.358208,2022-03-22 11:59:39.969804,0 days 00:09:04.611596000,299,0.3807631656205762,546,0.5993361347943575,COMPLETE
11,11,2.2328555892036133,2022-03-22 11:59:39.970945,2022-03-22 12:19:27.626777,0 days 00:19:47.655832000,525,0.28143519540625805,441,0.0034797343084151944,COMPLETE
12,12,2.2747727119089483,2022-03-22 12:19:27.627717,2022-03-22 12:29:12.153081,0 days 00:09:44.525364000,407,0.2768215030874924,344,0.3286241714360386,COMPLETE
13,13,2.246672070747916,2022-03-22 12:29:12.154013,2022-03-22 12:38:23.003256,0 days 00:09:10.849243000,374,0.33129130644513777,373,0.5307433875843396,COMPLETE
14,14,2.2452843178132857,2022-03-22 12:38:23.004188,2022-03-22 12:50:52.463120,0 days 00:12:29.458932000,384,0.030046749870444478,485,0.3684753888715515,COMPLETE
15,15,2.3022586776591436,2022-03-22 12:50:52.464227,2022-03-22 12:54:28.690984,0 days 00:03:36.226757000,243,0.5626111311513772,309,0.6804177558624325,COMPLETE
16,16,2.2198117949394263,2022-03-22 12:54:28.692004,2022-03-22 12:57:18.512048,0 days 00:02:49.820044000,221,0.6047104217547118,282,0.679992355423523,COMPLETE
17,17,2.2246440725983647,2022-03-22 12:57:18.513142,2022-03-22 13:01:46.232154,0 days 00:04:27.719012000,223,0.7773794757131898,439,0.7350646942305569,COMPLETE
18,18,2.107023856692771,2022-03-22 13:01:46.233253,2022-03-22 13:01:46.263618,0 days 00:00:00.030365000,6,0.4471351578265539,4,0.5105782573494484,COMPLETE
19,19,2.2339681205439397,2022-03-22 13:01:46.264359,2022-03-22 13:08:48.659588,0 days 00:07:02.395229000,268,0.8822971146851659,513,0.4560095051711578,COMPLETE
20,20,2.2253470942620477,2022-03-22 13:08:48.660600,2022-03-22 13:10:32.342250,0 days 00:01:43.681650000,179,0.1686625301287596,243,0.9820977945734087,COMPLETE
21,21,2.252456867066868,2022-03-22 13:10:32.343296,2022-03-22 13:18:03.001866,0 days 00:07:30.658570000,352,0.4176234389580842,340,0.20830832501766916,COMPLETE
22,22,2.2552159120683837,2022-03-22 13:18:03.002850,2022-03-22 13:31:57.707294,0 days 00:13:54.704444000,454,0.5073460901574149,401,0.38755046753132916,COMPLETE
23,23,2.269701743502846,2022-03-22 13:31:57.708196,2022-03-22 13:36:34.063586,0 days 00:04:36.355390000,266,0.3320080020996313,338,0.5787026648423499,COMPLETE
24,24,2.2519603325363144,2022-03-22 13:36:34.064598,2022-03-22 13:45:23.754958,0 days 00:08:49.690360000,329,0.6088732498807986,450,0.7025273090058808,COMPLETE
25,25,2.2470171871573927,2022-03-22 13:45:23.756084,2022-03-22 13:53:54.882758,0 days 00:08:31.126674000,426,0.16741673142733127,276,0.2477056150172866,COMPLETE
26,26,2.2557787406006082,2022-03-22 13:53:54.883670,2022-03-22 13:58:32.483440,0 days 00:04:37.599770000,253,0.766569674158857,371,0.09242802292663393,COMPLETE
27,27,2.235906106733043,2022-03-22 13:58:32.484546,2022-03-22 14:04:39.188202,0 days 00:06:06.703656000,337,0.34434542945012425,300,0.4505641008551005,COMPLETE
28,28,2.248912582244889,2022-03-22 14:04:39.189155,2022-03-22 14:05:55.106189,0 days 00:01:15.917034000,153,0.5318442579795746,228,0.133165282803975,COMPLETE
29,29,2.2960794934918707,2022-03-22 14:05:55.107326,2022-03-22 14:09:47.916298,0 days 00:03:52.808972000,195,0.19680579105813792,473,0.6637082236154239,COMPLETE
30,30,2.282708532450702,2022-03-22 14:09:47.917416,2022-03-22 14:13:34.772702,0 days 00:03:46.855286000,189,0.2010186498972274,486,0.6512920218146115,COMPLETE
31,31,2.2566662780707847,2022-03-22 14:13:34.773812,2022-03-22 14:17:31.617956,0 days 00:03:56.844144000,192,0.19680186548148693,490,0.6392277373843225,COMPLETE
32,32,2.2902794178838075,2022-03-22 14:17:31.619059,2022-03-22 14:23:41.613909,0 days 00:06:09.994850000,237,0.1263997267528851,550,0.7722442021492584,COMPLETE
33,33,2.2545031136740374,2022-03-22 14:23:41.614890,2022-03-22 14:29:29.492745,0 days 00:05:47.877855000,232,0.029480105796449302,535,0.7750473109424614,COMPLETE
34,34,2.2661219169910884,2022-03-22 14:29:29.493879,2022-03-22 14:30:51.445360,0 days 00:01:21.951481000,101,0.10052185411541448,454,0.8569921708727528,COMPLETE
35,35,2.2467541582867256,2022-03-22 14:30:51.446454,2022-03-22 14:39:15.746231,0 days 00:08:24.299777000,298,0.1561705257799805,511,0.5691960668383709,COMPLETE
36,36,2.2378040071773047,2022-03-22 14:39:15.747229,2022-03-22 14:41:33.182500,0 days 00:02:17.435271000,152,0.5880546993576199,418,0.7901198608404005,COMPLETE
37,37,2.282483430694839,2022-03-22 14:41:33.183511,2022-03-22 14:46:58.851028,0 days 00:05:25.667517000,240,0.2519374312481997,473,0.7219140082717961,COMPLETE
38,38,2.229752119272161,2022-03-22 14:46:58.851991,2022-03-22 14:48:55.269391,0 days 00:01:56.417400000,113,0.10798892046991988,549,0.8659762774282043,COMPLETE
39,39,2.2653103468145983,2022-03-22 14:48:55.270410,2022-03-22 14:56:38.816917,0 days 00:07:43.546507000,280,0.3926511619202675,519,0.9494701255499289,COMPLETE
40,40,2.225882244005562,2022-03-22 14:56:38.817935,2022-03-22 14:57:25.208787,0 days 00:00:46.390852000,178,0.7158957401570303,109,0.8113172172333021,COMPLETE
41,41,2.2386573773748415,2022-03-22 14:57:25.209939,2022-03-22 15:01:35.471916,0 days 00:04:10.261977000,202,0.2218882694896522,482,0.6501622312307773,COMPLETE
42,42,2.286807021128582,2022-03-22 15:01:35.473054,2022-03-22 15:03:31.220927,0 days 00:01:55.747873000,135,0.05752208553001259,418,0.6355034706179885,COMPLETE
43,43,2.2281063126579834,2022-03-22 15:03:31.222016,2022-03-22 15:04:05.392626,0 days 00:00:34.170610000,56,0.05812861018888771,420,0.5109691496529439,COMPLETE
44,44,2.255224524103026,2022-03-22 15:04:05.393640,2022-03-22 15:06:01.590509,0 days 00:01:56.196869000,146,0.1301401737422464,373,0.746134047411091,COMPLETE
45,45,2.262804502917098,2022-03-22 15:06:01.591666,2022-03-22 15:06:58.852432,0 days 00:00:57.260766000,85,0.0678468841335984,402,0.6033465423776349,COMPLETE
46,46,2.3026270700001756,2022-03-22 15:06:58.853439,2022-03-22 15:09:04.004076,0 days 00:02:05.150637000,133,0.018159344250188808,462,0.5475496981663328,COMPLETE
47,47,2.2819414500725808,2022-03-22 15:09:04.005210,2022-03-22 15:13:22.112909,0 days 00:04:18.107699000,211,0.011548242886191856,462,0.41222587169139335,COMPLETE
48,48,2.242974939306901,2022-03-22 15:13:22.114046,2022-03-22 15:21:23.778815,0 days 00:08:01.664769000,291,0.29843219656125775,507,0.534340551140467,COMPLETE
49,49,2.1022437475971154,2022-03-22 15:21:23.779813,2022-03-22 15:30:53.886072,0 days 00:09:30.106259000,313,0.9981596298955515,531,0.46921347627929755,COMPLETE
