,Returns,Semi-Deviation,Sortino Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
4335,28.887269165203534,10.80056953091096,2.3431420993841816,6.050005994697503,4.372695647445764,0.679656686747233,1.4047262216683098,10.412781084466243,0.13695683600013592,8.995092571541141,3.4085385564346806,1.717061348090983,0.05809462242348059,0.040575939593857566,9.07843472774228,4.693314225695143,1.0008043840605594,9.507955367745364,6.235850363524179,8.976386046610715,4.074861006313054,0.9522944672679652,8.151576767616506,1.4233850615026928,6.778409972618757,0.005897055114667847,1.844645045078778
