,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.431355426273704,2022-03-27 16:58:27.516442,2022-03-27 16:59:30.666367,0 days 00:01:03.149925000,209,0.8300229559262188,138,0.2503782563584595,COMPLETE
1,1,1.4036768304628997,2022-03-27 16:59:30.667110,2022-03-27 17:00:01.301383,0 days 00:00:30.634273000,237,0.37292381934733865,54,0.713496833679752,COMPLETE
2,2,1.400513735609714,2022-03-27 17:00:01.302190,2022-03-27 17:00:42.549997,0 days 00:00:41.247807000,304,0.9471990063373088,48,0.15314689752554483,COMPLETE
3,3,1.432900235332246,2022-03-27 17:00:42.550777,2022-03-27 17:00:47.753463,0 days 00:00:05.202686000,49,0.5935656490048217,94,0.28598183851620346,COMPLETE
4,4,1.4483763213032097,2022-03-27 17:00:47.753933,2022-03-27 17:02:29.043664,0 days 00:01:41.289731000,263,0.6112970378800104,151,0.6133117752226414,COMPLETE
5,5,1.4342770191717877,2022-03-27 17:02:29.044434,2022-03-27 17:05:11.854289,0 days 00:02:42.809855000,473,0.3689453809874451,86,0.31681574096493237,COMPLETE
6,6,1.4525971145821177,2022-03-27 17:05:11.855078,2022-03-27 17:05:27.487779,0 days 00:00:15.632701000,48,0.2073490564205145,291,0.5287338328278179,COMPLETE
7,7,1.4618015533822157,2022-03-27 17:05:27.488473,2022-03-27 17:06:15.845123,0 days 00:00:48.356650000,194,0.38347989420610706,118,0.3038796614752373,COMPLETE
8,8,1.4575607950471228,2022-03-27 17:06:15.845649,2022-03-27 17:06:35.110916,0 days 00:00:19.265267000,50,0.6799062450089975,339,0.17657501118564456,COMPLETE
9,9,1.4290166110231373,2022-03-27 17:06:35.111627,2022-03-27 17:07:52.180779,0 days 00:01:17.069152000,270,0.7665871257514734,109,0.22773490883297837,COMPLETE
10,10,1.4328265410879948,2022-03-27 17:07:52.181452,2022-03-27 17:12:55.071143,0 days 00:05:02.889691000,391,0.13470104604737754,226,0.9827332099309509,COMPLETE
11,11,1.450847920075181,2022-03-27 17:12:55.071920,2022-03-27 17:14:38.599247,0 days 00:01:43.527327000,139,0.40197471724265404,430,0.40845688013669146,COMPLETE
12,12,1.4380493249204267,2022-03-27 17:14:38.600026,2022-03-27 17:16:07.213905,0 days 00:01:28.613879000,140,0.5000720982772342,366,0.42444705041926567,COMPLETE
13,13,1.450562863422074,2022-03-27 17:16:07.214713,2022-03-27 17:16:55.653701,0 days 00:00:48.438988000,120,0.7210241200091196,252,0.11038773181694825,COMPLETE
14,14,1.4693703313410174,2022-03-27 17:16:55.654474,2022-03-27 17:16:58.252349,0 days 00:00:02.597875000,9,0.25579649171342683,343,0.4390875726688765,COMPLETE
15,15,1.441786016273854,2022-03-27 17:16:58.252811,2022-03-27 17:24:27.027429,0 days 00:07:28.774618000,339,0.27895844378496426,431,0.770928383963996,COMPLETE
16,16,1.4756781969334483,2022-03-27 17:24:27.028222,2022-03-27 17:24:28.695772,0 days 00:00:01.667550000,10,0.47804097507762966,195,0.4356721083355345,COMPLETE
17,17,1.4445490030430657,2022-03-27 17:24:28.696246,2022-03-27 17:24:33.887730,0 days 00:00:05.191484000,12,0.5012130068200968,498,0.47753279438513163,COMPLETE
18,18,1.4492700536707024,2022-03-27 17:24:33.888162,2022-03-27 17:25:00.715174,0 days 00:00:26.827012000,97,0.1135990837844319,189,0.6283436439668395,COMPLETE
19,19,1.4718655703835035,2022-03-27 17:25:00.715642,2022-03-27 17:25:04.583291,0 days 00:00:03.867649000,14,0.2670462893566273,312,0.41972326040534175,COMPLETE
20,20,1.4407076789145257,2022-03-27 17:25:04.583725,2022-03-27 17:25:38.001215,0 days 00:00:33.417490000,89,0.4738251310443435,269,0.8486102104734602,COMPLETE
21,21,1.463131180381512,2022-03-27 17:25:38.001897,2022-03-27 17:25:40.164822,0 days 00:00:02.162925000,8,0.24670949787070262,323,0.3982661126698935,COMPLETE
22,22,1.428634822922966,2022-03-27 17:25:40.165252,2022-03-27 17:25:41.212899,0 days 00:00:01.047647000,6,0.285842607848018,213,0.6038445591834916,COMPLETE
23,23,1.4544629376665568,2022-03-27 17:25:41.213319,2022-03-27 17:27:49.116108,0 days 00:02:07.902789000,174,0.3072832349187293,373,0.4953780757841128,COMPLETE
24,24,1.4756333220148388,2022-03-27 17:27:49.116890,2022-03-27 17:28:14.081859,0 days 00:00:24.964969000,65,0.20135331981250654,309,0.35993899521649864,COMPLETE
25,25,1.4495408591819758,2022-03-27 17:28:14.082400,2022-03-27 17:28:30.640284,0 days 00:00:16.557884000,71,0.19345512615509936,182,0.35102699857784425,COMPLETE
26,26,1.4616090318875175,2022-03-27 17:28:30.641044,2022-03-27 17:29:16.602872,0 days 00:00:45.961828000,103,0.16744370541422043,298,0.5582959635638115,COMPLETE
27,27,1.4616068789618981,2022-03-27 17:29:16.603339,2022-03-27 17:29:41.449609,0 days 00:00:24.846270000,53,0.45826855370161756,404,0.3460826471969205,COMPLETE
28,28,1.469992173329161,2022-03-27 17:29:41.450292,2022-03-27 17:31:06.308474,0 days 00:01:24.858182000,159,0.3398672726361655,281,0.6987049449916927,COMPLETE
29,29,1.449742437214329,2022-03-27 17:31:06.309278,2022-03-27 17:31:30.360230,0 days 00:00:24.050952000,77,0.857169890488346,235,0.23011743900163864,COMPLETE
30,30,1.4498320935351166,2022-03-27 17:31:30.360964,2022-03-27 17:32:46.319535,0 days 00:01:15.958571000,206,0.6164542529501513,167,0.38198599028184527,COMPLETE
31,31,1.4651867201115076,2022-03-27 17:32:46.320338,2022-03-27 17:34:15.720649,0 days 00:01:29.400311000,163,0.3249146621278888,286,0.7335858169366367,COMPLETE
32,32,1.4596885130275687,2022-03-27 17:34:15.721461,2022-03-27 17:34:26.554560,0 days 00:00:10.833099000,34,0.34280670820291576,312,0.6720975544553021,COMPLETE
33,33,1.4501238548351227,2022-03-27 17:34:26.555067,2022-03-27 17:35:21.824254,0 days 00:00:55.269187000,128,0.4320320487542771,261,0.8253519211217528,COMPLETE
34,34,1.4463333312322213,2022-03-27 17:35:21.824974,2022-03-27 17:35:43.393518,0 days 00:00:21.568544000,79,0.5412383832058598,204,0.5546629870704158,COMPLETE
35,35,1.4663520703515653,2022-03-27 17:35:43.394198,2022-03-27 17:35:59.206733,0 days 00:00:15.812535000,241,0.22678044247716658,27,0.49292030697206474,COMPLETE
