,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.4424359100176651,2022-03-22 23:10:59.902436,2022-03-22 23:11:34.993528,0 days 00:00:35.091092000,113,0.5189110572529548,200,0.15900954946072132,COMPLETE
1,1,1.3826262615384872,2022-03-22 23:11:34.994248,2022-03-22 23:11:50.880650,0 days 00:00:15.886402000,274,0.8128091613450045,22,0.6854979967818041,COMPLETE
2,2,1.4020031124334384,2022-03-22 23:11:50.881105,2022-03-22 23:15:49.460799,0 days 00:03:58.579694000,341,0.8271933859938958,227,0.686645493941765,COMPLETE
3,3,1.3990125979096355,2022-03-22 23:15:49.461560,2022-03-22 23:17:43.638522,0 days 00:01:54.176962000,435,0.2635659542513269,70,0.7334630190868623,COMPLETE
4,4,1.4108030671897889,2022-03-22 23:17:43.639296,2022-03-22 23:28:39.360000,0 days 00:10:55.720704000,484,0.8610088225677685,335,0.19981608054357455,COMPLETE
5,5,1.4085072035777024,2022-03-22 23:28:39.360809,2022-03-22 23:35:58.094211,0 days 00:07:18.733402000,484,0.3620898367272234,222,0.9553194025224591,COMPLETE
6,6,1.4089638981012533,2022-03-22 23:35:58.094979,2022-03-22 23:38:38.893459,0 days 00:02:40.798480000,195,0.46881450404058944,394,0.9604543676790757,COMPLETE
7,7,1.4316895814694326,2022-03-22 23:38:38.894253,2022-03-22 23:41:01.862192,0 days 00:02:22.967939000,246,0.6935371138080973,237,0.5391471957406966,COMPLETE
8,8,1.4222932264705914,2022-03-22 23:41:01.862975,2022-03-22 23:42:06.903169,0 days 00:01:05.040194000,196,0.18725922518188887,157,0.806982378631685,COMPLETE
9,9,1.4214542447063963,2022-03-22 23:42:06.903976,2022-03-22 23:54:52.350896,0 days 00:12:45.446920000,478,0.5590616274203438,397,0.3074891433685202,COMPLETE
10,10,1.3983515453108097,2022-03-22 23:54:52.351653,2022-03-22 23:54:53.611377,0 days 00:00:01.259724000,13,0.6030764079217528,111,0.10649482758147032,COMPLETE
11,11,1.4008241127261742,2022-03-22 23:54:53.611830,2022-03-22 23:55:17.971593,0 days 00:00:24.359763000,66,0.6415500246732374,298,0.42427505871132976,COMPLETE
12,12,1.345343298311593,2022-03-22 23:55:17.972018,2022-03-22 23:55:48.540405,0 days 00:00:30.568387000,113,0.9911372630093108,175,0.5063434584786354,COMPLETE
13,13,1.4037996600123466,2022-03-22 23:55:48.541068,2022-03-22 23:57:17.941662,0 days 00:01:29.400594000,164,0.693634793938783,288,0.4152315998269532,COMPLETE
14,14,1.4390413754142404,2022-03-22 23:57:17.942445,2022-03-23 00:04:24.795286,0 days 00:07:06.852841000,303,0.39692771441351005,498,0.2736538701864009,COMPLETE
15,15,1.4114285199270866,2022-03-23 00:04:24.796101,2022-03-23 00:13:09.600231,0 days 00:08:44.804130000,343,0.4173366540743184,494,0.2554769591673531,COMPLETE
16,16,1.4496468967459117,2022-03-23 00:13:09.601035,2022-03-23 00:22:18.313780,0 days 00:09:08.712745000,352,0.26151278686851753,492,0.12303136346195481,COMPLETE
17,17,1.4533599456015853,2022-03-23 00:22:18.314610,2022-03-23 00:30:44.212234,0 days 00:08:25.897624000,386,0.11252896888465116,386,0.15912506573617483,COMPLETE
18,18,1.4387099330274324,2022-03-23 00:30:44.213048,2022-03-23 00:40:46.942522,0 days 00:10:02.729474000,400,0.1100700230153217,431,0.3776433771195784,COMPLETE
19,19,1.4249671131056298,2022-03-23 00:40:46.943337,2022-03-23 00:50:54.891442,0 days 00:10:07.948105000,392,0.263639706255554,452,0.12146561498811197,COMPLETE
20,20,1.4173213332416394,2022-03-23 00:50:54.892264,2022-03-23 00:57:26.012142,0 days 00:06:31.119878000,352,0.10218513524668832,350,0.22249128094899936,COMPLETE
21,21,1.4207533063447237,2022-03-23 00:57:26.012960,2022-03-23 01:02:27.811901,0 days 00:05:01.798941000,265,0.28425592058821664,440,0.16270983184803137,COMPLETE
22,22,1.4302725724254144,2022-03-23 01:02:27.812722,2022-03-23 01:12:00.984507,0 days 00:09:33.171785000,418,0.19992151325908347,373,0.3484981826320017,COMPLETE
23,23,1.42585751788096,2022-03-23 01:12:00.985321,2022-03-23 01:12:52.668335,0 days 00:00:51.683014000,113,0.5107526626484686,290,0.10877411705867401,COMPLETE
24,24,1.4242269551993654,2022-03-23 01:12:52.668872,2022-03-23 01:15:35.900658,0 days 00:02:43.231786000,312,0.32824663911422985,180,0.19541597265383776,COMPLETE
25,25,1.4190796175347746,2022-03-23 01:15:35.901474,2022-03-23 01:25:01.355296,0 days 00:09:25.453822000,371,0.1857444270865502,462,0.30772129563541667,COMPLETE
26,26,1.4126051516581744,2022-03-23 01:25:01.356106,2022-03-23 01:29:41.462810,0 days 00:04:40.106704000,306,0.4436810291662188,322,0.4800367820698161,COMPLETE
27,27,1.4555055507154144,2022-03-23 01:29:41.463630,2022-03-23 01:40:47.214818,0 days 00:11:05.751188000,437,0.14994514750261773,408,0.15961256231924523,COMPLETE
28,28,1.4206109608853483,2022-03-23 01:40:47.215639,2022-03-23 01:52:40.042779,0 days 00:11:52.827140000,453,0.16809844272544125,410,0.5872363847630022,COMPLETE
29,29,1.4568157575958156,2022-03-23 01:52:40.043598,2022-03-23 02:02:57.674866,0 days 00:10:17.631268000,445,0.31276160822718163,365,0.17255101233564527,COMPLETE
30,30,1.410361445606569,2022-03-23 02:02:57.675683,2022-03-23 02:12:50.545775,0 days 00:09:52.870092000,439,0.32868682456891074,360,0.23293453144456483,COMPLETE
31,31,1.4091455726101405,2022-03-23 02:12:50.546598,2022-03-23 02:22:56.489006,0 days 00:10:05.942408000,385,0.2388402580966966,465,0.16396592297544163,COMPLETE
32,32,1.441876291057572,2022-03-23 02:22:56.489824,2022-03-23 02:32:45.428007,0 days 00:09:48.938183000,419,0.16054567644882553,388,0.15816456847200927,COMPLETE
33,33,1.4468405534088713,2022-03-23 02:32:45.428848,2022-03-23 02:45:08.377050,0 days 00:12:22.948202000,455,0.1276939307124761,424,0.2961123785804255,COMPLETE
34,34,1.4281334334285603,2022-03-23 02:45:08.377879,2022-03-23 03:01:39.422679,0 days 00:16:31.044800000,499,0.2393901681283201,479,0.17248959716693413,COMPLETE
35,35,1.4146068262677645,2022-03-23 03:01:39.423471,2022-03-23 03:06:38.529945,0 days 00:04:59.106474000,355,0.3262168724341264,266,0.2296152246447552,COMPLETE
36,36,1.4403147429295606,2022-03-23 03:06:38.530772,2022-03-23 03:14:37.602748,0 days 00:07:59.071976000,413,0.2199686058833058,326,0.1028692031395349,COMPLETE
37,37,1.3988947645711738,2022-03-23 03:14:37.603566,2022-03-23 03:15:11.316461,0 days 00:00:33.712895000,457,0.2914117714980228,19,0.3557197912479283,COMPLETE
38,38,1.4409567478500274,2022-03-23 03:15:11.317016,2022-03-23 03:21:07.673228,0 days 00:05:56.356212000,321,0.13909152323496518,376,0.8638428953150634,COMPLETE
39,39,1.4318216425106272,2022-03-23 03:21:07.674056,2022-03-23 03:29:58.581923,0 days 00:08:50.907867000,377,0.36108931460208354,424,0.6438238589552838,COMPLETE
40,40,1.4255813206389383,2022-03-23 03:29:58.582734,2022-03-23 03:33:14.973305,0 days 00:03:16.390571000,240,0.48793778118292097,341,0.19531589355648635,COMPLETE
41,41,1.4095476020863182,2022-03-23 03:33:14.974134,2022-03-23 03:45:38.768059,0 days 00:12:23.793925000,459,0.13347843755040562,418,0.296566662788441,COMPLETE
