,80
Returns,29.599999999999998
Standard Deviation,17.44133022449836
Sharpe Ratio,1.4918586865267829
ASIANPAINT Weight,2.213173537162975
BAJFINANCE Weight,8.725579481716624
BAJAJFINSV Weight,2.6821622452719325
BRITANNIA Weight,2.671157120884529
DIVISLAB Weight,9.719530482219088
GRASIM Weight,2.2009704626837854
HCLTECH Weight,1.050778333800869
HDFCBANK Weight,7.407151491399612
HINDALCO Weight,2.1942825153477843
HINDUNILVR Weight,0.6888831902344311
ICICIBANK Weight,0.4634861023461152
INFY Weight,3.0891642703740256
JSWSTEEL Weight,1.4811759324995941
LT Weight,2.5628489157517627
NESTLEIND Weight,8.65736063666283
POWERGRID Weight,1.4004222703069815
RELIANCE Weight,0.8949949072533168
TCS Weight,23.930102522885573
TATACONSUM Weight,6.874509948464729
TATASTEEL Weight,1.8169783033105444
TECHM Weight,1.0076111784090829
TITAN Weight,1.7095395146918941
ULTRACEMCO Weight,3.237178184060615
WIPRO Weight,3.320958452261307
