,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,-0.01416567694055996,0.8477409199288175,-0.02831152916122072,0.8768085284964162,8.112405295024498,5.211872983557128,0.22627193039180898,1.2117857963623282,6.099674640608084,1.7911887266138644,7.283462748245788,1.2415218203886051,1.8866194008855548,6.378412514829596,1.5281722014321526,8.540371596365198,1.1988829231225777,7.02314996457602,5.664632525657191,3.713242081782201,7.351292396742617,8.685736842619447,1.7713180254155307,0.9574954936292969,5.275801737810076,0.4101720774128801,7.559707748031158
