,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.3681160510945032,2022-03-25 18:04:14.501267,2022-03-25 18:04:15.124860,0 days 00:00:00.623593000,30,0.653427585812668,20,0.6563636491309983,COMPLETE
1,1,1.4036063501001235,2022-03-25 18:04:15.125330,2022-03-25 18:11:57.228050,0 days 00:07:42.102720000,325,0.4940318588959608,474,0.4238341166907663,COMPLETE
2,2,1.3990064122022712,2022-03-25 18:11:57.228855,2022-03-25 18:18:10.125132,0 days 00:06:12.896277000,287,0.40388895957713133,477,0.4451843952677583,COMPLETE
3,3,1.4142465045705328,2022-03-25 18:18:10.125952,2022-03-25 18:26:02.689342,0 days 00:07:52.563390000,370,0.18832870245020403,385,0.21084209645393076,COMPLETE
4,4,1.3929191121687707,2022-03-25 18:26:02.690159,2022-03-25 18:29:44.850480,0 days 00:03:42.160321000,440,0.43159527454995716,134,0.13499035317595232,COMPLETE
5,5,1.4312883357855268,2022-03-25 18:29:44.851257,2022-03-25 18:31:35.091920,0 days 00:01:50.240663000,160,0.30554679661497325,365,0.5106984047457488,COMPLETE
6,6,1.329044455351782,2022-03-25 18:31:35.092703,2022-03-25 18:31:37.167216,0 days 00:00:02.074513000,268,0.8877447292867771,3,0.30918168290777254,COMPLETE
7,7,1.3641001378097497,2022-03-25 18:31:37.167663,2022-03-25 18:32:12.717208,0 days 00:00:35.549545000,222,0.9453280967220488,70,0.3765459141167551,COMPLETE
8,8,1.4070751498903207,2022-03-25 18:32:12.717745,2022-03-25 18:33:40.217833,0 days 00:01:27.500088000,205,0.11550116963464986,196,0.31699976275659675,COMPLETE
9,9,1.3642837582052376,2022-03-25 18:33:40.218573,2022-03-25 18:36:12.738603,0 days 00:02:32.520030000,296,0.7716447364837609,185,0.9802262244225635,COMPLETE
10,10,1.4201554919740933,2022-03-25 18:36:12.739427,2022-03-25 18:36:38.752205,0 days 00:00:26.012778000,68,0.27659813877010886,305,0.6506280059046263,COMPLETE
11,11,1.3898239455026906,2022-03-25 18:36:38.752934,2022-03-25 18:37:22.459207,0 days 00:00:43.706273000,93,0.2788151689200607,331,0.6752984674166378,COMPLETE
12,12,1.3980688496386542,2022-03-25 18:37:22.459948,2022-03-25 18:38:17.628984,0 days 00:00:55.169036000,113,0.28606484321834724,314,0.8100543157589255,COMPLETE
13,13,1.4111934984321826,2022-03-25 18:38:17.629800,2022-03-25 18:39:09.797928,0 days 00:00:52.168128000,113,0.31103011151318827,294,0.5819367637275388,COMPLETE
14,14,1.4206438073457752,2022-03-25 18:39:09.798481,2022-03-25 18:39:13.517995,0 days 00:00:03.719514000,11,0.6022778123508343,395,0.7706953120892691,COMPLETE
15,15,1.3857931807783395,2022-03-25 18:39:13.518447,2022-03-25 18:41:41.099237,0 days 00:02:27.580790000,183,0.5656577936739996,399,0.7963469255292729,COMPLETE
16,16,1.3963465842576632,2022-03-25 18:41:41.100042,2022-03-25 18:41:48.159929,0 days 00:00:07.059887000,19,0.6578395142756381,406,0.8214638822644539,COMPLETE
17,17,1.3993182702345568,2022-03-25 18:41:48.160418,2022-03-25 18:43:01.799207,0 days 00:01:13.638789000,164,0.5931012972570925,237,0.50881390776386,COMPLETE
18,18,1.396009613233942,2022-03-25 18:43:01.800018,2022-03-25 18:44:38.136907,0 days 00:01:36.336889000,148,0.41715585605601213,363,0.9726932950504983,COMPLETE
19,19,1.376931154401146,2022-03-25 18:44:38.137729,2022-03-25 18:44:43.126082,0 days 00:00:04.988353000,13,0.8287340812478295,441,0.7504409151703533,COMPLETE
20,20,1.3963357421821958,2022-03-25 18:44:43.126549,2022-03-25 18:53:02.260575,0 days 00:08:19.134026000,481,0.7163760152385165,258,0.899924779822897,COMPLETE
21,21,1.3857516806631638,2022-03-25 18:53:02.261377,2022-03-25 18:53:35.611394,0 days 00:00:33.350017000,74,0.2045338243759769,347,0.5838996996045025,COMPLETE
22,22,1.4008836879270092,2022-03-25 18:53:35.612143,2022-03-25 18:53:58.265596,0 days 00:00:22.653453000,64,0.3424764167842097,288,0.6878053438726357,COMPLETE
23,23,1.4387379834004954,2022-03-25 18:53:58.266043,2022-03-25 18:54:23.401278,0 days 00:00:25.135235000,53,0.19056173886810737,411,0.5197849479533725,COMPLETE
24,24,1.4329225499183107,2022-03-25 18:54:23.402096,2022-03-25 18:56:13.072668,0 days 00:01:49.670572000,143,0.14664911556555932,435,0.5090100557804063,COMPLETE
25,25,1.443876114800682,2022-03-25 18:56:13.073508,2022-03-25 18:58:02.515342,0 days 00:01:49.441834000,142,0.10021483431825513,438,0.5111675650476573,COMPLETE
26,26,1.4045288587648546,2022-03-25 18:58:02.516188,2022-03-25 19:02:25.344415,0 days 00:04:22.828227000,227,0.11169806155094475,499,0.45926831576947214,COMPLETE
27,27,1.4312850773093602,2022-03-25 19:02:25.345227,2022-03-25 19:03:54.780210,0 days 00:01:29.434983000,125,0.18887950613842416,438,0.3589198617744769,COMPLETE
28,28,1.4087080444455211,2022-03-25 19:03:54.780957,2022-03-25 19:04:19.641235,0 days 00:00:24.860278000,51,0.16267792769284795,428,0.5462806965828322,COMPLETE
29,29,1.4149742409737927,2022-03-25 19:04:19.642052,2022-03-25 19:07:26.365234,0 days 00:03:06.723182000,195,0.2291304645456282,453,0.6128166877809444,COMPLETE
