,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.18001675518128507,0.3398648827681802,0.500733082394394,4.92561639289667,3.4876063853029784,7.322299738886152,2.049596377709288,4.92561639289667,6.842963069688257,3.4876063853029784,5.404953062094566,6.842963069688257,3.966943054500875,6.842963069688257,2.049596377709288,5.404953062094566,1.5702597085113914,3.966943054500875,3.4876063853029784,3.4876063853029784,3.4876063853029784,7.322299738886152,1.0909230393134948,2.528933046907185,6.842963069688257,0.6115863701155979,2.049596377709288
