,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.0032402829249110355,0.5767119321025311,-0.011435313790388722,1.673741331201044,4.230587829114504,3.2078492299491197,2.1851106307837362,4.230587829114504,5.253326428279888,3.2078492299491197,6.787434327027963,6.276065027445271,3.2078492299491197,4.741957128697195,1.673741331201044,0.6510027320356602,3.2078492299491197,7.810172926193348,2.6964799303664284,7.298803626610656,1.1623720316183521,7.810172926193348,1.673741331201044,4.230587829114504,6.787434327027963,2.1851106307837362,7.810172926193348
