,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.16568748763790223,0.41201718905101287,0.3782665552418031,5.097061087680388,4.600850729806404,5.097061087680388,1.127378224688512,1.127378224688512,6.089481803428356,4.600850729806404,4.600850729806404,2.119798940436481,2.119798940436481,6.089481803428356,3.608430014058435,7.57811287705031,2.119798940436481,7.57811287705031,5.593271445554373,7.57811287705031,2.6160092983104657,7.57811287705031,2.6160092983104657,2.119798940436481,2.6160092983104657,1.6235885825624963,4.104640371932419
