Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,9025.099609,9025.099609,8900.000000,8912.599609,8843.249023,937
2016-01-04,8999.700195,8999.750000,8850.000000,8941.049805,8871.475586,517
2016-01-05,8855.549805,8945.000000,8850.000000,8937.950195,8868.401367,396
2016-01-06,8902.000000,8950.000000,8875.000000,8911.099609,8841.759766,343
2016-01-07,8850.000000,8979.950195,8721.000000,8916.150391,8846.771484,488
2016-01-08,8916.150391,8945.000000,8826.099609,8901.400391,8832.136719,414
2016-01-11,8810.000000,8850.000000,8750.000000,8802.599609,8734.105469,297
2016-01-12,8706.049805,8880.000000,8706.049805,8808.500000,8739.958984,481
2016-01-13,8723.049805,8900.000000,8665.000000,8863.900391,8794.927734,623
2016-01-14,8799.900391,8944.000000,8668.049805,8901.900391,8832.632813,205
2016-01-15,8960.500000,8961.000000,8699.950195,8823.700195,8755.040039,316
2016-01-18,8888.000000,8888.000000,8303.000000,8452.650391,8386.877930,1103
2016-01-19,8350.000000,8574.000000,8120.350098,8520.349609,8454.050781,794
2016-01-20,8211.250000,8339.000000,8139.950195,8224.200195,8160.206055,1199
2016-01-21,8231.049805,8350.000000,8145.200195,8297.849609,8233.281250,378
2016-01-22,8340.000000,8740.000000,8277.000000,8602.750000,8535.809570,490
2016-01-25,8875.000000,8875.000000,8611.000000,8658.250000,8590.878906,220
2016-01-27,8630.000000,8677.950195,8465.049805,8592.750000,8525.886719,283
2016-01-28,8580.000000,8600.000000,8501.049805,8595.150391,8528.268555,165
2016-01-29,8590.000000,8632.000000,8425.000000,8575.200195,8508.474609,384
2016-02-01,8420.000000,8689.799805,8420.000000,8604.750000,8537.792969,173
2016-02-02,8501.099609,8664.200195,8414.500000,8506.099609,8439.910156,304
2016-02-03,8341.150391,8580.000000,8341.150391,8486.099609,8420.066406,146
2016-02-04,8486.250000,8500.000000,8080.000000,8447.299805,8381.569336,1084
2016-02-05,8447.000000,8475.000000,8350.000000,8448.150391,8382.413086,323
2016-02-08,8448.000000,8500.000000,8420.000000,8485.900391,8419.869141,300
2016-02-09,8551.099609,8551.099609,8329.000000,8478.200195,8412.228516,189
2016-02-10,8478.000000,8478.000000,8383.000000,8435.900391,8370.257813,134
2016-02-11,8435.000000,8496.700195,8135.000000,8176.700195,8113.074707,1514
2016-02-12,8202.049805,8265.000000,7701.000000,8085.399902,8022.484375,870
2016-02-15,8299.000000,8299.000000,8100.000000,8141.000000,8077.652344,567
2016-02-16,8178.000000,8178.000000,7981.000000,8039.149902,7976.594727,506
2016-02-17,8039.000000,8039.000000,7851.000000,7997.649902,7935.417969,358
2016-02-18,8010.200195,8298.000000,8010.200195,8182.799805,8119.126953,534
2016-02-19,8149.950195,8288.000000,8100.000000,8178.100098,8114.463379,405
2016-02-22,8190.000000,8348.000000,8101.000000,8303.349609,8238.738281,204
2016-02-23,8303.349609,9050.700195,8216.049805,8494.450195,8428.352539,487
2016-02-24,8451.049805,8480.000000,8340.000000,8466.549805,8400.667969,109
2016-02-25,8468.000000,8470.000000,8297.000000,8427.599609,8362.021484,415
2016-02-26,8430.000000,8474.950195,8305.049805,8401.599609,8336.225586,201
2016-02-29,8450.000000,8450.000000,8352.049805,8448.599609,8382.857422,383
2016-03-01,8450.000000,8497.000000,8410.000000,8473.099609,8407.167969,344
2016-03-02,8589.950195,8589.950195,8372.049805,8419.349609,8353.835938,531
2016-03-03,8500.000000,8599.000000,8351.000000,8485.700195,8419.669922,397
2016-03-04,8408.200195,8700.000000,8408.200195,8644.299805,8577.035156,480
2016-03-08,8738.849609,8738.849609,8555.000000,8683.950195,8616.377930,348
2016-03-09,8550.000000,8690.000000,8469.500000,8620.599609,8553.520508,423
