Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,1244.000000,1394.849976,1243.050049,1343.449951,1273.577637,4914713
2016-01-04,1327.000000,1371.750000,1251.000000,1262.099976,1196.458618,2601131
2016-01-05,1270.099976,1286.900024,1233.400024,1252.949951,1187.784546,1794052
2016-01-06,1258.500000,1281.800049,1230.000000,1235.400024,1171.147339,1324225
2016-01-07,1231.949951,1280.000000,1195.000000,1250.550049,1185.509521,2676791
2016-01-08,1278.000000,1293.900024,1261.000000,1272.199951,1206.033325,1885516
2016-01-11,1267.000000,1267.000000,1227.050049,1238.150024,1173.754272,1466002
2016-01-12,1252.900024,1281.000000,1243.599976,1250.650024,1185.604248,1461663
2016-01-13,1268.000000,1279.900024,1145.000000,1228.800049,1164.890625,2422026
2016-01-14,1223.949951,1229.000000,1182.300049,1200.000000,1137.588379,1367813
2016-01-15,1210.000000,1224.650024,1165.750000,1176.250000,1115.073730,1016860
2016-01-18,1180.000000,1186.800049,1111.750000,1131.800049,1072.935547,1168284
2016-01-19,1143.849976,1217.400024,1121.449951,1206.750000,1143.987427,1803043
2016-01-20,1182.849976,1215.000000,1150.000000,1202.099976,1139.579346,1715446
2016-01-21,1225.150024,1239.000000,1185.000000,1197.849976,1135.550171,1408475
2016-01-22,1175.000000,1175.000000,958.299988,968.299988,917.939087,10529075
2016-01-25,939.000000,952.450012,886.799988,902.700012,855.750977,6958344
2016-01-27,910.000000,961.700012,910.000000,936.150024,887.461182,3802299
2016-01-28,938.000000,947.000000,885.099976,903.349976,856.367065,2430726
2016-01-29,906.000000,913.750000,857.849976,874.700012,829.207153,2256173
2016-02-01,905.000000,920.000000,872.000000,882.049988,836.174927,1738121
2016-02-02,882.500000,887.799988,832.650024,845.000000,801.051941,2513511
2016-02-03,838.000000,868.799988,821.000000,837.950012,794.368530,2373514
2016-02-04,841.900024,851.900024,781.099976,805.349976,763.463989,2734418
2016-02-05,808.000000,844.000000,783.299988,836.950012,793.420532,2379290
2016-02-08,854.000000,854.799988,811.000000,824.349976,781.475891,1592321
2016-02-09,810.000000,821.000000,785.000000,788.150024,747.158630,1129062
2016-02-10,789.000000,806.500000,750.000000,771.450012,731.327209,1875096
2016-02-11,770.000000,775.049988,698.349976,719.700012,682.268677,2840007
2016-02-12,728.500000,788.700012,714.000000,779.650024,739.100708,2346261
2016-02-15,798.849976,849.900024,791.000000,839.049988,795.411316,1907183
2016-02-16,847.000000,857.000000,817.099976,840.849976,797.117737,1353259
2016-02-17,852.000000,860.000000,829.000000,839.799988,796.122375,1430128
2016-02-18,845.000000,860.000000,835.099976,849.150024,804.986084,775528
2016-02-19,851.000000,857.349976,838.250000,841.250000,797.496948,577128
2016-02-22,838.000000,844.000000,815.299988,819.900024,777.257324,549452
2016-02-23,817.000000,828.700012,797.200012,810.049988,767.919556,669798
2016-02-24,809.950012,825.000000,800.000000,808.450012,766.402832,753973
2016-02-25,805.099976,812.700012,780.000000,791.099976,749.955200,607783
2016-02-26,799.900024,844.500000,775.900024,833.299988,789.960388,1149764
2016-02-29,850.049988,854.000000,781.299988,812.250000,770.005188,1574628
2016-03-01,803.900024,838.900024,800.000000,825.700012,782.755737,1166246
2016-03-02,841.500000,883.650024,827.000000,869.750000,824.514648,1154361
2016-03-03,873.000000,875.000000,842.250000,851.750000,807.450806,598767
2016-03-04,852.000000,881.750000,835.099976,872.849976,827.453430,801090
2016-03-08,874.650024,874.650024,851.099976,859.500000,814.797729,645792
2016-03-09,850.000000,857.599976,802.400024,812.799988,770.526550,1287378
2016-03-10,827.000000,832.000000,801.000000,806.650024,764.696472,908545
2016-03-11,822.799988,848.799988,812.000000,820.549988,777.873474,1791899
2016-03-14,825.000000,830.000000,796.650024,804.650024,762.800476,792050
2016-03-15,804.000000,816.900024,795.099976,800.099976,758.487122,682452
2016-03-16,801.000000,807.900024,797.000000,801.849976,760.146118,500720
2016-03-17,810.000000,817.000000,803.000000,806.900024,764.933472,548774
2016-03-18,805.000000,812.500000,792.000000,808.799988,766.734619,661700
2016-03-21,813.750000,860.000000,813.000000,848.950012,804.796448,1511048
2016-03-22,845.000000,856.549988,836.700012,843.650024,799.772156,524063
2016-03-23,842.599976,922.650024,838.000000,898.500000,851.769348,2741028
2016-03-28,890.000000,927.849976,874.000000,880.599976,834.800293,1924647
2016-03-29,878.000000,906.900024,870.000000,889.799988,843.521851,799558
2016-03-30,897.000000,906.799988,885.000000,891.000000,844.659485,438894
2016-03-31,891.000000,900.500000,870.099976,873.200012,827.785217,503834
2016-04-01,873.000000,912.000000,862.000000,908.549988,861.296631,1133534
2016-04-04,918.599976,974.000000,906.849976,967.049988,916.754150,2042054
2016-04-05,963.900024,986.650024,952.650024,973.450012,922.821228,2433073
2016-04-06,978.700012,998.750000,969.000000,993.549988,941.875854,1402312
2016-04-07,992.000000,1015.950012,978.400024,990.750000,939.221497,1267425
2016-04-08,989.950012,1007.500000,951.000000,954.299988,904.667297,1145554
2016-04-11,961.000000,994.000000,956.549988,985.700012,934.434204,783292
2016-04-12,991.000000,1021.500000,989.049988,1004.049988,951.829712,940548
2016-04-13,1005.000000,1037.750000,1002.250000,1030.900024,977.283325,1165031
2016-04-18,1041.699951,1063.000000,1036.949951,1053.550049,998.755310,622498
2016-04-20,1058.800049,1064.000000,1015.000000,1019.250000,966.239197,808311
2016-04-21,1023.000000,1033.000000,995.000000,1001.049988,948.985718,700396
2016-04-22,1002.900024,1017.000000,995.150024,1001.450012,949.364929,470384
2016-04-25,1002.000000,1022.500000,1002.000000,1015.000000,962.210266,492061
2016-04-26,1021.799988,1034.449951,1015.549988,1030.000000,976.430054,542855
