Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,29.450001,29.950001,28.799999,29.650000,26.288834,2754581
2016-01-04,29.400000,30.250000,28.400000,28.799999,25.535185,3026821
2016-01-05,29.000000,29.700001,28.900000,29.200001,25.889843,2369591
2016-01-06,29.250000,30.700001,29.000000,30.250000,26.820812,5110397
2016-01-07,29.500000,29.600000,28.799999,29.150000,25.845509,3530410
2016-01-08,29.150000,30.500000,29.150000,30.250000,26.820812,4629328
2016-01-11,30.100000,31.049999,29.299999,30.250000,26.820812,3674618
2016-01-12,30.400000,30.650000,28.750000,28.950001,25.668182,3952466
2016-01-13,29.150000,29.650000,27.000000,28.600000,25.357857,6709042
2016-01-14,27.950001,28.750000,27.549999,28.400000,25.180527,2718528
2016-01-15,28.500000,28.799999,27.500000,27.750000,24.604212,1865751
2016-01-18,27.000000,28.100000,26.500000,26.950001,23.894903,2754263
2016-01-19,27.049999,28.900000,26.549999,27.799999,24.648550,2550926
2016-01-20,27.650000,27.650000,26.350000,26.750000,23.717577,1970332
2016-01-21,27.049999,27.600000,26.000000,26.100000,23.141266,2308644
2016-01-22,26.900000,27.150000,26.250000,26.850000,23.806240,1490103
2016-01-25,27.100000,27.500000,27.000000,27.250000,24.160896,1737851
2016-01-27,27.450001,27.650000,26.549999,26.799999,23.761913,1500221
2016-01-28,27.000000,27.350000,26.500000,27.000000,23.939240,839134
2016-01-29,27.100000,28.850000,27.100000,28.600000,25.357857,7053684
2016-02-01,28.650000,29.500000,28.100000,29.299999,25.978506,3948133
2016-02-02,29.250000,30.000000,28.000000,28.299999,25.091866,6193301
2016-02-03,28.100000,28.799999,27.600000,28.400000,25.180527,1535576
2016-02-04,29.250000,29.549999,28.100000,28.299999,25.091866,3091863
2016-02-05,28.299999,29.850000,28.000000,29.500000,26.155836,1998804
2016-02-08,30.000000,30.400000,28.650000,29.100000,25.801180,1335029
2016-02-09,29.000000,29.799999,28.700001,29.450001,26.111502,2309779
2016-02-10,29.299999,30.500000,28.799999,29.900000,26.510490,3651341
2016-02-11,29.850000,30.150000,28.000000,28.450001,25.224861,3027262
2016-02-12,28.549999,29.750000,26.100000,28.600000,25.357857,3830329
2016-02-15,30.200001,32.500000,30.200001,31.799999,28.195107,6592185
2016-02-16,32.400002,32.400002,29.650000,30.000000,26.599152,2214306
2016-02-17,30.000000,31.000000,29.000000,30.549999,27.086805,2324220
2016-02-18,31.049999,32.700001,31.049999,32.099998,28.461092,3699347
2016-02-19,32.000000,32.000000,31.250000,31.350000,27.796116,5389471
2016-02-22,31.650000,31.850000,30.799999,31.200001,27.663118,1088036
2016-02-23,30.750000,31.200001,30.500000,30.850000,27.753082,1691752
2016-02-24,30.650000,31.049999,29.900000,30.799999,27.708099,2719495
2016-02-25,30.799999,31.049999,29.400000,29.799999,26.808487,1544197
2016-02-26,30.049999,31.400000,30.049999,30.799999,27.708099,1797816
2016-02-29,31.049999,31.450001,29.799999,30.150000,27.123354,4120271
