Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,32.500000,32.700001,31.200001,31.500000,19.634687,1575533
2016-01-04,31.850000,32.150002,30.799999,31.549999,19.665855,1175791
2016-01-05,31.799999,32.950001,31.600000,31.900000,19.884018,1415637
2016-01-06,32.150002,33.500000,31.650000,33.200001,20.694338,4168199
2016-01-07,33.700001,34.400002,31.750000,32.250000,20.102180,7685951
2016-01-08,32.650002,33.400002,32.200001,32.349998,20.164511,1826304
2016-01-11,31.900000,32.200001,31.049999,31.250000,19.478855,1141707
2016-01-12,31.549999,32.250000,31.400000,31.900000,19.884018,1162589
2016-01-13,32.099998,32.250000,29.150000,30.450001,18.980198,1299766
2016-01-14,29.700001,30.200001,29.200001,29.750000,18.543875,847727
2016-01-15,30.000000,30.299999,28.000000,28.250000,17.608887,782773
2016-01-18,28.350000,28.750000,27.350000,28.000000,17.453056,922793
2016-01-19,28.250000,29.100000,27.850000,28.900000,18.014046,611965
2016-01-20,28.799999,29.600000,28.400000,28.799999,17.951717,921693
2016-01-21,29.100000,29.350000,28.000000,28.450001,17.733551,425571
2016-01-22,28.600000,30.299999,28.350000,28.700001,17.889380,432808
2016-01-25,29.049999,29.100000,28.500000,28.750000,17.920547,243517
2016-01-27,29.049999,29.200001,28.500000,29.000000,18.076380,469928
2016-01-28,29.100000,29.200001,28.750000,28.900000,18.014046,220573
2016-01-29,28.900000,29.000000,28.650000,28.799999,17.951717,470790
2016-02-01,29.500000,30.250000,29.400000,29.549999,18.419207,1163132
2016-02-02,29.750000,30.000000,29.150000,29.250000,18.232210,485880
2016-02-03,29.200001,29.250000,28.700001,28.799999,17.951717,408321
2016-02-04,29.000000,29.400000,27.049999,28.100000,17.515390,2021196
2016-02-05,27.900000,28.549999,27.150000,28.100000,17.515390,1026343
2016-02-08,27.900000,28.250000,27.750000,28.100000,17.515390,186106
2016-02-09,28.100000,28.250000,27.750000,27.900000,17.390722,179613
2016-02-10,28.100000,28.200001,27.700001,28.000000,17.453056,678312
2016-02-11,28.000000,28.100000,27.400000,27.700001,17.266062,1037867
2016-02-12,27.650000,27.950001,26.549999,27.400000,17.079060,650349
2016-02-15,27.700001,28.450001,27.700001,28.250000,17.608887,294294
2016-02-16,27.500000,27.950001,27.250000,27.400000,17.468628,241576
2016-02-17,27.650000,28.900000,27.350000,28.700001,18.297432,538843
2016-02-18,28.299999,29.100000,28.200001,28.600000,18.233677,249066
2016-02-19,28.750000,28.750000,28.350000,28.600000,18.233677,437510
