Date,Open,High,Low,Close,Adj Close,Volume
2016-05-13,129.000000,135.449997,125.000000,135.449997,130.927994,8052683
2016-05-16,140.699997,141.000000,135.000000,140.199997,135.519424,4533559
2016-05-17,141.000000,141.000000,134.000000,139.000000,134.359482,5502478
2016-05-18,137.250000,145.949997,137.250000,145.949997,141.077438,2127900
2016-05-19,147.199997,149.000000,140.149994,142.600006,137.839294,7733437
2016-05-20,143.100006,146.000000,136.550003,138.050003,133.441208,4687190
2016-05-23,137.000000,138.500000,132.050003,136.550003,131.991287,3453429
2016-05-24,133.500000,137.949997,131.800003,132.750000,128.318130,3208507
2016-05-25,134.000000,134.000000,128.149994,133.649994,129.188080,2014257
2016-05-26,133.899994,135.050003,131.600006,133.300003,128.849792,1405951
2016-05-27,135.949997,136.949997,132.100006,132.449997,128.028137,237478
2016-05-30,133.949997,134.000000,127.000000,130.000000,125.659950,1885482
2016-05-31,129.000000,135.199997,126.500000,132.300003,127.883179,2344185
2016-06-01,132.000000,135.000000,132.000000,134.600006,130.106384,688492
2016-06-02,133.050003,140.000000,133.050003,138.600006,133.972855,3197895
2016-06-03,136.699997,138.899994,134.000000,135.000000,130.493042,434481
2016-06-06,134.550003,135.149994,130.100006,133.050003,128.608139,619297
2016-06-07,131.350006,135.500000,131.350006,133.550003,129.091446,869424
2016-06-08,132.550003,133.500000,130.199997,132.850006,128.414795,1740052
2016-06-09,132.199997,134.000000,131.750000,133.550003,129.091446,322333
2016-06-10,131.600006,139.350006,131.600006,133.500000,129.043106,1003831
2016-06-13,132.000000,134.000000,131.500000,133.250000,128.801453,1687277
2016-06-14,134.000000,137.500000,132.949997,136.550003,131.991287,1142547
2016-06-15,135.000000,137.000000,133.300003,135.050003,130.541367,278110
2016-06-16,135.000000,135.750000,132.750000,133.050003,128.608139,677301
2016-06-17,133.100006,136.000000,133.050003,134.000000,129.526398,1235817
2016-06-20,134.000000,135.500000,132.949997,133.600006,129.139771,969444
2016-06-21,135.000000,144.000000,135.000000,137.750000,133.151215,714207
2016-06-22,137.300003,143.899994,137.000000,138.550003,133.924515,519549
