Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,227.600006,229.949997,227.500000,228.050003,218.557297,48869
2016-01-04,228.100006,230.000000,226.699997,227.649994,218.173935,85594
2016-01-05,227.699997,230.399994,225.100006,227.750000,218.269760,127713
2016-01-06,226.500000,246.899994,226.100006,233.000000,223.301239,720536
2016-01-07,230.899994,232.649994,224.100006,229.649994,220.090652,195878
2016-01-08,232.100006,236.000000,225.000000,230.350006,220.761551,91638
2016-01-11,230.000000,230.100006,225.149994,226.149994,216.736374,75051
2016-01-12,226.750000,232.800003,226.750000,229.100006,219.563599,84689
2016-01-13,230.750000,233.500000,224.199997,227.949997,218.461441,430026
2016-01-14,225.050003,232.500000,223.750000,229.850006,220.282379,132210
2016-01-15,229.399994,231.600006,224.600006,226.750000,217.311401,181715
2016-01-18,226.300003,232.800003,221.000000,225.350006,215.969681,311721
2016-01-19,224.050003,234.899994,224.000000,229.050003,219.515640,155353
2016-01-20,226.000000,229.899994,223.750000,226.449997,217.023880,172474
2016-01-21,226.149994,235.000000,226.149994,227.449997,217.982269,74310
2016-01-22,227.800003,231.800003,227.000000,229.050003,219.515640,62806
2016-01-25,228.500000,238.699997,228.500000,233.250000,223.540833,178355
2016-01-27,233.750000,243.699997,233.750000,236.899994,227.038910,211096
2016-01-28,238.000000,241.899994,237.550003,238.250000,228.332687,139395
2016-01-29,239.750000,244.800003,236.050003,242.050003,231.974518,651881
2016-02-01,244.449997,246.899994,231.800003,236.750000,226.895142,248682
2016-02-02,239.100006,241.000000,227.649994,229.199997,219.659393,1063956
2016-02-03,226.000000,227.899994,203.000000,210.899994,202.121140,810347
2016-02-04,212.199997,215.449997,205.100006,207.850006,199.198120,247785
2016-02-05,209.949997,211.050003,205.100006,208.850006,200.156509,81571
2016-02-08,208.000000,209.449997,205.649994,207.300003,198.671021,290917
2016-02-09,206.000000,206.949997,200.199997,201.550003,193.160370,117904
2016-02-10,200.000000,206.000000,199.199997,202.500000,194.070816,104466
2016-02-11,200.100006,200.199997,188.199997,190.350006,182.426575,249229
2016-02-12,190.000000,190.000000,174.000000,177.399994,170.015610,175481
2016-02-15,187.399994,193.699997,179.000000,189.050003,181.180679,128512
2016-02-16,193.649994,204.000000,182.449997,184.050003,176.388809,131545
2016-02-17,188.899994,188.899994,177.000000,184.350006,176.676331,128557
2016-02-18,186.800003,192.899994,182.100006,192.199997,184.199554,127259
2016-02-19,191.449997,193.800003,186.350006,187.949997,180.126450,92265
2016-02-22,187.500000,192.000000,187.500000,188.649994,180.797333,77486
2016-02-23,188.000000,190.500000,184.800003,186.649994,178.880569,67428
2016-02-24,186.199997,188.899994,184.000000,186.699997,178.928513,44520
2016-02-25,189.899994,192.000000,187.199997,189.050003,181.180679,70205
2016-02-26,192.500000,194.000000,184.149994,185.449997,177.730515,91253
2016-02-29,186.899994,187.000000,174.300003,179.600006,172.124039,217926
2016-03-01,176.000000,188.449997,176.000000,187.199997,179.407700,69166
2016-03-02,187.050003,198.000000,187.050003,196.949997,188.751831,172786
2016-03-03,200.750000,207.300003,197.199997,206.100006,197.520981,274622
2016-03-04,208.600006,212.899994,205.399994,207.250000,198.623093,310190
2016-03-08,208.000000,210.000000,202.000000,204.100006,195.604202,149073
2016-03-09,203.800003,210.899994,202.199997,207.250000,198.623093,246355
2016-03-10,207.449997,215.000000,207.050003,214.399994,205.475464,156061
2016-03-11,214.899994,218.899994,207.100006,211.699997,202.887863,191699
2016-03-14,212.750000,215.000000,212.000000,214.449997,205.523392,124844
2016-03-15,214.000000,214.850006,211.500000,214.250000,205.331711,128824
2016-03-16,213.550003,214.800003,212.100006,213.550003,204.660858,211080
2016-03-17,211.949997,214.000000,208.050003,211.800003,204.805908,166944
2016-03-18,212.399994,217.750000,208.699997,213.600006,206.546478,1303688
2016-03-21,211.199997,214.199997,211.199997,212.500000,205.482773,85793
2016-03-22,211.750000,214.500000,211.050003,212.500000,205.482773,84599
2016-03-23,212.100006,214.100006,211.000000,213.050003,206.014618,177397
2016-03-28,212.850006,213.850006,209.000000,211.000000,204.032318,95278
2016-03-29,211.000000,218.050003,209.850006,214.000000,206.933243,144625
2016-03-30,213.100006,223.250000,211.600006,220.850006,213.557053,181728
2016-03-31,213.000000,225.000000,199.949997,223.500000,216.119537,1174837
2016-04-01,222.850006,225.500000,215.600006,218.100006,210.897858,890413
2016-04-04,216.050003,219.850006,202.399994,204.149994,197.408524,614751
2016-04-05,203.399994,203.399994,195.100006,198.250000,191.703339,460695
2016-04-06,200.000000,210.699997,198.000000,206.699997,199.874298,470340
2016-04-07,207.000000,210.899994,205.000000,207.199997,200.357803,142418
2016-04-08,207.000000,210.699997,201.000000,208.300003,201.421478,165067
2016-04-11,208.500000,211.600006,207.000000,209.050003,202.146698,211814
2016-04-12,211.000000,211.550003,206.000000,206.399994,199.584213,113761
2016-04-13,204.100006,209.899994,204.100006,205.250000,198.472183,170886
2016-04-18,205.100006,211.500000,200.000000,208.899994,202.001663,135197
2016-04-20,211.000000,219.699997,209.399994,217.449997,210.269318,330849
2016-04-21,218.899994,219.250000,214.350006,216.850006,209.689148,111394
2016-04-22,218.050003,218.350006,214.250000,215.850006,208.722153,71544
2016-04-25,212.550003,218.000000,212.550003,215.000000,207.900223,87980
2016-04-26,215.449997,229.899994,213.300003,229.100006,221.534622,674415
2016-04-27,229.000000,231.899994,223.050003,223.949997,216.554672,154812
2016-04-28,223.899994,228.449997,220.100006,224.100006,216.699722,99918
2016-04-29,228.000000,230.899994,223.300003,226.949997,219.455612,185514
2016-05-02,224.100006,230.000000,223.600006,228.000000,220.470932,92185
