Date,ADANIPORTS,ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,GRASIM,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,LT,NESTLEIND,POWERGRID,RELIANCE,TCS,TATACONSUM,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO
2016-01-01,259.29547119140625,845.42041015625,601.3766479492188,1978.0638427734373,1374.428466796875,1103.9775390625,563.7883911132812,376.52545166015625,526.2291870117189,81.98336791992188,781.8441162109375,227.0727844238281,472.6702880859375,92.1197280883789,725.2041625976562,766.0189819335938,5280.46826171875,81.02664184570312,484.99639892578125,1075.6995849609377,135.22752380371094,215.0947113037109,444.8971862792969,340.0266418457031,2772.2529296875,202.64572143554688
2016-01-04,249.99171447753903,847.3927612304688,597.0950317382812,1953.8341064453125,1368.077392578125,1091.8218994140623,547.2537841796875,376.5700988769531,517.4082641601561,77.97593688964844,784.0804443359375,220.6405029296875,461.4015808105469,93.70738220214844,703.3159790039062,746.2625732421875,5175.181640625,80.99791717529297,475.4192199707031,1054.8656005859377,132.73359680175778,214.6768798828125,441.7746887207031,339.3988037109375,2698.774169921875,203.1009521484375
2016-01-05,247.81109619140625,866.4898681640625,591.70849609375,1940.3731689453125,1365.36181640625,1089.73291015625,547.5305786132811,375.1678466796875,513.4932861328125,79.76239013671875,773.9942016601562,221.6333923339844,459.327392578125,97.15177154541016,705.7590942382812,746.8270263671875,5168.4267578125,79.96354675292969,480.1242065429688,1045.6728515625,137.02873229980472,229.21710205078125,446.4798278808594,335.8251647949219,2682.9697265625,202.8096008300781
2016-01-06,244.0314178466797,852.7802734375,602.501220703125,1932.944580078125,1381.4698486328125,1079.9512939453123,546.5279541015625,374.5445861816406,515.7650146484375,77.78280639648438,769.5215454101562,215.9350128173828,457.3172912597656,94.91830444335938,701.6206665039062,734.9136352539062,5220.54638671875,80.1646499633789,493.0450134277344,1060.207763671875,134.16531372070312,224.5792694091797,449.2174072265625,335.9700927734375,2685.17822265625,202.1540985107422
2016-01-07,237.4412078857422,839.2631225585938,602.4075927734375,1921.477783203125,1356.088134765625,1070.2174072265623,532.2827758789061,367.2664794921875,510.4966125488281,74.01679229736328,748.7100830078125,213.0426177978516,449.38427734375,92.0614242553711,689.7044067382812,716.82080078125,5147.0234375,79.36013793945312,483.9932556152344,1055.6002197265623,129.36215209960938,208.82737731933602,436.9839172363281,332.2998046875,2618.81689453125,200.24215698242188
2016-01-08,233.9522857666016,841.4277954101562,622.9471435546875,1994.61572265625,1335.72314453125,1072.828857421875,535.0509643554689,368.7354431152344,513.4691772460939,74.2582015991211,739.2171020507812,211.57485961914062,454.7300109863281,93.38894653320312,693.1445922851562,700.5995483398438,5141.18212890625,81.4001693725586,489.964111328125,1067.3306884765623,133.42636108398438,211.9192352294922,446.6937561035156,336.11492919921875,2655.630126953125,202.40899658203125
2016-01-11,226.8290557861328,840.706298828125,622.1283569335938,1937.7806396484373,1343.547119140625,1044.1492919921877,541.9940795898439,362.592529296875,511.6566162109375,75.22384643554688,740.9514770507812,206.73985290527344,451.47979736328125,91.46044158935548,698.8784790039062,697.18310546875,4992.1279296875,82.31961822509766,502.3116455078125,1051.63818359375,131.07093811035156,210.28976440429688,433.9897155761719,333.26568603515625,2676.833984375,195.7263641357422
2016-01-12,229.93032836914062,839.7921142578125,612.5194702148438,1951.83984375,1353.1658935546875,1044.9088134765623,531.1529541015625,360.5894165039063,506.0257568359375,73.00286102294922,748.2081298828125,204.40869140625,449.020751953125,90.84600830078124,690.0534057617188,700.6293334960938,4965.2919921875,82.03227996826172,499.3740539550781,1035.924072265625,128.85408020019528,205.3594665527344,434.07525634765625,335.052490234375,2621.12353515625,199.89620971679688
2016-01-13,223.0978240966797,835.6072998046875,599.6007080078125,1981.7030029296875,1337.0576171875,1029.8565673828123,527.7637939453125,367.86749267578125,512.40576171875,74.0650634765625,760.1199951171875,206.7830047607422,463.32598876953125,90.0297622680664,687.21142578125,687.3197021484375,5021.24462890625,82.11848449707031,514.3727416992189,1014.622802734375,125.2517547607422,206.0697784423828,431.55157470703125,337.9983215332031,2635.161865234375,199.0221710205078
2016-01-14,220.77186584472656,855.66650390625,599.4085083007812,1943.2647705078125,1333.56005859375,1032.7059326171877,523.6038818359375,368.95806884765625,507.3791198730469,72.13377380371094,755.0996704101562,203.54527282714844,484.5379333496094,90.0073471069336,682.1755981445312,674.1882934570312,5126.21240234375,82.08975982666016,507.1123046875,1014.444580078125,123.8200225830078,199.50994873046875,439.72149658203125,330.0300598144531,2578.66650390625,198.5669403076172
2016-01-15,211.5165252685547,845.9014892578125,589.4839477539062,1899.9901123046875,1315.8642578125,1022.876708984375,524.2772827148439,373.0533752441406,503.7057800292969,69.33339691162111,734.1055297851562,193.7889404296875,487.4887390136719,87.22671508789062,673.699462890625,658.2938842773438,5109.3720703125,79.93480682373047,512.6770629882811,1006.565185546875,118.69357299804688,191.94737243652344,445.3248901367188,324.3798522949219,2570.223876953125,197.78396606445312
2016-01-18,212.53411865234366,818.0493774414062,542.90966796875,1826.60302734375,1272.671875,1013.6651000976562,523.8732299804689,374.9674987792969,495.8274841308594,68.75402069091797,739.3084716796875,192.62335205078125,484.06744384765625,88.88611602783203,665.5226440429688,643.82568359375,4961.77880859375,79.38886260986328,485.712890625,1013.9324340820312,112.55106353759766,197.1283721923828,442.6301574707031,322.8345642089844,2592.704345703125,199.2588806152344
2016-01-19,225.6660919189453,813.4796752929688,556.8888549804689,1843.4541015625,1257.8062744140625,1016.799072265625,527.120361328125,373.1424255371094,500.63665771484375,69.38168334960939,739.7648315429688,197.5015411376953,487.3818359375,89.56782531738281,666.8189697265625,667.2364501953125,4955.2060546875,78.12462615966797,498.4903869628906,1014.6672973632812,116.75383758544922,198.8832092285156,438.4382019042969,327.615478515625,2590.348388671875,197.38336181640625
2016-01-20,212.6310272216797,808.4769287109375,556.3462524414061,1846.89404296875,1233.2762451171875,1006.8275146484376,520.15478515625,374.7672119140625,492.1782836914063,65.27769470214844,725.7079467773438,193.74575805664062,479.5129699707031,91.83717346191406,660.7859497070312,663.1661987304688,5007.0498046875,77.3775634765625,479.837646484375,1015.0234985351562,113.19763946533205,193.86935424804688,433.7330627441406,329.2091064453125,2569.683837890625,197.58367919921875
2016-01-21,214.4724273681641,812.4213256835938,566.4730834960938,1841.409912109375,1205.662109375,1004.6908569335938,516.5785522460939,371.8070068359375,494.4499816894531,65.95364379882811,707.954345703125,195.3862152099609,486.269775390625,91.97173309326172,658.990966796875,655.2041625976562,4956.1650390625,75.96966552734375,470.11712646484375,1006.0540161132812,112.4586944580078,196.87767028808602,434.032470703125,331.6719970703125,2645.666015625,200.588134765625
2016-01-22,214.90850830078125,836.9541625976562,574.2271728515625,1886.329833984375,1203.9134521484375,1027.3876953125,515.8377685546875,373.5875549316406,497.9783630371094,69.86450958251953,704.2120361328125,200.9551086425781,485.92779541015625,95.79734802246094,681.1285400390625,678.6743774414062,4972.36572265625,76.48686981201172,479.6465148925781,1024.461669921875,115.96869659423828,207.0725250244141,439.9353332519531,335.72857666015625,2663.679443359375,200.3332061767578
2016-01-25,211.6618804931641,845.276123046875,577.7442626953125,1918.88525390625,1197.79248046875,1032.3734130859377,515.4562377929689,373.34283447265625,503.2225341796875,69.52651977539061,714.9827270507812,203.8042907714844,486.52642822265625,99.31797790527344,679.0843505859375,662.0074462890625,4984.91650390625,76.42938995361328,479.551025390625,1028.43310546875,114.81409454345705,213.00559997558602,440.1919250488281,342.34466552734375,2700.05078125,201.0498504638672
2016-01-27,208.7060089111328,825.9864501953125,585.7006225585938,1887.07763671875,1219.446044921875,1086.5989990234377,512.3139038085939,374.8222961425781,500.5641479492188,68.60917663574219,700.9259643554688,204.883544921875,486.8900451660156,100.57374572753906,672.7022705078125,658.2344970703125,5008.9677734375,79.44634246826172,477.353759765625,1035.1712646484377,114.95263671875,215.26182556152344,430.3538818359375,337.70855712890625,2701.130615234375,203.0711975097656
2016-01-28,204.3448181152344,826.3714599609375,569.8272094726562,1868.7308349609373,1228.9268798828125,1072.3065185546877,500.5525817871094,378.63330078125,498.6549682617188,67.30554962158203,722.69580078125,201.34364318847656,483.08380126953125,97.96802520751952,661.3842163085938,638.4482421875,4991.853515625,82.57821655273438,485.7367858886719,1040.2808837890623,113.7518539428711,212.420654296875,427.7873840332031,327.4223327636719,2694.406005859375,201.1233367919922
2016-01-29,205.7016143798828,836.9061279296875,584.857177734375,1856.2669677734373,1237.76318359375,1083.512451171875,507.8097839355469,388.1607360839844,507.4274597167969,68.07805633544922,745.6522827148438,198.71026611328125,498.1801452636719,94.8151397705078,681.677001953125,654.580322265625,5009.24267578125,84.96304321289062,494.5735168457031,1067.099609375,116.84619140625,208.6602478027344,428.9422912597656,351.27874755859375,2788.05810546875,206.83822631835938
2016-02-01,214.2785797119141,853.742431640625,592.2314453125,1858.161376953125,1288.8717041015625,1084.4620361328123,514.506103515625,394.6843566894531,512.2124633789061,68.65745544433594,731.0934448242188,187.5293273925781,501.7938232421875,94.23210906982422,685.7655029296875,666.7015991210938,4973.59912109375,84.3309326171875,492.137451171875,1072.1871337890623,116.93856811523438,208.3260040283203,425.6914367675781,347.6568603515625,2767.638916015625,208.8044586181641
2016-02-02,206.67076110839844,849.0281372070312,573.314697265625,1812.8427734375,1285.35107421875,1067.890625,514.625732421875,391.2544860839844,509.3367004394531,66.19506072998047,730.3175048828125,181.6582336425781,502.7348327636719,89.993896484375,675.2451171875,666.6124267578125,4981.265625,84.04359436035156,478.2135314941406,1070.1343994140623,114.76790618896484,193.40972900390625,405.8869018554688,339.978271484375,2751.343017578125,208.4736785888672
2016-02-03,203.7148742675781,830.9412841796875,629.3843383789062,1873.1181640625,1301.551025390625,1050.84423828125,510.5556945800781,382.0406799316406,504.5274963378906,64.36032867431639,749.9421997070312,176.17568969726562,495.1011352539063,87.3119125366211,663.6777954101562,658.82861328125,4936.541015625,82.77240753173828,468.7796630859375,1078.2559814453123,112.4586944580078,187.1842041015625,403.9620361328125,341.9582824707031,2718.309814453125,205.00064086914062
2016-02-04,209.0451812744141,855.6183471679688,625.8475952148438,1875.361572265625,1314.552734375,1032.5633544921877,513.720458984375,388.8781433105469,507.1132507324219,66.33989715576172,761.9910278320312,176.08935546875,504.5308532714844,90.65765380859376,674.34765625,674.8123168945312,5006.77783203125,84.82364654541016,464.7911682128906,1079.929443359375,112.32012939453124,188.813720703125,401.60943603515625,349.63677978515625,2718.801025390625,205.7908172607422
2016-02-05,204.5871124267578,865.1429443359375,660.8154296875,1903.0811767578125,1317.406005859375,1054.5479736328123,518.2095336914061,389.9093933105469,510.0375061035156,68.80229187011719,771.2557373046875,180.7948303222656,502.3712158203125,93.02118682861328,690.0534057617188,677.3077392578125,4948.54296875,83.92804718017578,463.7641906738281,1080.777099609375,113.15145874023438,195.4152984619141,406.4429321289063,356.9289245605469,2790.659423828125,205.03741455078125
