,124
Returns,28.599999999999998
Semi Deviation,10.285912696499032
Sortino Ratio,2.43245307813238
ASIANPAINT Weight,1.9705128826597533
BAJFINANCE Weight,0.11925177970926104
BAJAJFINSV Weight,2.7379991658496827
BRITANNIA Weight,0.004235704165218989
DIVISLAB Weight,0.88946312536333
GRASIM Weight,0.024728534620169353
HCLTECH Weight,0.3369307366509504
HDFCBANK Weight,2.6014495994744284
HINDALCO Weight,0.7559722953364286
HINDUNILVR Weight,0.07777101798584354
ICICIBANK Weight,0.14267059556579176
INFY Weight,0.07023077286990106
JSWSTEEL Weight,2.1684575952513407
LT Weight,3.626214099244735
NESTLEIND Weight,47.55358396837614
POWERGRID Weight,0.00172756921498319
RELIANCE Weight,10.290765422581343
TCS Weight,16.988701025830913
TATACONSUM Weight,0.6312571830119987
TATASTEEL Weight,0.2650642006228224
TECHM Weight,0.3470901017469085
TITAN Weight,5.858575582610166
ULTRACEMCO Weight,0.6182502581526854
WIPRO Weight,1.9190967831052044
