,51
Returns,30.2
Semi Deviation,11.627553482998906
Sortino Ratio,2.2893895985017076
ASIANPAINT Weight,2.6569208667856037
BAJFINANCE Weight,7.451810527961762
BAJAJFINSV Weight,10.745969560198445
BRITANNIA Weight,2.4479719990306936
DIVISLAB Weight,1.3023077053619023
GRASIM Weight,5.116003317281911
HCLTECH Weight,6.999898731581321
HDFCBANK Weight,0.9726359354503679
HINDALCO Weight,1.9071690091157643
HINDUNILVR Weight,17.396478854983233
ICICIBANK Weight,0.3487052703201186
INFY Weight,1.0727409398888792
JSWSTEEL Weight,0.6489317489309409
LT Weight,3.477016870074733
NESTLEIND Weight,9.440869224594579
POWERGRID Weight,0.8891589899655619
RELIANCE Weight,0.2994144801730681
TCS Weight,0.2267358229472768
TATACONSUM Weight,7.6481517367096945
TATASTEEL Weight,1.1287480780040293
TECHM Weight,0.6125976310143676
TITAN Weight,14.250271691924432
ULTRACEMCO Weight,0.6304500793691987
WIPRO Weight,2.329040928332101
