,423
Returns,34.599999999999994
Standard Deviation,21.46625258399798
Sharpe Ratio,1.445058930459239
ASIANPAINT Weight,1.0032469456567823
BAJFINANCE Weight,19.211015060216628
BAJAJFINSV Weight,0.00012887381094735405
BRITANNIA Weight,0.006531120290717505
DIVISLAB Weight,0.05111722715342283
GRASIM Weight,0.00017261854900860215
HCLTECH Weight,1.0124585088725294e-05
HDFCBANK Weight,5.68641106249967e-07
HINDALCO Weight,8.81832998914298
HINDUNILVR Weight,34.68088587259021
ICICIBANK Weight,0.0005908313866214479
INFY Weight,0.06497953486594271
JSWSTEEL Weight,11.533059877561172
LT Weight,0.557382553337378
NESTLEIND Weight,0.00013408169013852134
POWERGRID Weight,1.990261683301938e-05
RELIANCE Weight,15.223816838307227
TCS Weight,0.2589409239472735
TATACONSUM Weight,4.406226673622622
TATASTEEL Weight,0.4776891144487662
TECHM Weight,0.005414756043335287
TITAN Weight,3.4010058310971107
ULTRACEMCO Weight,0.29766336162400164
WIPRO Weight,0.0016373188146849918
