,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,HDFC Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,NESTLEIND Weight,RELIANCE Weight,SHREECEM Weight,TCS Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,WIPRO Weight
0,0.2668679679831983,0.1799691580241015,1.2839309274995532,0.0721907839759964,0.07872630894790664,0.0068355342568940875,0.03297763414453502,0.01337105922880432,0.03951315911644525,0.0721907839759964,0.01337105922880432,0.09833288386363734,0.03297763414453502,0.01337105922880432,0.05911973403217594,0.04604868408835548,0.0917973588917271,0.03951315911644525,0.0068355342568940875,0.04604868408835548,0.01337105922880432,0.02644210917262478,0.08526183391981686,0.08526183391981686,0.02644210917262478
1,0.26692382017760735,0.1799678939246316,1.2842502911902678,0.07198980679792907,0.07847620401520063,0.007125834625213555,0.03307142349429977,0.013612231842485107,0.03955782071157132,0.07198980679792907,0.013612231842485107,0.09793539566701528,0.03307142349429977,0.013612231842485107,0.05901701236338598,0.04604421792884288,0.09144899844974375,0.03955782071157132,0.007125834625213555,0.04604421792884288,0.013612231842485107,0.02658502627702821,0.08496260123247218,0.08496260123247218,0.02658502627702821
2,0.26698688673381665,0.1799669515916867,1.2846074498074453,0.07176286963580861,0.07819379332456182,0.00745363274827643,0.033177327503289306,0.013884556437029648,0.03960825119204253,0.07176286963580861,0.013884556437029648,0.09748656439082147,0.033177327503289306,0.013884556437029648,0.05890102225830218,0.04603917488079575,0.09105564070206827,0.03960825119204253,0.00745363274827643,0.04603917488079575,0.013884556437029648,0.026746403814536083,0.08462471701331502,0.08462471701331502,0.026746403814536083
3,0.2670579415501725,0.17996650625858776,1.2850054510581308,0.07150718771264733,0.07787561137573892,0.007822951081731594,0.0332966457340979,0.01419137474482317,0.03966506939718948,0.07150718771264733,0.01419137474482317,0.09698088236501363,0.0332966457340979,0.01419137474482317,0.05877034038646421,0.04603349306028106,0.09061245870192208,0.03966506939718948,0.007822951081731594,0.04603349306028106,0.01419137474482317,0.026928222071006317,0.08424403503883048,0.08424403503883048,0.026928222071006317
4,0.26713779642695107,0.17996678517811687,1.2854471795892295,0.07121983986607298,0.0775180229444464,0.008238009082338972,0.03343074139583258,0.014536192160712374,0.03972892447420599,0.07121983986607298,0.014536192160712374,0.0964125721795666,0.03343074139583258,0.014536192160712374,0.058623473709326204,0.046027107552579404,0.09011438910119321,0.03972892447420599,0.008238009082338972,0.046027107552579404,0.014536192160712374,0.027132558317459178,0.08381620602281978,0.08381620602281978,0.027132558317459178
5,0.2672272893129697,0.1799680779535152,1.2859352166485112,0.07089781084144121,0.07711727571379354,0.00870316211791823,0.033581021607327434,0.01492262699027053,0.039800486479679736,0.07089781084144121,0.01492262699027053,0.09577567033085044,0.033581021607327434,0.01492262699027053,0.05845888109673665,0.04601995135203205,0.08955620545849814,0.039800486479679736,0.00870316211791823,0.04601995135203205,0.01492262699027053,0.027361556734975128,0.08333674058614582,0.08333674058614582,0.027361556734975128
6,0.2673272680423254,0.17997074734113214,1.286471670884761,0.07053804981315404,0.07666957310081393,0.009222816936555238,0.03374891008719476,0.01535434022421512,0.039880433374854654,0.07053804981315404,0.01535434022421512,0.09506414296379356,0.03374891008719476,0.01535434022421512,0.05827500323783429,0.04601195666251454,0.08893261967613368,0.039880433374854654,0.009222816936555238,0.04601195666251454,0.01535434022421512,0.027617386799534877,0.08280109638847379,0.08280109638847379,0.027617386799534877
7,0.2674385689583729,0.17997523981818997,1.2870579819333647,0.0701375473036248,0.0761711699778442,0.009801320561430826,0.03393581125830841,0.015834943235650222,0.03996943393252782,0.0701375473036248,0.015834943235650222,0.09427203800050239,0.03393581125830841,0.015834943235650222,0.05807030195518602,0.04600305660674724,0.08823841532628299,0.03996943393252782,0.009801320561430826,0.04600305660674724,0.015834943235650222,0.027902188584089015,0.08220479265206357,0.08220479265206357,0.027902188584089015
8,0.2675619899958285,0.17998209487204403,1.2876947018568525,0.06969343204397606,0.07561849321028133,0.01044282038092345,0.0341430650461445,0.01636788154722871,0.04006812621244976,0.06969343204397606,0.01636788154722871,0.09339367670919711,0.0341430650461445,0.01636788154722871,0.05784330971136556,0.045993187378755046,0.08746861554289186,0.04006812621244976,0.01044282038092345,0.045993187378755046,0.01636788154722871,0.02821800387983923,0.08154355437658657,0.08154355437658657,0.02821800387983923
9,0.2676982580898314,0.17999195159184764,1.2883812639338854,0.0692030882484799,0.07500828759810832,0.011151094752195693,0.03437189215070938,0.016956294101824112,0.0401770915003378,0.0692030882484799,0.016956294101824112,0.09242388564699358,0.03437189215070938,0.016956294101824112,0.057592689549223065,0.045982290849966245,0.08661868629736516,0.0401770915003378,0.011151094752195693,0.045982290849966245,0.016956294101824112,0.028566692801080953,0.08081348694773673,0.08081348694773673,0.028566692801080953
