,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,HDFC Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,NESTLEIND Weight,RELIANCE Weight,SHREECEM Weight,TCS Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,WIPRO Weight
37281,0.27429603670456104,0.1833127632488784,1.30103344948634,0.04545184926059093,0.04546990203750383,0.04544927029246052,0.045457007196851765,0.045457007196851765,0.04545442822872135,0.04545442822872135,0.04544669132433011,0.04545442822872135,0.045462165133112596,0.045467323069373414,0.045457007196851765,0.045444112356199697,0.04545184926059093,0.045464744101243015,0.045444112356199697,0.045457007196851765,0.045467323069373414,0.045444112356199697,0.04545442822872135,0.04545184926059093,0.045438954419938865
37282,0.2742962958879094,0.18331286618229764,1.3010341328182276,0.04545219577930843,0.045467928387417186,0.04544994826386433,0.04545669081019665,0.04545669081019665,0.04545444329475254,0.04545444329475254,0.04544770074842022,0.04545444329475254,0.045461185841084856,0.04546568087197307,0.04545669081019665,0.04544545323297612,0.04545219577930843,0.04546343335652897,0.04544545323297612,0.04545669081019665,0.04546568087197307,0.04544545323297612,0.04545444329475254,0.04545219577930843,0.0454409582020879
37283,0.27429652177103736,0.18331295589874108,1.3010347282969936,0.0454524977768415,0.045466208314511425,0.04545053912860295,0.04545641507331862,0.04545641507331862,0.045454456425080066,0.045454456425080066,0.04544858048036439,0.045454456425080066,0.04546033236979574,0.04546424966627286,0.04545641507331862,0.04544662183212583,0.0454524977768415,0.045462291018034305,0.04544662183212583,0.04545641507331862,0.04546424966627286,0.04544662183212583,0.045454456425080066,0.0454524977768415,0.045442704535648706
37284,0.2742967186298893,0.18331303409341057,1.3010352472173847,0.04545276096997218,0.045464709257984626,0.04545105407168469,0.04545617476654717,0.04545617476654717,0.04545446786825967,0.04545446786825967,0.04544934717339721,0.04545446786825967,0.04545958856312214,0.04546300235969712,0.04545617476654717,0.04544764027510971,0.04545276096997218,0.045461295461409645,0.04544764027510971,0.04545617476654717,0.04546300235969712,0.04544764027510971,0.04545446786825967,0.04545276096997218,0.04544422647853472
37285,0.27429689019195985,0.1833131022445404,1.3010356994220962,0.04545299034222574,0.04546340283340986,0.045451502843485155,0.04545596533970692,0.04545596533970692,0.04545447784096633,0.04545447784096633,0.04545001534474458,0.04545447784096633,0.04545894033718809,0.04546191533466927,0.04545596533970692,0.045448527846003985,0.04545299034222574,0.04546042783592869,0.045448527846003985,0.04545596533970692,0.04546191533466927,0.045448527846003985,0.04545447784096633,0.04545299034222574,0.04544555284852281
37286,0.2742970397064946,0.18331316164105652,1.3010360934884373,0.04545319023772501,0.04546226429817496,0.04545189394337501,0.045455782826425005,0.045455782826425005,0.045454486532075,0.045454486532075,0.04545059764902504,0.045454486532075,0.04545837541512498,0.04546096800382496,0.045455782826425005,0.04544930135467503,0.04545319023772501,0.045459671709474986,0.04544930135467503,0.045455782826425005,0.04546096800382496,0.04544930135467503,0.045454486532075,0.04545319023772501,0.04544670876597506
37287,0.2742971700057385,0.18331321340673584,1.3010364368909968,0.04545336444307875,0.045461272085073216,0.045452234779936665,0.04545562376936289,0.04545562376936289,0.04545449410622081,0.04545449410622081,0.04545110511679463,0.04545449410622081,0.045457883095647016,0.045460142421931145,0.04545562376936289,0.04544997545365254,0.04545336444307875,0.045459012758789094,0.04544997545365254,0.04545562376936289,0.045460142421931145,0.04544997545365254,0.04545449410622081,0.04545336444307875,0.045447716127368414
37288,0.2742972835583689,0.18331325852130317,1.3010367361434072,0.0454535162588189,0.04546040739542274,0.045452531810732624,0.04545548515499144,0.04545548515499144,0.04545450070690516,0.04545450070690516,0.04545154736264638,0.04545450070690516,0.045457454051163956,0.04545942294733647,0.04545548515499144,0.04545056291456011,0.0454535162588189,0.04545843849925023,0.04545056291456011,0.04545548515499144,0.04545942294733647,0.04545056291456011,0.04545450070690516,0.0454535162588189,0.0454485940183876
37289,0.2742973825161017,0.18331329783884828,1.301036996921882,0.04545364856171135,0.04545965384416579,0.04545279066421784,0.04545536435669834,0.04545536435669834,0.04545450645920483,0.04545450645920483,0.045451932766724365,0.04545450645920483,0.04545708015168533,0.0454587959466723,0.04545536435669834,0.04545107486923086,0.04545364856171135,0.04545793804917882,0.04545107486923086,0.04545536435669834,0.0454587959466723,0.04545107486923086,0.04545450645920483,0.04545364856171135,0.045449359074243884
37290,0.2742974687543383,0.18331333210389988,1.3010372241728752,0.04545376385909967,0.04545899715034544,0.04545301624606454,0.04545525908516989,0.04545525908516989,0.04545451147213477,0.04545451147213477,0.045452268633029445,0.04545451147213477,0.04545675431124011,0.04545824953731033,0.04545525908516989,0.04545152101999432,0.04545376385909967,0.04545750192427522,0.04545152101999432,0.04545525908516989,0.04545824953731033,0.04545152101999432,0.04545451147213477,0.04545376385909967,0.045450025793924105
