,77
Returns,29.4
Semi Deviation,11.180339887498949
Sortino Ratio,2.3094110071617826
ASIANPAINT Weight,0.2442579511831681
BAJFINANCE Weight,6.233943556571642
BAJAJFINSV Weight,1.07652075505989
BRITANNIA Weight,0.0375836303800717
DIVISLAB Weight,0.7757227323160973
GRASIM Weight,2.1850480339345464
HCLTECH Weight,0.013487480075928794
HDFCBANK Weight,0.2763965661598802
HINDALCO Weight,2.5700181775941915
HINDUNILVR Weight,0.17489096894439737
ICICIBANK Weight,0.18847454221729526
INFY Weight,7.760289759449375
JSWSTEEL Weight,0.07518077332884192
LT Weight,0.025761692145653187
NESTLEIND Weight,60.688486750165495
POWERGRID Weight,0.030814528283815135
RELIANCE Weight,5.245840150035554
TCS Weight,0.4086613043779452
TATACONSUM Weight,3.5966822649994734
TATASTEEL Weight,5.379616071280008
TECHM Weight,0.07987091682294291
TITAN Weight,0.09005118179065331
ULTRACEMCO Weight,1.5530716029132856
WIPRO Weight,1.289328609969856
