,number,value,datetime_start,datetime_complete,duration,params_ANTS,params_EVA_RATE,params_ITERATIONS,params_Q,state
0,0,1.4274880819995466,2022-03-22 09:24:46.932124,2022-03-22 09:25:44.463530,0 days 00:00:57.531406000,428,0.44969283340731936,31,0.30044711816118735,COMPLETE
1,1,1.3894863321758029,2022-03-22 09:25:44.464486,2022-03-22 09:27:23.088651,0 days 00:01:38.624165000,152,0.41999373278577135,299,0.996749748796018,COMPLETE
2,2,1.4072064698677107,2022-03-22 09:27:23.089706,2022-03-22 09:29:27.735248,0 days 00:02:04.645542000,301,0.8480097496575957,125,0.1645794767748821,COMPLETE
3,3,1.4327107249185826,2022-03-22 09:29:27.736184,2022-03-22 09:30:12.014763,0 days 00:00:44.278579000,62,0.5011673056433978,478,0.8809465464522885,COMPLETE
4,4,1.3852255137651919,2022-03-22 09:30:12.015966,2022-03-22 09:31:56.563563,0 days 00:01:44.547597000,126,0.8885121847281023,424,0.8359240790749795,COMPLETE
5,5,1.451846331402341,2022-03-22 09:31:56.564543,2022-03-22 09:33:00.237216,0 days 00:01:03.672673000,153,0.48742075714008126,191,0.1077380005701082,COMPLETE
6,6,1.387750011689441,2022-03-22 09:33:00.238281,2022-03-22 09:33:51.706757,0 days 00:00:51.468476000,118,0.636537231571291,230,0.6498924588698067,COMPLETE
7,7,1.40643816184601,2022-03-22 09:33:51.707787,2022-03-22 09:34:46.168919,0 days 00:00:54.461132000,210,0.20752634626370958,99,0.5720589878539425,COMPLETE
8,8,1.4105447495427703,2022-03-22 09:34:46.169975,2022-03-22 09:37:16.389143,0 days 00:02:30.219168000,292,0.19333020605217133,159,0.6467629719302835,COMPLETE
9,9,1.4014035901692414,2022-03-22 09:37:16.390139,2022-03-22 09:38:48.865014,0 days 00:01:32.474875000,189,0.7259223387117792,200,0.9051414988740795,COMPLETE
10,10,1.4096276745046268,2022-03-22 09:38:48.866084,2022-03-22 09:38:58.785745,0 days 00:00:09.919661000,25,0.34859015064026116,329,0.3705150725462264,COMPLETE
11,11,1.446713165986688,2022-03-22 09:38:58.786398,2022-03-22 09:39:08.797675,0 days 00:00:10.011277000,20,0.5630020158617525,434,0.13486586863004948,COMPLETE
12,12,1.427227191245105,2022-03-22 09:39:08.798339,2022-03-22 09:39:12.131321,0 days 00:00:03.332982000,9,0.6245091626370325,353,0.13089592937594327,COMPLETE
13,13,1.436497280738809,2022-03-22 09:39:12.132049,2022-03-22 09:49:48.117812,0 days 00:10:35.985763000,386,0.32747868143685127,412,0.2718477383458964,COMPLETE
14,14,1.4082483176378255,2022-03-22 09:49:48.118848,2022-03-22 09:50:25.971084,0 days 00:00:37.852236000,84,0.752496636584222,275,0.42610958950234146,COMPLETE
