,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,-0.6563671459478252,0.6605089656143622,-6.413792039911879,0.10315397299690539,10.068463059697946,1.1442483539656725,0.8141821419755746,5.262983568842111,17.157832139485265,0.20293332099391204,0.19043980799428678,0.026490978999205276,0.07008730799789738,0.27498190499175057,0.008822686999735319,1.8503254029444904,0.7276889209781694,0.00310834699990675,0.04648736899860538,37.09289037888722,9.241161312722765,9.757190511707284,1.3002491189609926,1.338636955959841,0.006766145999797015,2.6544199979203675,0.6564562929803063
