,197
Returns,33.199999999999996
Standard Deviation,20.12461179749811
Sharpe Ratio,1.4718296331898615
ASIANPAINT Weight,0.08001247283352991
BAJFINANCE Weight,21.65245543596735
BAJAJFINSV Weight,0.6512658243031593
BRITANNIA Weight,0.43503519755423053
DIVISLAB Weight,2.5915297933159014
GRASIM Weight,0.10851562156055121
HCLTECH Weight,0.01695373808153814
HDFCBANK Weight,0.12501559320357183
HINDALCO Weight,0.280636421096568
HINDUNILVR Weight,21.41781727309948
ICICIBANK Weight,0.3249815679719445
INFY Weight,13.20604354860324
JSWSTEEL Weight,1.1582391393895053
LT Weight,0.13721982313309036
NESTLEIND Weight,6.669753187315515
POWERGRID Weight,0.049043037449262174
RELIANCE Weight,23.75200298463766
TCS Weight,0.004257238146201298
TATACONSUM Weight,0.006833018299643704
TATASTEEL Weight,6.210141113550738
TECHM Weight,0.07027909059761649
TITAN Weight,0.0695158387575385
ULTRACEMCO Weight,0.9812469572949706
WIPRO Weight,0.0012060838371929987
