,Returns,Semi-Deviation,Sortino Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
24869,31.285307832980298,11.62025530700919,2.3842253978936943,2.1264320731463644,9.292222487885764,0.059113975068462804,9.402142697324843,7.496791435730035,0.9683670549542998,0.8949954750574804,4.081999188789776,0.21576677160828578,3.782961575816251,4.190460833506557,1.622118291109493,9.425497088295728,0.47383573512344357,8.368465765785222,1.5443577683866059,0.8324101226333561,8.001373763720244,6.2945597675961,6.036484148574614,0.8943362583563683,9.020666348264578,1.1037920833655774,3.870849289900554
