,Returns,Standard Deviation,Sharpe Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
47355,22.820546814405983,18.592285299979135,1.0348672314332212,2.5384230842142026,0.3134200606136268,0.5525429654973634,6.120378889906576,1.3678988913387777,7.017510154952081,0.9207292673001515,6.439819745288847,7.203078954491245,3.59569932699818,7.7565630855400265,0.29500903564020003,6.647333096576386,7.284633955655918,4.943507064079586,7.220277858430814,2.181648224528077,6.187355086866626,1.6648436461544684,3.100548155702127,3.9948769922215104,1.1261221673352548,6.412408502239483,5.115371788428482
24178,23.785435484819953,19.655524329653435,1.0279774350428745,6.235203250059432,0.4723945667873237,3.0971852148326025,2.4952602227287137,0.6010490707042948,2.7932842880140654,9.941812349317553,1.8896279342033657,7.608845553458806,0.006419192269781013,6.514693364109116,0.7355007197367066,1.5507255111183194,10.16615582715362,0.671762253149444,2.8045748242150834,5.919412227650313,5.677852898127364,2.343431075322889,9.571496895323483,8.63963268619844,1.4627657139602537,8.687403100352133,0.11351126120689763
23697,21.90133527642157,17.879848140523112,1.0246918839818258,0.950775810551207,0.6999165123408725,1.747197713862093,3.61524309902995,0.40608677768789986,4.976509948950563,5.767325510862344,2.510627777461296,6.290594415254611,0.5510336467128444,1.9999158005905973,6.120996989100439,0.3098334177924706,8.867341253304728,4.922176475311686,6.690575626673953,2.306563196845018,7.33343408867988,0.7581048172107734,6.489047532824616,8.535187187340563,2.3809046054629914,8.049874410564719,7.720733385583883
26537,23.067250677806115,19.07198345678072,1.021773677707221,1.3767007328821133,0.08595997223326836,2.293648117215142,7.512776294729815,0.6195629708891588,3.5101515032009027,9.820376759250287,3.8362205323208136,7.627485343700205,2.718418538159819,9.400534423767523,2.9978019267986746,7.512380285007179,6.726634923303843,1.614767601721299,7.6846767811301255,2.507845554006968,0.07328571105457204,2.403965939997374,2.6963486162232915,9.349026046452714,0.10788258566968562,5.797308293332802,1.726240546952434
48151,22.61531840082447,18.63851531344399,1.0212894149940293,7.048276426355613,0.9683662232116155,1.758536705718779,8.527799511731443,2.689280331793502,9.719549415609443,1.0914730617473758,0.9777576944933601,8.634626325868707,1.3726678103130072,1.4493431719901457,1.5859119235755375,4.379019639940358,6.596504356651023,0.10002499407848532,9.646107501855457,1.9578198518140009,5.422145667522337,2.5617235731829506,2.1941571931974813,4.384138163644977,2.562257297983184,9.454852205375138,4.917660952346081
4594,23.376188329432953,19.459390054341537,1.0173077508673647,0.13853381665164272,3.8252447559399814,0.6725162980444849,0.23964161144528037,5.099552892510973,10.922327232129641,2.839979193738253,7.7411014645932985,9.800478367931758,1.9530577222604422,2.227628511018232,0.544945600461739,2.787556865277448,6.301881406213135,0.12226054273342359,7.926783839431613,9.539633327604701,2.070207620603961,0.9017159129982575,1.4397120591146317,8.996584768039302,0.21309731080430974,10.913720675418956,2.7818382050345356
28306,22.624520243814494,18.752802196727796,1.0155559709971025,4.915735446313543,0.5490632337256951,1.3574900721266845,0.8698511640006472,0.9885398694485452,7.666928922646597,8.330081881234502,5.020150616736751,8.12691228222095,0.8705198141291673,2.4298042164262994,2.7619969592501064,1.6351108139054553,8.91596686063591,2.565344089211675,4.625666337406133,4.0937763590866645,0.7817195171000664,0.186630412745106,6.974724294880941,5.452438849174925,4.359968714905646,7.90166433358174,8.61991493910624
14795,21.817829482085735,18.039047822140734,1.0110195206479258,3.7725982807268847,2.3087469216258865,1.7902937674265387,9.469804140708382,0.11230572743847694,9.274018368926537,5.664574815964865,4.878027265163205,0.003260199649627878,2.643178159495065,3.097522631622739,3.2248075749767966,1.5649874215897839,9.065102618684824,5.014643379452712,8.691313697206803,1.1019002541384988,1.2596505145223118,0.39336961398116255,8.757926613596174,9.771428305686465,0.2603794575320102,7.02514187672706,0.8550183931571748
19932,22.32256050853665,18.738472877917204,1.0002181410751068,2.0141300323976994,0.5689592346901436,3.578457076546198,7.680363551864722,2.7988372729568125,8.336627675020523,10.50180914913613,1.0715159227420332,3.4593386265844703,0.7669701323928302,2.2605420262156706,8.699020342028222,2.5041464413080785,7.850099134110431,3.2966398967464254,0.7677623302462455,0.39336788325144145,0.3600004883584317,0.6154376894873285,8.333645696509276,8.354922510321096,0.003082028416157754,9.526502872784153,6.257821985885487
21429,21.67124347036986,18.312609887547314,0.9879118040226487,2.594492461507637,0.6070764419715953,0.18134660297441982,1.717010436283269,0.6004395019925508,8.280641374822853,5.502195982313243,2.835634888598518,3.8269557746416503,1.9795049785314287,8.122550116800987,8.651032275699318,0.46596196955911534,10.190678486975205,3.2642423436689953,3.5241056091670533,1.6235188850815798,3.594314798355299,5.638973293806327,3.0991296596480833,5.589689430827947,0.5543279407654174,9.391426792495897,8.164749953511613
