,86
Returns,29.2
Semi Deviation,10.73312629199899
Sortino Ratio,2.3870025659810254
ASIANPAINT Weight,0.0093697983940492
BAJFINANCE Weight,0.12055035966712134
BAJAJFINSV Weight,0.14569401687558087
BRITANNIA Weight,2.3691968140144204
DIVISLAB Weight,17.170571383240233
GRASIM Weight,0.009529332420676289
HCLTECH Weight,0.022253733135162587
HDFCBANK Weight,0.17588364754280816
HINDALCO Weight,2.841157426694165
HINDUNILVR Weight,0.34564365394355084
ICICIBANK Weight,0.19676247130734925
INFY Weight,0.008113767790221793
JSWSTEEL Weight,1.740668311035485
LT Weight,1.966663289534894
NESTLEIND Weight,27.684303440739917
POWERGRID Weight,0.24496471054719512
RELIANCE Weight,24.386116135888944
TCS Weight,12.099523141985244
TATACONSUM Weight,4.162088128307588
TATASTEEL Weight,0.1467058632063207
TECHM Weight,3.6022782007981107
TITAN Weight,0.06674712072119635
ULTRACEMCO Weight,0.4695720772807401
WIPRO Weight,0.015643174929042755
