,Returns,Semi-Deviation,Sortino Ratio,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
27182,31.4598945436358,11.745322538633554,2.373701910009816,8.335488288657759,10.16816178626334,3.6314125707263445,3.3279260701063724,8.525787562845212,2.1899968149985454,0.660792556427188,1.7120986144772385,1.042863901063116,1.2460495922540258,0.2703663812978411,1.4629522778995012,9.948564971131207,0.84205365544405,10.096078972665769,0.841095736743104,9.821762138048754,7.087870281584979,1.4627173020584827,2.2584040824045855,4.156950411844786,6.2380145287178825,1.4811742054098989,3.19141729693
