,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,0.327007400118239,0.9054055037932893,0.3503095949320481,1.4722222504116924,8.048493368050954,5.856402995504533,3.1162900298215073,2.0202448435482974,6.952448181777743,1.4722222504116924,8.59651596118756,2.0202448435482974,3.1162900298215073,8.59651596118756,1.4722222504116924,3.1162900298215073,3.6643126229581124,5.856402995504533,2.568267436684902,9.144538554324162,3.6643126229581124,5.308380402367928,3.6643126229581124,1.4722222504116924,1.4722222504116924,4.2123352160947185,3.1162900298215073
