,176
Returns,32.8
Semi Deviation,12.074767078498864
Sortino Ratio,2.4199224556497723
ASIANPAINT Weight,0.8890609353276839
BAJFINANCE Weight,20.33250909489009
BAJAJFINSV Weight,0.020942074577493707
BRITANNIA Weight,0.0173602756043779
DIVISLAB Weight,0.09076542260436694
GRASIM Weight,10.68554774711313
HCLTECH Weight,0.10823641371888906
HDFCBANK Weight,3.7801988126144583
HINDALCO Weight,2.7522098111036746
HINDUNILVR Weight,0.0207576544070302
ICICIBANK Weight,0.07743620403091131
INFY Weight,4.07780694675898e-07
JSWSTEEL Weight,0.04562354914179244
LT Weight,0.24245470156520865
NESTLEIND Weight,25.380418828936463
POWERGRID Weight,0.012135538550188407
RELIANCE Weight,0.11536879938611008
TCS Weight,20.122699555901242
TATACONSUM Weight,2.747509027815248
TATASTEEL Weight,0.40512382780073786
TECHM Weight,0.0001290394016746951
TITAN Weight,10.682639425451065
ULTRACEMCO Weight,0.1761775055530974
WIPRO Weight,1.2946953467243605
